Date,Type,Team,Conf.,Opp.,Venue,Adj. O,Adj. D,T,O.EFF,O.eFG%,O.TO%,O.Reb%,O.FTR,D.EFF,D.eFG%,D.TO%,D.Reb%,D.FTR,G-Sc,+/-,Win,Points_For,Points_Against,Point_Differential
2014-11-14,N,Indiana,B10,Mississippi Valley S,Home,119.2,101.2,80.8,143.6,75.4,23.5,53.6,62.7,80.4,37.7,13.6,25.5,28.8,86.7,19,1,116,65,51
2014-11-14,N,Miami FL,ACC,Howard,Home,118.7,80.6,70.4,119.3,53.4,18.5,36.1,42.4,69.6,30.2,24.1,40.0,33.3,98.9,20,1,84,49,35
2014-11-14,N,Kansas St.,B12,Southern Utah,Home,118.1,106.0,73.0,134.2,69.6,16.4,32.0,104.3,93.2,49.0,32.9,44.1,65.3,77.5,8,1,98,68,30
2014-11-14,N,Gonzaga,WCC,Sacramento St.,Home,117.9,75.7,78.4,132.7,62.1,15.3,44.4,48.5,74.0,40.2,28.1,20.0,35.7,99.4,22,1,104,58,46
2014-11-14,N,Iowa St.,B12,Oakland,Home,117.7,107.2,73.0,127.4,57.8,11.0,30.3,63.8,112.3,59.8,17.8,19.4,35.7,74.5,7,1,93,82,11
2014-11-14,N,Oregon,P12,Coppin St.,Home,117.4,97.8,76.3,140.2,65.8,14.4,45.7,23.3,85.2,40.3,21.0,32.7,29.9,89.2,15,1,107,65,42
2014-11-14,N,Texas A&M,SEC,Northwestern St.,Home,117.3,80.1,81.0,134.6,62.2,16.0,46.2,36.5,84.0,41.4,22.2,24.4,55.2,98.8,24,1,109,68,41
2014-11-14,N,Quinnipiac,MAAC,Yale,Home,117.2,108.1,62.9,113.2,50.0,20.4,53.7,43.5,108.1,42.9,12.7,37.3,29.5,71.9,-,1,89,85,4
2014-11-14,N,Louisiana Tech,CUSA,Southern,Away,116.6,119.8,72.1,117.9,50.8,16.6,38.1,67.8,105.4,46.8,13.9,41.5,47.6,42.3,1,1,85,76,9
2014-11-14,N,Boise St.,MWC,San Diego,Neutral,116.5,104.0,73.4,110.4,53.1,17.7,29.4,89.8,102.2,45.0,19.1,29.7,88.0,78.8,2,1,81,75,6
2014-11-14,N,Santa Clara,WCC,Cal St. Fullerton,Home,116.2,105.4,72.5,122.8,59.1,11.0,18.2,56.4,99.3,45.7,19.3,28.6,48.3,75.5,11,1,89,72,17
2014-11-14,N,Nevada,MWC,Cal Poly,Home,116.0,91.4,55.8,116.5,45.5,5.4,35.9,37.5,87.8,34.5,7.2,32.6,31.0,93.9,-,1,65,49,16
2014-11-14,N,Arizona St.,P12,Chicago St.,Home,115.5,96.8,67.0,128.4,68.4,16.4,33.3,69.4,74.6,34.9,25.4,36.6,43.4,88.4,11,1,86,50,36
2014-11-14,N,Army,Pat,Air Force,Home,115.3,106.7,69.6,120.7,59.8,21.6,50.0,27.9,112.1,54.8,25.9,42.9,24.2,70.8,10,1,84,78,6
2014-11-14,N,Creighton,BE,Central Arkansas,Home,115.2,107.4,80.4,129.4,54.9,16.2,45.0,41.7,95.8,56.2,24.9,18.2,35.7,69.0,22,1,104,77,27
2014-11-14,N,Pittsburgh,ACC,Niagara,Home,114.9,77.2,62.2,125.4,58.8,14.5,38.5,24.6,72.3,25.0,17.7,28.2,60.4,99.0,19,1,78,45,33
2014-11-14,N,Fresno St.,MWC,Pepperdine,Away,114.0,129.0,71.1,104.1,50.8,19.7,35.9,39.0,125.2,61.8,22.5,41.7,62.7,19.5,-9,0,89,74,15
2014-11-14,N,Hofstra,CAA,Jacksonville,Home,113.5,93.7,72.0,130.6,61.9,11.1,33.3,22.4,84.7,38.9,15.3,26.7,36.5,90.1,17,1,94,61,33
2014-11-14,N,South Carolina,SEC,North Florida,Home,113.4,79.7,69.0,117.4,54.4,13.0,31.2,45.6,81.2,43.4,21.7,15.8,30.2,98.3,16,1,81,56,25
2014-11-14,N,Loyola Marymount,WCC,Southeast Missouri S,Home,113.4,110.3,62.6,121.4,58.5,22.4,44.4,34.0,105.4,45.5,4.8,31.0,18.2,58.1,2,1,76,66,10
2014-11-14,N,VCU,A10,Tennessee,Neutral,113.3,86.7,75.8,112.1,49.2,23.7,46.9,64.5,91.0,45.6,25.1,38.1,57.9,95.6,10,1,85,69,16
2014-11-14,N,Siena,MAAC,Massachusetts,Away,113.0,112.0,80.6,107.9,49.3,17.4,40.0,29.7,117.9,50.9,16.1,32.4,94.5,52.5,-1,0,95,87,8
2014-11-14,N,California,P12,Alcorn St.,Home,112.6,94.9,68.7,132.5,59.2,11.6,41.7,18.3,83.0,34.2,14.6,31.0,49.1,87.7,19,1,91,57,34
2014-11-14,N,Notre Dame,ACC,Binghamton,Home,112.5,73.9,64.9,126.3,62.1,10.8,24.2,31.0,60.1,29.6,29.3,25.6,26.5,99.2,19,1,82,39,43
2014-11-14,N,Illinois,B10,Georgia Southern,Home,112.5,104.3,72.8,109.9,47.3,12.4,26.5,60.7,97.5,43.0,22.0,39.0,31.2,70.5,3,1,80,71,9
2014-11-14,N,Bucknell,Pat,Marist,Home,112.5,124.6,64.6,116.1,47.5,10.8,36.8,40.0,111.5,52.6,10.8,15.6,21.1,23.5,2,1,75,72,3
2014-11-14,N,George Washington,A10,Grambling St.,Home,112.2,87.0,68.0,135.3,60.3,16.2,54.8,38.1,58.8,30.2,25.0,23.8,30.2,94.9,23,1,92,40,52
2014-11-14,N,Virginia,ACC,James Madison,Away,112.2,75.4,67.3,117.4,63.0,23.8,37.5,42.0,75.8,35.8,26.7,29.3,34.0,99.0,15,1,79,51,28
2014-11-14,N,Alabama,SEC,Towson,Home,112.1,92.9,65.6,125.0,51.6,12.2,41.2,30.2,82.3,43.0,33.5,41.2,30.0,89.6,8,1,82,54,28
2014-11-14,N,East Tennessee St.,SC,Valparaiso,Away,111.9,111.3,76.2,99.7,49.2,13.1,19.5,36.5,118.1,59.6,17.1,27.3,82.7,51.7,-5,0,90,76,14
2014-11-14,N,Valparaiso,Horz,East Tennessee St.,Home,111.8,104.4,76.2,118.1,59.6,17.1,27.3,82.7,99.7,49.2,13.1,19.5,36.5,68.7,5,1,90,76,14
2014-11-14,N,Wichita St.,MVC,New Mexico St.,Home,111.7,78.4,66.7,106.4,49.2,18.0,39.5,25.4,81.0,45.0,30.0,29.0,77.5,98.3,14,1,71,54,17
2014-11-14,N,Iona,MAAC,Cleveland St.,Home,111.6,100.2,70.9,110.0,58.3,14.1,9.4,77.1,103.0,50.0,12.7,26.3,20.3,77.6,5,1,78,73,5
2014-11-14,N,Marquette,BE,Tennessee Martin,Home,111.6,92.9,66.6,118.6,57.1,10.5,26.7,41.1,94.6,50.0,28.5,41.4,54.2,89.2,9,1,79,63,16
2014-11-14,N,Brown,Ivy,Saint Peter's,Home,111.5,97.7,63.0,111.1,56.1,23.8,33.3,73.2,92.1,41.0,20.6,39.0,19.7,82.1,8,1,70,58,12
2014-11-14,N,Southern,SWAC,Louisiana Tech,Home,111.4,112.5,72.1,105.4,46.8,13.9,41.5,47.6,117.9,50.8,16.6,38.1,67.8,47.1,-1,0,85,76,9
2014-11-14,N,Yale,Ivy,Quinnipiac,Away,111.4,112.4,62.9,108.1,42.9,12.7,37.3,29.5,113.2,50.0,20.4,53.7,43.5,47.3,-,0,89,85,4
2014-11-14,N,Auburn,SEC,Milwaukee,Home,111.3,111.2,70.1,118.4,52.9,17.1,32.4,75.0,104.1,56.8,17.1,27.3,23.7,50.2,0,1,83,73,10
2014-11-14,N,Virginia Tech,ACC,Maryland Eastern Sho,Home,111.2,81.0,59.6,119.1,58.7,10.1,25.0,63.0,77.2,33.0,25.2,35.0,55.3,97.5,13,1,71,46,25
2014-11-14,N,San Diego St.,MWC,Cal St. Northridge,Home,110.6,93.7,66.2,119.3,55.4,18.1,44.1,46.4,87.6,43.1,25.7,40.5,25.9,87.0,10,1,79,58,21
2014-11-14,N,San Diego,WCC,Boise St.,Neutral,110.2,102.1,73.4,102.2,45.0,19.1,29.7,88.0,110.4,53.1,17.7,29.4,89.8,70.8,-2,0,81,75,6
2014-11-14,N,Milwaukee,Horz,Auburn,Away,110.1,110.2,70.1,104.1,56.8,17.1,27.3,23.7,118.4,52.9,17.1,32.4,75.0,49.8,0,0,83,73,10
2014-11-14,N,Georgia,SEC,Georgia Tech,Away,109.8,111.5,72.4,100.8,46.0,16.6,31.6,33.9,110.5,50.0,16.6,38.5,42.9,45.7,-7,0,80,73,7
2014-11-14,N,Charleston,CAA,Furman,Away,109.7,76.2,60.8,123.4,61.9,11.5,24.1,6.8,65.8,26.8,26.3,30.2,85.4,98.5,10,1,75,40,35
2014-11-14,N,Arizona,P12,Mount St. Mary's,Home,109.3,90.4,68.3,114.2,61.1,11.7,22.6,46.3,80.5,45.2,23.4,12.5,23.1,89.9,9,1,78,55,23
2014-11-14,N,Kentucky,SEC,Grand Canyon,Home,109.0,70.2,67.8,125.4,50.7,19.2,66.7,27.1,66.4,38.5,31.0,25.0,33.3,99.4,18,1,85,45,40
2014-11-14,N,Maryland,B10,Wagner,Home,109.0,76.2,68.5,119.7,62.5,20.4,35.7,93.2,70.1,29.1,16.1,33.3,26.9,98.4,20,1,82,48,34
2014-11-14,N,Louisville,ACC,Minnesota,Neutral,108.6,79.5,78.3,103.4,52.0,19.2,23.5,84.0,86.8,43.6,23.0,23.7,60.0,97.3,9,1,81,68,13
2014-11-14,N,Marist,MAAC,Bucknell,Away,108.4,113.4,64.6,111.5,52.6,10.8,15.6,21.1,116.1,47.5,10.8,36.8,40.0,37.2,-2,0,75,72,3
2014-11-14,N,North Carolina,ACC,North Carolina Centr,Home,108.2,81.6,73.0,104.1,45.9,19.2,45.7,49.2,82.2,36.6,19.2,25.0,51.8,96.3,12,1,76,60,16
2014-11-14,N,Georgia Southern,SB,Illinois,Away,108.1,102.7,72.8,97.5,43.0,22.0,39.0,31.2,109.9,47.3,12.4,26.5,60.7,64.3,-3,0,80,71,9
2014-11-14,N,Dayton,A10,Alabama A&M,Home,107.7,92.4,62.7,121.2,54.9,17.5,40.6,56.9,82.9,39.8,20.7,22.9,36.7,85.3,14,1,76,52,24
2014-11-14,N,Texas Tech,B12,Loyola MD,Home,107.6,110.4,62.6,113.4,45.7,11.2,36.6,48.3,94.2,43.0,24.0,38.9,46.0,42.6,3,1,71,59,12
2014-11-14,N,Southern Utah,BSky,Kansas St.,Away,106.4,124.1,73.0,93.2,49.0,32.9,44.1,65.3,134.2,69.6,16.4,32.0,104.3,14.5,-8,0,98,68,30
2014-11-14,N,Eastern Washington,BSky,Texas Southern,Home,106.1,95.4,71.4,120.4,61.7,21.0,37.8,23.4,86.8,33.3,19.6,38.3,51.7,77.4,3,1,86,62,24
2014-11-14,N,Air Force,MWC,Army,Away,106.0,129.0,69.6,112.1,54.8,25.9,42.9,24.2,120.7,59.8,21.6,50.0,27.9,9.5,-10,0,84,78,6
2014-11-14,N,Cal St. Northridge,BW,San Diego St.,Away,105.8,115.0,66.2,87.6,43.1,25.7,40.5,25.9,119.3,55.4,18.1,44.1,46.4,27.7,-10,0,79,58,21
2014-11-14,N,Massachusetts,A10,Siena,Home,105.5,109.8,80.6,117.9,50.9,16.1,32.4,94.5,107.9,49.3,17.4,40.0,29.7,38.8,1,1,95,87,8
2014-11-14,N,Houston Christian,Slnd,Northwestern,Away,105.3,103.3,58.5,99.1,43.1,17.1,38.2,41.2,111.1,43.3,8.5,35.7,31.7,55.6,0,0,65,58,7
2014-11-14,N,Columbia,Ivy,Stony Brook,Away,104.9,95.8,58.1,96.4,54.2,22.4,29.0,27.1,98.1,43.5,15.5,37.5,38.9,73.8,6,0,57,56,1
2014-11-14,N,Lehigh,Pat,Villanova,Neutral,104.6,84.9,73.6,89.7,60.8,31.2,16.0,19.6,104.6,43.7,12.2,39.6,33.8,91.6,0,0,77,66,11
2014-11-14,N,Marshall,CUSA,Jacksonville St.,Home,104.4,90.4,67.7,109.3,57.1,14.8,16.1,25.0,81.2,46.3,25.1,23.7,22.2,84.0,12,1,74,55,19
2014-11-14,N,Princeton,Ivy,Rider,Neutral,104.3,98.5,62.2,102.9,54.7,24.1,20.0,46.5,93.2,49.1,17.7,23.5,7.0,66.0,1,1,64,58,6
2014-11-14,N,Syracuse,ACC,Kennesaw St.,Home,104.1,75.1,71.7,124.1,50.7,15.3,56.8,26.7,58.6,37.5,34.9,18.4,11.5,97.7,16,1,89,42,47
2014-11-14,C,The Citadel,SC,VMI,Neutral,104.0,114.3,60.2,108.0,57.1,18.3,17.4,52.4,109.6,54.3,21.6,40.0,6.9,25.3,1,0,66,65,1
2014-11-14,N,Fairleigh Dickinson,NEC,Saint Joseph's,Away,103.9,100.4,58.9,98.5,44.6,11.9,29.7,23.2,96.8,44.5,27.2,51.4,25.5,59.6,-1,1,58,57,1
2014-11-14,N,Southeast Missouri S,OVC,Loyola Marymount,Away,103.6,119.3,62.6,105.4,45.5,4.8,31.0,18.2,121.4,58.5,22.4,44.4,34.0,16.4,-2,0,76,66,10
2014-11-14,N,DePaul,BE,Illinois Chicago,Home,103.5,104.2,67.6,106.5,49.2,11.8,29.3,39.3,105.0,41.2,19.2,43.6,50.9,48.2,9,1,72,71,1
2014-11-14,N,Akron,MAC,UMBC,Home,103.4,105.8,65.6,112.8,58.5,18.3,28.1,39.6,86.9,44.8,24.4,32.4,58.3,43.6,7,1,74,57,17
2014-11-14,N,Montana St.,BSky,UCLA,Away,103.3,125.0,81.5,95.7,55.1,27.0,27.3,28.8,138.7,64.0,13.5,39.5,58.8,10.0,-20,0,113,78,35
2014-11-14,N,Villanova,BE,Lehigh,Neutral,102.9,97.1,73.6,104.6,43.7,12.2,39.6,33.8,89.7,60.8,31.2,16.0,19.6,66.1,0,1,77,66,11
2014-11-14,N,Mississippi St.,SEC,Western Carolina,Home,102.9,97.2,60.7,108.7,51.4,26.4,41.7,100.0,92.3,44.0,18.1,31.0,17.2,65.9,3,1,66,56,10
2014-11-14,N,Tennessee Martin,OVC,Marquette,Away,102.8,114.8,66.6,94.6,50.0,28.5,41.4,54.2,118.6,57.1,10.5,26.7,41.1,22.0,-9,0,79,63,16
2014-11-14,N,New Mexico,MWC,Idaho St.,Home,102.7,83.7,70.9,111.4,50.8,15.5,35.1,49.2,77.6,38.4,21.2,24.4,37.5,91.3,15,1,79,55,24
2014-11-14,N,Purdue,B10,Samford,Home,102.7,62.0,70.0,114.3,64.9,22.9,27.6,66.0,57.1,25.0,17.1,26.0,16.7,99.7,20,1,80,40,40
2014-11-14,N,Loyola MD,Pat,Texas Tech,Away,102.5,110.5,62.6,94.2,43.0,24.0,38.9,46.0,113.4,45.7,11.2,36.6,48.3,29.7,-3,0,71,59,12
2014-11-14,N,UMKC,WAC,Missouri,Away,102.3,89.2,69.2,99.7,42.6,21.7,41.7,53.7,88.2,42.1,24.6,37.8,25.4,82.8,6,1,69,61,8
2014-11-14,N,Indiana St.,MVC,IU Indy,Away,102.2,99.5,67.5,104.1,43.0,17.1,25.0,92.0,87.0,40.8,21.1,25.0,38.3,57.6,1,1,79,66,13
2014-11-14,N,Hawaii,BW,Arkansas Pine Bluff,Home,102.1,98.3,72.7,116.9,52.2,23.4,50.0,29.9,78.4,40.6,22.0,26.3,43.4,60.5,5,1,85,57,28
2014-11-14,N,Cal St. Bakersfield,WAC,High Point,Neutral,102.1,102.4,63.3,104.2,51.3,21.1,31.6,36.0,105.3,56.2,11.6,12.5,43.8,49.1,1,0,100,99,1
2014-11-14,N,High Point,BSth,Cal St. Bakersfield,Neutral,102.1,108.9,63.3,105.3,56.2,11.6,12.5,43.8,104.2,51.3,21.1,31.6,36.0,32.3,-1,1,100,99,1
2014-11-14,N,Clemson,ACC,Florida A&M,Home,101.7,82.3,69.4,123.9,53.8,7.2,35.9,39.4,59.1,33.3,34.6,30.8,41.7,91.9,16,1,86,41,45
2014-11-14,N,Missouri St.,MVC,Eastern Illinois,Home,101.4,105.5,57.1,112.1,53.5,15.8,29.6,58.1,92.8,47.1,24.5,32.1,9.8,38.8,-4,1,64,53,11
2014-11-14,N,Baylor,B12,McNeese St.,Home,101.4,65.8,68.5,116.8,57.8,20.4,45.2,39.7,56.9,24.2,14.6,21.2,24.2,99.3,16,1,80,39,41
2014-11-14,N,Texas St.,SB,Seattle,Away,101.4,98.3,59.4,104.4,48.0,18.5,31.0,33.3,89.2,54.9,30.3,29.2,29.3,58.8,-3,1,62,53,9
2014-11-14,N,Washington,P12,South Carolina St.,Home,101.0,93.7,72.1,106.8,49.3,16.6,42.1,25.0,81.8,36.3,11.1,30.0,17.8,70.3,12,1,77,59,18
2014-11-14,N,Fairfield,MAAC,Central Connecticut,Neutral,100.8,109.3,64.6,109.9,45.5,10.8,30.6,52.7,97.5,39.1,12.4,25.0,43.6,28.3,4,1,71,63,8
2014-11-14,N,Western Carolina,SC,Mississippi St.,Away,100.5,108.4,60.7,92.3,44.0,18.1,31.0,17.2,108.7,51.4,26.4,41.7,100.0,29.6,-3,0,66,56,10
2014-11-14,N,Minnesota,B10,Louisville,Neutral,100.3,97.8,78.3,86.8,43.6,23.0,23.7,60.0,103.4,52.0,19.2,23.5,84.0,57.0,-9,0,81,68,13
2014-11-14,N,Cleveland St.,Horz,Iona,Away,100.0,101.0,70.9,103.0,50.0,12.7,26.3,20.3,110.0,58.3,14.1,9.4,77.1,47.1,-5,0,78,73,5
2014-11-14,N,Houston,Amer,Murray St.,Away,100.0,87.5,76.5,100.7,51.6,22.2,30.8,26.6,96.7,42.2,13.1,26.8,42.2,82.4,-4,1,77,74,3
2014-11-14,N,Wofford,SC,Stanford,Away,100.0,103.7,63.7,92.6,51.1,25.1,30.0,31.9,116.2,53.8,18.8,42.9,52.8,39.6,-7,0,74,59,15
2014-11-14,N,Florida,SEC,William & Mary,Home,99.9,63.3,65.2,104.3,52.8,15.3,20.0,28.3,69.0,33.3,18.4,17.5,15.8,99.5,16,1,68,45,23
2014-11-14,N,Oregon St.,P12,Rice,Home,99.8,86.8,64.8,103.4,48.1,20.1,35.3,37.0,83.3,38.5,17.0,13.5,28.8,83.2,7,1,67,54,13
2014-11-14,N,Mount St. Mary's,NEC,Arizona,Away,99.6,95.5,68.3,80.5,45.2,23.4,12.5,23.1,114.2,61.1,11.7,22.6,46.3,61.8,-9,0,78,55,23
2014-11-14,N,St. John's,BE,NJIT,Home,99.5,75.3,75.8,101.6,43.1,9.2,17.9,62.1,76.5,34.2,17.2,17.0,40.0,96.1,14,1,77,58,19
2014-11-14,N,Illinois Chicago,Horz,DePaul,Away,99.1,105.8,67.6,105.0,41.2,19.2,43.6,50.9,106.5,49.2,11.8,29.3,39.3,31.9,-9,0,72,71,1
2014-11-14,N,Morehead St.,OVC,UNLV,Away,99.0,90.1,62.7,94.1,36.0,9.6,36.7,20.6,95.7,45.8,20.7,35.5,56.2,74.7,1,0,60,59,1
2014-11-14,N,Eastern Illinois,OVC,Missouri St.,Away,98.9,110.1,57.1,92.8,47.1,24.5,32.1,9.8,112.1,53.5,15.8,29.6,58.1,22.6,4,0,64,53,11
2014-11-14,N,Seattle,WAC,Texas St.,Home,98.7,111.7,59.4,89.2,54.9,30.3,29.2,29.3,104.4,48.0,18.5,31.0,33.3,19.3,3,0,62,53,9
2014-11-14,N,Oklahoma St.,B12,Southeastern Louisia,Home,98.6,89.0,74.3,111.7,54.0,14.8,25.0,28.6,74.0,36.7,28.3,31.0,25.0,76.5,5,1,83,55,28
2014-11-14,N,Tennessee,SEC,VCU,Neutral,98.5,106.2,75.8,91.0,45.6,25.1,38.1,57.9,112.1,49.2,23.7,46.9,64.5,29.5,-10,0,85,69,16
2014-11-14,N,Cal St. Fullerton,BW,Santa Clara,Away,98.4,119.0,72.5,99.3,45.7,19.3,28.6,48.3,122.8,59.1,11.0,18.2,56.4,10.1,-11,0,89,72,17
2014-11-14,N,Weber St.,BSky,Utah St.,Away,98.4,95.5,67.7,90.1,44.9,29.5,34.3,46.9,106.4,50.0,10.3,25.0,41.4,58.6,6,0,72,61,11
2014-11-14,N,Sacred Heart,NEC,Hartford,Neutral,98.3,86.7,68.2,104.1,59.8,26.4,34.6,35.3,77.7,46.1,27.9,18.8,15.7,81.0,6,1,71,53,18
2014-11-14,N,Pacific,WCC,Western Illinois,Away,98.1,111.3,64.1,101.2,45.2,15.3,30.0,38.7,98.5,46.6,12.5,24.4,53.4,18.9,0,1,73,71,2
2014-11-14,N,Cornell,Ivy,George Mason,Away,97.8,84.3,70.1,97.0,54.3,22.8,19.4,59.6,85.6,36.0,7.1,24.5,30.9,84.6,6,1,68,60,8
2014-11-14,N,Murray St.,OVC,Houston,Home,97.6,101.3,76.5,96.7,42.2,13.1,26.8,42.2,100.7,51.6,22.2,30.8,26.6,39.4,4,0,77,74,3
2014-11-14,N,Michigan St.,B10,Navy,Away,97.6,92.6,65.3,98.0,54.7,23.0,26.7,18.9,90.4,44.9,15.3,21.1,16.9,64.6,4,1,64,59,5
2014-11-14,N,Lamar,Slnd,SMU,Away,97.5,129.7,63.5,85.0,36.3,25.2,42.6,58.8,146.5,65.7,15.7,42.3,50.0,3.6,-18,0,93,54,39
2014-11-14,N,Navy,Pat,Michigan St.,Home,97.4,88.4,65.3,90.4,44.9,15.3,21.1,16.9,98.0,54.7,23.0,26.7,18.9,75.4,-4,0,64,59,5
2014-11-14,N,TCU,B12,Prairie View A&M,Home,97.0,86.6,68.5,103.6,48.0,23.4,48.6,76.5,78.8,37.9,13.1,17.5,31.0,78.6,8,1,71,54,17
2014-11-14,N,Kansas,B12,UC Santa Barbara,Home,97.0,80.0,70.9,97.3,43.4,22.6,35.1,60.4,83.2,44.6,21.2,19.4,25.0,90.3,6,1,69,59,10
2014-11-14,N,Belmont,OVC,Wright St.,Away,96.8,101.5,73.8,94.9,50.0,28.5,35.5,51.0,98.9,44.2,19.0,36.6,53.3,36.6,2,0,73,70,3
2014-11-14,N,UMass Lowell,AE,Ohio St.,Away,96.8,122.4,65.4,84.1,50.0,29.1,20.0,25.5,140.7,69.2,13.8,37.9,25.0,6.3,-18,0,92,55,37
2014-11-14,N,Central Arkansas,Slnd,Creighton,Away,96.2,122.2,80.4,95.8,56.2,24.9,18.2,35.7,129.4,54.9,16.2,45.0,41.7,6.0,-22,0,104,77,27
2014-11-14,N,Central Connecticut,NEC,Fairfield,Neutral,96.2,119.2,64.6,97.5,39.1,12.4,25.0,43.6,109.9,45.5,10.8,30.6,52.7,7.8,-4,0,71,63,8
2014-11-14,N,South Dakota St.,Sum,Buffalo,Away,96.2,85.0,74.5,89.9,44.2,18.8,28.9,48.3,92.6,33.1,10.7,32.7,44.1,80.6,0,0,69,67,2
2014-11-14,N,Utah St.,MWC,Weber St.,Home,96.2,101.7,67.7,106.4,50.0,10.3,25.0,41.4,90.1,44.9,29.5,34.3,46.9,34.4,-6,1,72,61,11
2014-11-14,N,Wake Forest,ACC,UNC Asheville,Home,95.9,91.3,78.3,102.2,54.5,30.7,41.4,102.3,88.1,37.1,15.3,17.8,45.2,63.9,6,1,80,69,11
2014-11-14,N,Richmond,A10,Radford,Home,95.6,77.6,62.8,101.9,51.0,12.7,12.9,45.8,73.2,28.9,22.3,36.4,29.8,91.7,6,1,64,46,18
2014-11-14,N,Coppin St.,MEAC,Oregon,Away,95.5,119.0,76.3,85.2,40.3,21.0,32.7,29.9,140.2,65.8,14.4,45.7,23.3,7.4,-15,0,107,65,42
2014-11-14,N,Eastern Kentucky,OVC,Savannah St.,Home,95.4,91.0,74.2,102.4,43.7,18.9,36.6,39.7,71.4,50.0,44.5,42.9,45.5,63.2,7,1,76,53,23
2014-11-14,N,UNLV,MWC,Morehead St.,Home,95.1,96.0,62.7,95.7,45.8,20.7,35.5,56.2,94.1,36.0,9.6,36.7,20.6,47.3,-1,1,60,59,1
2014-11-14,N,Rice,CUSA,Oregon St.,Away,95.1,105.5,64.8,83.3,38.5,17.0,13.5,28.8,103.4,48.1,20.1,35.3,37.0,23.4,-7,0,67,54,13
2014-11-14,N,UMBC,AE,Akron,Away,95.0,108.0,65.6,86.9,44.8,24.4,32.4,58.3,112.8,58.5,18.3,28.1,39.6,18.6,-7,0,74,57,17
