Date,Type,Team,Opp,Points_For,Points_Against,Win
2010-12-03,nc,Saint Joseph's,Villanova,60,71,0
2010-12-03,nc,Kansas St.,Washington St.,63,58,1
2010-12-03,conf,Canisius,Iona,85,94,0
2010-12-03,nc,Eastern Michigan,Monmouth,63,64,0
2010-12-03,conf,Niagara,Marist,72,80,0
2010-12-04,nc,Troy,Arkansas,60,75,0
2010-12-04,nc,Wichita St.,San Diego St.,69,83,0
2010-12-04,nc,Fresno St.,Colorado St.,74,87,0
2010-12-04,nc,Oregon St.,Colorado,57,83,0
2010-12-04,nc,Utah St.,Georgetown,51,68,0
2010-12-04,nc,Howard,Hampton,55,67,0
2010-12-04,conf,Old Dominion,Delaware,67,75,0
2010-12-04,conf,Bethune Cookman,Florida A&M,62,55,1
2010-12-04,conf,Tennessee Tech,Jacksonville St.,64,62,1
2010-12-04,nc,California,Iowa St.,76,73,1
2010-12-04,nc,Monmouth,Idaho,66,69,0
2010-12-04,nc,Utah,Bradley,68,60,1
2010-12-04,nc,Akron,Illinois Chicago,54,52,1
2010-12-04,nc,Savannah St.,Indiana,57,79,0
2010-12-04,conf,Oral Roberts,IUPUI,63,61,1
2010-12-04,nc,South Alabama,Louisville,70,97,0
2010-12-04,conf,Drexel,Northeastern,63,58,1
2010-12-04,nc,Boston College,Massachusetts,76,71,1
2010-12-04,nc,Bowling Green,Michigan St.,39,74,0
2010-12-04,nc,Harvard,Michigan,62,65,0
2010-12-04,nc,Cornell,Minnesota,66,71,0
2010-12-04,nc,Southern Miss,Mississippi,81,86,0
2010-12-04,nc,Butler,Duke,70,82,0
2010-12-04,nc,Kentucky,North Carolina,73,75,0
2010-12-04,nc,Holy Cross,Wake Forest,64,75,0
2010-12-04,conf,Central Connecticut,Fairleigh Dickinson,46,48,0
2010-12-04,nc,New Mexico,New Mexico St.,84,78,1
2010-12-04,nc,Stony Brook,Columbia,72,73,0
2010-12-04,nc,Buffalo,St. Bonaventure,74,76,0
2010-12-04,nc,North Carolina St.,Syracuse,59,65,0
2010-12-04,nc,Marshall,Ohio,65,57,1
2010-12-04,nc,Duquesne,Penn St.,73,77,0
2010-12-04,nc,Rider,Pittsburgh,68,87,0
2010-12-04,conf,Georgia Southern,College of Charleston,84,92,0
2010-12-04,nc,Western Kentucky,Memphis,61,77,0
2010-12-04,conf,Western Carolina,Chattanooga,65,67,0
2010-12-04,nc,Belmont,Vanderbilt,76,85,0
2010-12-04,nc,Lamar,Rice,73,75,0
2010-12-04,nc,Pacific,Texas A&M,59,79,0
2010-12-04,nc,Hawaii,BYU,57,78,0
2010-12-04,nc,Yale,Vermont,78,82,0
2010-12-04,nc,Texas Tech,Washington,79,108,0
2010-12-04,nc,Longwood,Marquette,65,96,0
2010-12-04,conf,Cleveland St.,Milwaukee,82,59,1
2010-12-04,nc,South Dakota,Wisconsin,61,76,0
2010-12-04,conf,Mercer,Lipscomb,65,77,0
2010-12-04,conf,Florida Gulf Coast,Jacksonville,56,71,0
2010-12-04,nc,San Jose St.,UC Irvine,85,70,1
2010-12-04,nc,Brown,Maine,62,54,1
2010-12-04,conf,Charleston Southern,Coastal Carolina,71,73,0
2010-12-04,nc,Penn,Army,68,52,1
2010-12-04,nc,Boston University,Bucknell,49,52,0
2010-12-04,nc,Southeastern Louisiana,UCF,49,74,0
2010-12-04,nc,Southern Illinois,Chicago St.,75,61,1
2010-12-04,nc,New Hampshire,Colgate,65,60,1
2010-12-04,nc,Miami OH,Dayton,58,70,0
2010-12-04,conf,Maryland Eastern Shore,Delaware St.,53,64,0
2010-12-04,nc,Cal St. Northridge,Denver,63,66,0
2010-12-04,conf,Wright St.,Detroit,69,78,0
2010-12-04,conf,Austin Peay,Eastern Illinois,77,73,1
2010-12-04,conf,Tennessee Martin,Eastern Kentucky,69,77,0
2010-12-04,nc,North Dakota,Eastern Michigan,54,49,1
2010-12-04,conf,Wofford,Elon,75,69,1
2010-12-04,nc,South Florida,Florida Atlantic,42,50,0
2010-12-04,nc,San Diego,Cal St. Fullerton,76,90,0
2010-12-04,conf,UNC Wilmington,George Mason,52,80,0
2010-12-04,conf,James Madison,Georgia St.,63,64,0
2010-12-04,nc,Illinois,Gonzaga,73,61,1
2010-12-04,conf,UNC Asheville,High Point,73,76,0
2010-12-04,conf,Towson,Hofstra,62,74,0
2010-12-04,nc,Texas St.,Houston Baptist,81,88,0
2010-12-04,nc,Montana St.,Illinois St.,56,62,0
2010-12-04,nc,Idaho St.,Iowa,53,70,0
2010-12-04,nc,FIU,Jackson St.,52,61,0
2010-12-04,nc,Oklahoma St.,La Salle,92,87,1
2010-12-04,nc,Fordham,Lehigh,74,67,1
2010-12-04,conf,Winthrop,Liberty,72,75,0
2010-12-04,conf,St. Francis PA,LIU Brooklyn,67,81,0
2010-12-04,nc,Louisiana Monroe,Louisiana Tech,58,67,0
2010-12-04,conf,Valparaiso,Loyola Chicago,66,56,1
2010-12-04,nc,Cal Poly,Loyola Marymount,48,67,0
2010-12-04,nc,West Virginia,Miami FL,76,79,0
2010-12-04,conf,Murray St.,Morehead St.,65,75,0
2010-12-04,conf,Coppin St.,Morgan St.,64,70,0
2010-12-04,nc,UNLV,Nevada,82,70,1
2010-12-04,conf,Norfolk St.,North Carolina A&T,81,89,0
2010-12-04,conf,Stetson,North Florida,74,64,1
2010-12-04,conf,UMKC,Oakland,62,99,0
2010-12-04,nc,UTSA,Pepperdine,86,81,1
2010-12-04,nc,Rhode Island,Providence,74,87,0
2010-12-04,nc,Alabama,Purdue,47,66,0
2010-12-04,conf,Mount St. Mary's,Quinnipiac,75,77,0
2010-12-04,conf,Gardner Webb,Radford,59,52,1
2010-12-04,conf,Wagner,Sacred Heart,73,68,1
2010-12-04,nc,Houston,Sam Houston St.,75,71,1
2010-12-04,conf,Appalachian St.,Samford,78,69,1
2010-12-04,nc,UC Santa Barbara,Santa Clara,80,69,1
2010-12-04,conf,Tennessee St.,Southeast Missouri St.,77,67,1
2010-12-04,nc,Albany,Siena,88,82,1
2010-12-04,nc,Middle Tennessee,SIU Edwardsville,73,64,1
2010-12-04,nc,Grambling St.,SMU,51,71,0
2010-12-04,nc,North Carolina Central,South Carolina St.,74,71,1
2010-12-04,conf,North Dakota St.,South Dakota St.,82,75,1
2010-12-04,conf,Robert Morris,St. Francis NY,63,65,0
2010-12-04,conf,Manhattan,Saint Peter's,49,66,0
2010-12-04,nc,Central Arkansas,Missouri St.,61,101,0
2010-12-04,nc,Northern Iowa,TCU,64,60,1
2010-12-04,nc,North Texas,Texas Southern,70,64,1
2010-12-04,conf,Davidson,The Citadel,68,53,1
2010-12-04,nc,Cincinnati,Toledo,81,47,1
2010-12-04,nc,Louisiana Lafayette,Tulane,52,63,0
2010-12-04,conf,William & Mary,VCU,55,59,0
2010-12-04,conf,Presbyterian,VMI,92,78,1
2010-12-04,nc,Seattle,Weber St.,61,65,0
2010-12-04,conf,Centenary,Western Illinois,51,57,0
2010-12-04,conf,Youngstown St.,Green Bay,59,74,0
2010-12-04,nc,Indiana St.,Wyoming,51,81,0
2010-12-04,conf,Southern Utah,IPFW,66,76,0
2010-12-04,nc,San Francisco,Cal St. Bakersfield,69,77,0
2010-12-04,nc,Sacramento St.,Utah Valley,52,77,0
2010-12-05,nc,Arkansas Pine Bluff,Auburn,72,76,0
2010-12-05,nc,Kent St.,UAB,59,75,0
2010-12-05,nc,Richmond,Arizona St.,67,61,1
2010-12-05,nc,Oklahoma,Arizona,60,83,0
2010-12-05,nc,Montana,UCLA,66,57,1
2010-12-05,nc,Texas,USC,56,73,0
2010-12-05,nc,Florida,American,67,48,1
2010-12-05,nc,Navy,George Washington,64,57,1
2010-12-05,nc,Hartford,Florida St.,38,60,0
2010-12-05,nc,Long Beach St.,Boise St.,69,66,1
2010-12-05,nc,Eastern Michigan,Idaho,60,75,0
2010-12-05,nc,Temple,Maryland,64,61,1
2010-12-05,nc,Creighton,Nebraska,54,59,0
2010-12-05,nc,Saint Joseph's,Princeton,65,74,0
2010-12-05,conf,Virginia,Virginia Tech,57,54,1
2010-12-05,nc,Central Michigan,DePaul,62,71,0
2010-12-05,conf,Niagara,Iona,58,82,0
2010-12-05,nc,Evansville,Air Force,56,57,0
2010-12-05,nc,Tulsa,Arkansas Little Rock,67,69,0
2010-12-05,conf,Loyola MD,Fairfield,55,65,0
2010-12-05,conf,Canisius,Marist,64,74,0
2010-12-05,nc,Monmouth,North Dakota,57,52,1
2010-12-05,nc,Portland St.,Oregon,49,68,0
2010-12-05,nc,Clemson,South Carolina,60,64,0
2010-12-05,conf,East Tennessee St.,USC Upstate,59,60,0
2010-12-06,nc,Albany,Yale,53,74,0
2010-12-06,nc,Southeast Missouri St.,Iowa St.,58,85,0
2010-12-06,nc,Nevada,Houston,61,64,0
2010-12-06,nc,Portland,Washington,72,94,0
2010-12-06,nc,Delaware St.,Maine,75,56,1
2010-12-06,nc,Sacred Heart,Lafayette,71,76,0
2010-12-06,nc,Alcorn St.,Kansas St.,55,89,0
2010-12-06,conf,Furman,UNC Greensboro,81,68,1
2010-12-06,nc,Brown,Providence,64,91,0
2010-12-07,nc,Georgia,Georgia Tech,73,72,1
2010-12-07,nc,Stony Brook,Holy Cross,54,53,1
2010-12-07,nc,Old Dominion,East Carolina,81,68,1
2010-12-07,nc,Marist,Rutgers,48,64,0
2010-12-07,nc,Wagner,Columbia,71,77,0
2010-12-07,nc,Michigan St.,Syracuse,58,72,0
2010-12-07,nc,Mount St. Mary's,Penn St.,53,57,0
2010-12-07,nc,East Tennessee St.,College of Charleston,59,79,0
2010-12-07,nc,Canisius,South Dakota,73,69,1
2010-12-07,nc,Pepperdine,Utah,60,67,0
2010-12-07,nc,Radford,Virginia,44,54,0
2010-12-07,nc,Texas A&M Corpus Chris,Marquette,50,86,0
2010-12-07,nc,James Madison,Marshall,63,67,0
2010-12-07,nc,Robert Morris,West Virginia,49,82,0
2010-12-07,nc,Fresno St.,San Diego,74,70,1
2010-12-07,nc,Long Beach St.,Utah St.,53,81,0
2010-12-07,nc,Tennessee St.,Alabama A&M,74,68,1
2010-12-07,nc,Lipscomb,Austin Peay,73,70,1
2010-12-07,nc,Middle Tennessee,Belmont,87,88,0
2010-12-07,nc,Navy,Coppin St.,64,65,0
2010-12-07,nc,Central Connecticut,Dayton,61,63,0
2010-12-07,nc,Gardner Webb,Elon,82,90,0
2010-12-07,nc,Howard,Fairfield,52,72,0
2010-12-07,nc,Northern Iowa,Iowa,39,51,0
2010-12-07,nc,Memphis,Kansas,68,81,0
2010-12-07,nc,Sacramento St.,Loyola Marymount,49,69,0
2010-12-07,nc,Winthrop,Charlotte,57,68,0
2010-12-07,nc,Louisiana Tech,Northwestern St.,78,85,0
2010-12-07,nc,Lehigh,Quinnipiac,78,84,0
2010-12-07,nc,Colgate,St. Francis NY,57,68,0
2010-12-07,nc,St. Bonaventure,St. John's,67,66,1
2010-12-07,nc,Purdue,Valparaiso,76,58,1
2010-12-07,nc,Idaho St.,Cal St. Bakersfield,56,75,0
2010-12-08,nc,Seton Hall,Arkansas,62,71,0
2010-12-08,nc,Cal St. Fullerton,Arizona,62,73,0
2010-12-08,nc,San Diego St.,California,77,57,1
2010-12-08,nc,Colorado St.,Colorado,83,90,0
2010-12-08,nc,Fairleigh Dickinson,Connecticut,54,78,0
2010-12-08,nc,Towson,George Washington,67,73,0
2010-12-08,nc,Southeast Missouri St.,Southern Illinois,68,83,0
2010-12-08,nc,Notre Dame,Kentucky,58,72,0
2010-12-08,nc,San Francisco,Louisville,35,61,0
2010-12-08,nc,Providence,Boston College,86,88,0
2010-12-08,nc,Rhode Island,Northeastern,79,67,1
2010-12-08,nc,Maine,Massachusetts,68,56,1
2010-12-08,nc,UNC Greensboro,Maryland,56,99,0
2010-12-08,nc,Utah Valley,UMKC,63,70,0
2010-12-08,nc,Vanderbilt,Missouri,82,85,0
2010-12-08,nc,Bradley,Duke,48,83,0
2010-12-08,nc,Alcorn St.,Nebraska,57,78,0
2010-12-08,nc,Western Kentucky,Bowling Green,59,52,1
2010-12-08,nc,Oklahoma St.,Tulsa,71,54,1
2010-12-08,nc,Villanova,Penn,65,53,1
2010-12-08,nc,Delaware St.,Pittsburgh,42,70,0
2010-12-08,nc,Prairie View A&M,Texas A&M,63,87,0
2010-12-08,nc,BYU,Vermont,86,58,1
2010-12-08,nc,Gonzaga,Washington St.,59,81,0
2010-12-08,nc,Milwaukee,Wisconsin,40,61,0
2010-12-08,nc,DePaul,Indiana St.,51,73,0
2010-12-08,nc,NJIT,Lafayette,56,72,0
2010-12-08,nc,North Carolina,Evansville,76,49,1
2010-12-08,nc,Oakland,Illinois,63,74,0
2010-12-08,nc,Hofstra,Binghamton,89,85,1
2010-12-08,nc,Niagara,Buffalo,64,82,0
2010-12-08,nc,Tennessee Martin,Central Arkansas,73,64,1
2010-12-08,nc,Ball St.,Eastern Illinois,58,51,1
2010-12-08,nc,Drake,Eastern Michigan,58,54,1
2010-12-08,nc,Manhattan,Fordham,59,73,0
2010-12-08,nc,Loyola MD,George Mason,52,66,0
2010-12-08,nc,Delaware,Hampton,55,53,1
2010-12-08,nc,Ohio,Illinois St.,67,65,1
2010-12-08,nc,Iona,LIU Brooklyn,88,82,1
2010-12-08,nc,SIU Edwardsville,Loyola Chicago,50,78,0
2010-12-08,nc,Princeton,Monmouth,64,61,1
2010-12-08,nc,Boise St.,UNLV,72,75,0
2010-12-08,nc,UT Rio Grande Valley,Northern Arizona,55,68,0
2010-12-08,nc,UMBC,Rider,39,81,0
2010-12-08,nc,Hartford,Sacred Heart,55,56,0
2010-12-08,nc,North Texas,Sam Houston St.,74,94,0
2010-12-08,nc,Minnesota,Saint Joseph's,83,73,1
2010-12-08,nc,Denver,Saint Mary's,47,77,0
2010-12-08,nc,High Point,Tennessee Tech,80,69,1
2010-12-08,nc,TCU,Texas Tech,81,77,1
2010-12-08,nc,VMI,VCU,80,86,0
2010-12-08,nc,Detroit,Western Michigan,69,71,0
2010-12-08,nc,Duquesne,Green Bay,81,71,1
2010-12-08,nc,Air Force,Wright St.,61,76,0
2010-12-08,nc,Yale,Bryant,75,53,1
2010-12-08,nc,Toledo,IPFW,65,78,0
2010-12-09,nc,Kent St.,Florida,52,65,0
2010-12-09,nc,La Salle,Boston University,84,81,1
2010-12-09,nc,Army,New Hampshire,71,63,1
2010-12-09,nc,IUPUI,Ohio St.,64,75,0
2010-12-09,nc,Gardner Webb,Oklahoma,58,71,0
2010-12-09,nc,Georgetown,Temple,65,68,0
2010-12-09,nc,Maryland Eastern Shore,Old Dominion,39,81,0
2010-12-09,nc,Butler,Xavier,49,51,0
2010-12-10,nc,Santa Clara,San Jose St.,67,63,1
2010-12-10,nc,Utah,Michigan,64,75,0
2010-12-10,nc,UT Rio Grande Valley,Washington St.,52,74,0
2010-12-10,nc,Wyoming,UC Irvine,68,83,0
2010-12-10,nc,Western Carolina,Campbell,50,73,0
2010-12-10,nc,St. Francis NY,Canisius,76,58,1
2010-12-10,nc,Central Arkansas,Chicago St.,85,73,1
2010-12-10,nc,Iowa St.,Iowa,75,72,1
2010-12-10,nc,Lehigh,Marist,91,78,1
2010-12-10,nc,Navy,Mercer,68,73,0
2010-12-10,conf,Fairfield,Siena,72,55,1
2010-12-10,nc,Grambling St.,Stephen F. Austin,41,62,0
2010-12-10,nc,Nicholls St.,Wichita St.,50,68,0
2010-12-11,nc,Gardner Webb,Arizona St.,48,71,0
2010-12-11,nc,San Diego,San Diego St.,49,77,0
2010-12-11,nc,Cal Poly,UCLA,61,72,0
2010-12-11,nc,Northern Arizona,USC,52,60,0
2010-12-11,nc,Delaware St.,Delaware,50,61,0
2010-12-11,nc,Savannah St.,Georgia Tech,59,69,0
2010-12-11,nc,Gonzaga,Notre Dame,79,83,0
2010-12-11,nc,Indiana,Kentucky,62,81,0
2010-12-11,nc,UNLV,Louisville,69,77,0
2010-12-11,nc,Southern Illinois,Western Kentucky,46,53,0
2010-12-11,nc,Central Michigan,LSU,55,59,0
2010-12-11,nc,Boston University,Harvard,71,87,0
2010-12-11,nc,Seton Hall,Massachusetts,104,79,1
2010-12-11,nc,Michigan St.,Oakland,77,76,1
2010-12-11,nc,Eastern Kentucky,Minnesota,58,71,0
2010-12-11,nc,Presbyterian,Missouri,55,70,0
2010-12-11,nc,Saint Louis,Duke,47,84,0
2010-12-11,nc,USC Upstate,North Carolina St.,60,79,0
2010-12-11,nc,Long Beach St.,North Carolina,91,96,0
2010-12-11,nc,Saint Joseph's,Creighton,75,82,0
2010-12-11,nc,TCU,Nebraska,56,70,0
2010-12-11,nc,Army,Dartmouth,68,71,0
2010-12-11,nc,Auburn,Rutgers,54,63,0
2010-12-11,nc,New Mexico St.,New Mexico,62,78,0
2010-12-11,nc,Bryant,Columbia,72,76,0
2010-12-11,nc,Niagara,St. Bonaventure,69,61,1
2010-12-11,nc,Colgate,Syracuse,43,100,0
2010-12-11,nc,Troy,Miami OH,73,80,0
2010-12-11,nc,Missouri St.,Oklahoma St.,70,84,0
2010-12-11,nc,Oral Roberts,Oklahoma,60,73,0
2010-12-11,nc,Tennessee,Pittsburgh,83,76,1
2010-12-11,nc,Murray St.,Chattanooga,73,65,1
2010-12-11,nc,Washington,Texas A&M,62,63,0
2010-12-11,nc,UTSA,Houston,68,63,1
2010-12-11,nc,Jackson St.,North Texas,49,68,0
2010-12-11,nc,Texas St.,Texas,65,101,0
2010-12-11,nc,Arizona,BYU,65,87,0
2010-12-11,nc,Weber St.,Southern Utah,77,71,1
2010-12-11,nc,VCU,Richmond,60,72,0
2010-12-11,nc,Wisconsin,Marquette,69,64,1
2010-12-11,nc,Pepperdine,Fresno St.,51,64,0
2010-12-11,nc,Dayton,Old Dominion,71,74,0
2010-12-11,nc,UMKC,Idaho St.,57,78,0
2010-12-11,nc,Ball St.,DePaul,79,77,1
2010-12-11,nc,Fairleigh Dickinson,Iona,66,87,0
2010-12-11,nc,Cal St. Bakersfield,Utah St.,58,77,0
2010-12-11,nc,Maryland Eastern Shore,Evansville,56,90,0
2010-12-11,nc,East Tennessee St.,Mississippi St.,63,62,1
2010-12-11,nc,Central Connecticut,Albany,63,64,0
2010-12-11,nc,North Carolina Central,Air Force,56,73,0
2010-12-11,nc,Mississippi,Arkansas Little Rock,84,70,1
2010-12-11,nc,Alabama St.,Arkansas St.,53,77,0
2010-12-11,nc,Green Bay,Buffalo,64,78,0
2010-12-11,nc,Mississippi Valley St.,Butler,71,91,0
2010-12-11,nc,Grambling St.,Central Arkansas,70,60,1
2010-12-11,nc,Bethune Cookman,UCF,59,76,0
2010-12-11,nc,Utah Valley,Cincinnati,72,92,0
2010-12-11,nc,Charlotte,Davidson,68,82,0
2010-12-11,nc,Portland,Denver,71,64,1
2010-12-11,nc,Rider,Drexel,67,71,0
2010-12-11,nc,Western Illinois,Eastern Illinois,58,61,0
2010-12-11,nc,Detroit,Eastern Michigan,68,65,1
2010-12-11,nc,St. John's,Fordham,81,84,0
2010-12-11,nc,Western Michigan,Georgia St.,61,59,1
2010-12-11,nc,Florida Atlantic,Hofstra,63,59,1
2010-12-11,nc,Illinois Chicago,Illinois St.,43,53,0
2010-12-11,nc,Colorado St.,Kansas,55,76,0
2010-12-11,nc,George Mason,Liberty,84,54,1
2010-12-11,nc,Lafayette,LIU Brooklyn,80,85,0
2010-12-11,nc,Kansas St.,Loyola Chicago,68,60,1
2010-12-11,nc,South Dakota,Loyola Marymount,67,72,0
2010-12-11,nc,Mount St. Mary's,Loyola MD,42,65,0
2010-12-11,nc,Binghamton,Manhattan,70,69,1
2010-12-11,nc,Louisiana Tech,McNeese St.,70,80,0
2010-12-11,nc,Towson,UMBC,86,77,1
2010-12-11,nc,Hartford,Monmouth,74,78,0
2010-12-11,nc,Centenary,Louisiana Monroe,46,60,0
2010-12-11,nc,North Dakota,North Dakota St.,55,81,0
2010-12-11,nc,Morehead St.,Northern Iowa,53,69,0
2010-12-11,nc,Alabama,Providence,70,82,0
2010-12-11,nc,North Florida,Purdue,57,77,0
2010-12-11,nc,Rhode Island,Quinnipiac,66,73,0
2010-12-11,nc,James Madison,Radford,78,57,1
2010-12-11,nc,Youngstown St.,Robert Morris,60,90,0
2010-12-11,nc,Cleveland St.,Sam Houston St.,74,62,1
2010-12-11,nc,UT Arlington,Samford,60,68,0
2010-12-11,nc,Idaho,Seattle,56,66,0
2010-12-11,nc,Kennesaw St.,SIU Edwardsville,76,77,0
2010-12-11,nc,Milwaukee,South Dakota St.,82,70,1
2010-12-11,nc,Wofford,South Carolina,53,64,0
2010-12-11,nc,Southeastern Louisiana,Southern,85,77,1
2010-12-11,nc,Saint Peter's,Wagner,51,50,1
2010-12-11,nc,Chicago St.,Stephen F. Austin,38,94,0
2010-12-11,nc,Sacred Heart,Stony Brook,75,66,1
2010-12-11,nc,Lipscomb,Tennessee Tech,98,94,1
2010-12-11,nc,Valparaiso,Toledo,72,75,0
2010-12-11,nc,Longwood,VMI,82,114,0
2010-12-11,nc,Tennessee Martin,IPFW,61,85,0
2010-12-12,nc,Houston Baptist,South Alabama,62,91,0
2010-12-12,nc,Eastern Washington,San Jose St.,69,70,0
2010-12-12,nc,UC Riverside,Stanford,48,55,0
2010-12-12,nc,Southern Miss,California,80,78,1
2010-12-12,nc,Appalachian St.,Georgetown,60,89,0
2010-12-12,conf,Clemson,Florida St.,69,75,0
2010-12-12,nc,Texas Southern,Iowa St.,54,65,0
2010-12-12,nc,Fairfield,Holy Cross,71,60,1
2010-12-12,conf,Boston College,Maryland,79,75,1
2010-12-12,nc,FIU,Bowling Green,67,76,0
2010-12-12,nc,Western Carolina,Ohio St.,60,85,0
2010-12-12,nc,IUPUI,Ohio,66,56,1
2010-12-12,nc,Princeton,Tulsa,82,78,1
2010-12-12,nc,UT Rio Grande Valley,Oregon St.,69,89,0
2010-12-12,nc,Akron,Temple,47,82,0
2010-12-12,nc,Penn St.,Virginia Tech,69,79,0
2010-12-12,nc,Marist,Vermont,67,75,0
2010-12-12,nc,Norfolk St.,Maine,54,74,0
2010-12-12,nc,North Carolina A&T,Mississippi St.,58,74,0
2010-12-12,nc,Wake Forest,UNC Wilmington,69,81,0
2010-12-12,nc,Northern Colorado,Illinois,76,86,0
2010-12-12,nc,Boise St.,Drake,69,72,0
2010-12-12,nc,West Virginia,Duquesne,64,61,1
2010-12-12,nc,South Florida,Kent St.,51,56,0
2010-12-12,nc,Villanova,La Salle,84,81,1
2010-12-12,nc,Stetson,Miami FL,54,68,0
2010-12-12,nc,Furman,Middle Tennessee,76,61,1
2010-12-12,nc,Cal St. Fullerton,Portland St.,89,93,0
2010-12-12,nc,Montana,San Francisco,48,50,0
2010-12-12,nc,Arkansas Pine Bluff,UTEP,54,77,0
2010-12-12,nc,Jacksonville,Winthrop,66,73,0
2010-12-13,nc,Cal Poly,San Diego St.,45,51,0
2010-12-13,nc,UC Davis,UCLA,67,74,0
2010-12-13,nc,LIU Brooklyn,Northwestern,65,81,0
2010-12-13,nc,Coastal Carolina,LSU,78,69,1
2010-12-13,nc,Mississippi Valley St.,Mississippi,69,101,0
2010-12-13,nc,Arkansas Pine Bluff,New Mexico St.,49,83,0
2010-12-13,nc,Green Bay,Wisconsin,56,70,0
2010-12-13,nc,Nicholls St.,Mississippi St.,58,67,0
2010-12-13,nc,St. Francis PA,Lehigh,61,79,0
2010-12-13,nc,Jacksonville St.,Oregon,56,74,0
2010-12-13,nc,Longwood,Seton Hall,51,78,0
2010-12-13,nc,Florida Atlantic,Siena,69,72,0
2010-12-13,nc,Alabama A&M,Wichita St.,49,71,0
2010-12-14,nc,Drexel,Louisville,52,46,1
2010-12-14,nc,North Carolina Central,Michigan,44,64,0
2010-12-14,nc,Fairleigh Dickinson,Rutgers,65,79,0
2010-12-14,nc,North Florida,Texas,48,70,0
2010-12-14,nc,Santa Clara,Pacific,59,69,0
2010-12-14,nc,Milwaukee,DePaul,47,61,0
2010-12-14,nc,Alabama St.,Mississippi St.,46,67,0
2010-12-14,nc,Wright St.,Central Michigan,53,49,1
2010-12-14,nc,Georgia Southern,Cincinnati,54,99,0
2010-12-14,nc,Louisiana Tech,Houston Baptist,80,57,1
2010-12-14,nc,American,UMBC,66,53,1
2010-12-14,nc,Illinois Chicago,Northern Illinois,78,80,0
2010-12-14,nc,Dartmouth,St. Francis NY,61,69,0
2010-12-14,nc,UC Riverside,Saint Mary's,56,75,0
2010-12-14,nc,Oakland,Tennessee,89,82,1
2010-12-14,nc,Denver,Wyoming,48,61,0
2010-12-15,nc,Mississippi Valley St.,Arkansas,64,87,0
2010-12-15,nc,North Carolina A&T,Stanford,59,76,0
2010-12-15,nc,Stetson,Florida St.,63,97,0
2010-12-15,nc,Auburn,South Florida,49,61,0
2010-12-15,nc,Akron,Minnesota,58,66,0
2010-12-15,nc,Jacksonville,Saint Louis,64,69,0
2010-12-15,nc,Oregon St.,Montana,66,71,0
2010-12-15,nc,UNC Greensboro,Wake Forest,67,69,0
2010-12-15,nc,Florida Gulf Coast,Ohio St.,55,83,0
2010-12-15,nc,St. Francis PA,Ohio,58,87,0
2010-12-15,nc,Bethune Cookman,Baylor,39,83,0
2010-12-15,nc,Seattle,Eastern Washington,91,95,0
2010-12-15,nc,Southeastern Louisiana,Alabama,38,59,0
2010-12-15,nc,Louisiana Lafayette,UCF,58,79,0
2010-12-15,nc,College of Charleston,Charleston Southern,77,69,1
2010-12-15,nc,UC Santa Barbara,UNLV,68,62,1
2010-12-15,nc,Jacksonville St.,Presbyterian,70,74,0
2010-12-15,nc,Monmouth,Rider,54,74,0
2010-12-15,nc,Marshall,Savannah St.,56,47,1
2010-12-15,nc,Louisiana Monroe,UTEP,49,79,0
2010-12-15,nc,Portland St.,Cal St. Bakersfield,77,92,0
2010-12-16,nc,Northern Arizona,Arizona,58,63,0
2010-12-16,nc,American,Northwestern,62,78,0
2010-12-16,nc,McNeese St.,LSU,66,78,0
2010-12-16,nc,Oral Roberts,Missouri,62,81,0
2010-12-16,nc,Youngstown St.,North Carolina St.,50,67,0
2010-12-16,nc,Weber St.,Tulsa,79,81,0
2010-12-16,nc,Austin Peay,Memphis,68,70,0
2010-12-16,nc,Arkansas Little Rock,Rice,55,65,0
2010-12-16,conf,Kennesaw St.,Belmont,60,87,0
2010-12-16,nc,UC Davis,North Dakota St.,71,76,0
2010-12-16,nc,Texas St.,Texas Southern,64,78,0
2010-12-16,conf,Florida Atlantic,Troy,82,77,1
2010-12-16,conf,Campbell,USC Upstate,67,60,1
2010-12-17,nc,The Citadel,Colorado,61,89,0
2010-12-17,nc,Chicago St.,Hawaii,57,86,0
2010-12-17,nc,SIU Edwardsville,Indiana,54,88,0
2010-12-17,nc,Longwood,New Mexico,54,91,0
2010-12-17,nc,Savannah St.,Clemson,40,61,0
2010-12-17,nc,Boise St.,Utah,84,86,0
2010-12-17,nc,Oregon,Virginia,48,63,0
2010-12-17,conf,Chattanooga,Elon,71,65,1
2010-12-17,nc,Bucknell,La Salle,89,77,1
2010-12-17,nc,Tennessee,Charlotte,48,49,0
2010-12-17,nc,Arizona St.,Nevada,78,75,1
2010-12-17,nc,South Carolina St.,Northern Iowa,52,66,0
2010-12-17,nc,Houston Baptist,Santa Clara,67,90,0
2010-12-17,nc,Princeton,Wagner,69,57,1
2010-12-18,nc,Presbyterian,Auburn,62,59,1
2010-12-18,nc,UC Santa Barbara,San Diego St.,64,90,0
2010-12-18,nc,Cal Poly,California,41,51,0
2010-12-18,nc,BYU,UCLA,79,86,0
2010-12-18,nc,Loyola MD,Georgetown,75,99,0
2010-12-18,nc,Kansas St.,Florida,44,57,0
2010-12-18,nc,James Madison,South Florida,66,61,1
2010-12-18,nc,Richmond,Georgia Tech,54,67,0
2010-12-18,nc,Arkansas St.,Georgia,59,68,0
