Date,Type,Team,Opp,Points_For,Points_Against,Win
2007-12-08,nc,Jackson St.,Chicago St.,69,83,0
2007-12-08,nc,Northern Colorado,Denver,53,69,0
2007-12-08,conf,Valparaiso,Detroit,81,68,1
2007-12-08,nc,UT Rio Grande Valley,Drake,55,83,0
2007-12-08,conf,Tennessee St.,Eastern Illinois,74,72,1
2007-12-08,nc,Western Kentucky,Eastern Kentucky,77,60,1
2007-12-08,nc,Florida Gulf Coast,Florida Atlantic,55,69,0
2007-12-08,nc,Miami FL,FIU,67,53,1
2007-12-08,nc,NJIT,Fordham,44,88,0
2007-12-08,nc,Cal St. Northridge,Gonzaga,59,85,0
2007-12-08,nc,Cincinnati,Illinois St.,52,62,0
2007-12-08,nc,DePaul,Kansas,66,84,0
2007-12-08,nc,George Mason,Kent St.,55,73,0
2007-12-08,nc,Harvard,Lehigh,61,70,0
2007-12-08,conf,Fairleigh Dickinson,LIU Brooklyn,77,90,0
2007-12-08,conf,Milwaukee,Loyola Chicago,68,73,0
2007-12-08,nc,Penn,Monmouth,69,61,1
2007-12-08,nc,La Salle,Morgan St.,87,93,0
2007-12-08,nc,Southern Illinois,Charlotte,56,71,0
2007-12-08,nc,Fresno St.,UNLV,71,84,0
2007-12-08,nc,Montana St.,Nevada,76,82,0
2007-12-08,conf,Southern Utah,Oakland,82,73,1
2007-12-08,nc,Utah,Oregon,64,75,0
2007-12-08,nc,Campbell,Radford,68,75,0
2007-12-08,conf,St. Francis PA,Robert Morris,75,66,1
2007-12-08,nc,Weber St.,San Francisco,65,67,0
2007-12-08,conf,Tennessee Tech,Southeast Missouri St.,74,84,0
2007-12-08,nc,Savannah St.,South Carolina St.,73,69,1
2007-12-08,nc,Texas Southern,TCU,59,83,0
2007-12-08,conf,Jacksonville St.,Tennessee Martin,81,90,0
2007-12-08,nc,Drexel,Toledo,44,57,0
2007-12-08,nc,Alabama St.,Troy,74,85,0
2007-12-08,nc,Gardner Webb,Tulane,79,84,0
2007-12-08,nc,Richmond,VCU,45,65,0
2007-12-08,nc,Howard,VMI,59,95,0
2007-12-08,conf,St. Francis NY,Wagner,59,64,0
2007-12-08,conf,IUPUI,Western Illinois,64,47,1
2007-12-08,nc,Northwestern,Western Michigan,65,63,1
2007-12-08,nc,Georgia St.,Winston Salem St.,61,67,0
2007-12-08,conf,UNC Greensboro,Wofford,65,66,0
2007-12-08,conf,Butler,Wright St.,42,43,0
2007-12-08,nc,Colorado,Wyoming,64,73,0
2007-12-08,conf,UMKC,Fort Wayne,70,79,0
2007-12-08,nc,Utah St.,Cal St. Bakersfield,88,66,1
2007-12-09,nc,Jacksonville,Georgetown,55,87,0
2007-12-09,nc,Long Beach St.,Hawaii,57,61,0
2007-12-09,nc,Eastern Washington,Idaho,49,58,0
2007-12-09,nc,Niagara,Towson,72,75,0
2007-12-09,conf,Boston College,Maryland,81,78,1
2007-12-09,nc,Saint Joseph's,Creighton,84,90,0
2007-12-09,nc,Rutgers,Nebraska,51,63,0
2007-12-09,nc,Central Arkansas,Tulsa,52,65,0
2007-12-09,nc,Villanova,Temple,101,93,1
2007-12-09,nc,George Washington,Virginia Tech,36,68,0
2007-12-09,nc,Portland St.,Washington St.,60,72,0
2007-12-09,nc,Quinnipiac,Army,58,54,1
2007-12-09,nc,Coastal Carolina,UNC Wilmington,68,80,0
2007-12-09,nc,California,Kansas St.,75,82,0
2007-12-09,conf,Manhattan,Loyola MD,54,77,0
2007-12-09,nc,Cal Poly,Northern Arizona,51,85,0
2007-12-09,nc,Brown,Providence,51,70,0
2007-12-09,conf,Iona,Siena,76,81,0
2007-12-10,nc,LIU Brooklyn,New Hampshire,84,78,1
2007-12-10,nc,Norfolk St.,Fairleigh Dickinson,64,80,0
2007-12-10,nc,St. Francis NY,Columbia,64,83,0
2007-12-10,nc,Coppin St.,Ohio St.,39,47,0
2007-12-10,nc,NJIT,Stony Brook,53,62,0
2007-12-11,nc,Monmouth,Hartford,53,67,0
2007-12-11,nc,Boston University,Yale,76,67,1
2007-12-11,nc,Saint Mary's,Southern Illinois,56,71,0
2007-12-11,nc,Savannah St.,Nebraska,37,82,0
2007-12-11,nc,Prairie View A&M,New Mexico St.,43,80,0
2007-12-11,nc,UMBC,Central Connecticut,54,58,0
2007-12-11,nc,Louisiana Lafayette,UCF,52,65,0
2007-12-11,nc,Arkansas Pine Bluff,Louisiana Tech,61,49,1
2007-12-11,nc,Kennesaw St.,Maryland Eastern Shore,72,77,0
2007-12-11,nc,Louisiana Monroe,Nicholls St.,65,78,0
2007-12-11,nc,Sacramento St.,Oregon,66,93,0
2007-12-11,nc,Evansville,Valparaiso,67,75,0
2007-12-11,nc,Bradley,Wright St.,72,65,1
2007-12-11,nc,Oregon St.,Cal St. Bakersfield,77,53,1
2007-12-12,nc,UTSA,Arkansas,42,67,0
2007-12-12,nc,New Orleans,Colorado,67,65,1
2007-12-12,nc,Massachusetts,Boston College,83,80,1
2007-12-12,nc,Ohio,Maryland,61,55,1
2007-12-12,nc,Oakland,Michigan,87,103,0
2007-12-12,nc,South Dakota St.,Minnesota,72,78,0
2007-12-12,nc,Princeton,Penn St.,38,61,0
2007-12-12,nc,Lamar,BYU,66,88,0
2007-12-12,nc,Wisconsin,Milwaukee,61,39,1
2007-12-12,nc,Vanderbilt,DePaul,91,85,1
2007-12-12,nc,Stony Brook,Hofstra,77,74,1
2007-12-12,nc,Belmont,Middle Tennessee,80,86,0
2007-12-12,nc,San Diego,Nevada,62,76,0
2007-12-12,nc,Cal Poly,Portland St.,66,74,0
2007-12-12,nc,Pacific,Santa Clara,71,65,1
2007-12-12,nc,Cincinnati,Xavier,59,64,0
2007-12-13,nc,Winthrop,Mississippi,71,76,0
2007-12-13,nc,McNeese St.,Louisiana Lafayette,67,61,1
2007-12-13,nc,Miami FL,Mississippi St.,64,58,1
2007-12-13,nc,Florida Gulf Coast,Army,63,66,0
2007-12-13,nc,Norfolk St.,Air Force,53,65,0
2007-12-13,nc,George Washington,Binghamton,59,71,0
2007-12-13,conf,The Citadel,Davidson,74,95,0
2007-12-13,nc,Harvard,LIU Brooklyn,77,88,0
2007-12-13,nc,Centenary,Louisiana Tech,62,50,1
2007-12-13,nc,Campbell,UNC Asheville,76,79,0
2007-12-13,nc,Rutgers,NJIT,65,55,1
2007-12-13,nc,Boise St.,Utah Valley,87,77,1
2007-12-14,nc,Hartford,Villanova,75,103,0
2007-12-14,nc,Drake,Iowa,56,51,1
2007-12-15,nc,Southern,Auburn,63,71,0
2007-12-15,nc,Mississippi St.,South Alabama,67,71,0
2007-12-15,nc,Xavier,Arizona St.,55,77,0
2007-12-15,nc,Cal St. Bakersfield,Cal Poly,56,66,0
2007-12-15,nc,Northern Arizona,San Jose St.,62,57,1
2007-12-15,nc,Idaho St.,UCLA,49,89,0
2007-12-15,nc,Loyola Marymount,UC Riverside,74,86,0
2007-12-15,nc,Radford,Georgetown,51,110,0
2007-12-15,nc,North Florida,Florida A&M,57,61,0
2007-12-15,nc,Georgia Southern,Florida,49,52,0
2007-12-15,nc,Western Carolina,Indiana,52,100,0
2007-12-15,nc,Western Michigan,IUPUI,63,71,0
2007-12-15,nc,UAB,Kentucky,79,76,1
2007-12-15,nc,Northwestern St.,LSU,58,82,0
2007-12-15,nc,Toledo,Massachusetts,61,68,0
2007-12-15,nc,Fort Wayne,Michigan St.,57,79,0
2007-12-15,nc,Central Michigan,Michigan,78,67,1
2007-12-15,nc,Southern Illinois,Saint Louis,51,56,0
2007-12-15,nc,Wichita St.,UMKC,56,59,0
2007-12-15,nc,McNeese St.,Missouri,44,81,0
2007-12-15,nc,South Carolina St.,North Carolina St.,49,74,0
2007-12-15,nc,Oregon,Nebraska,79,88,0
2007-12-15,nc,Iona,New Hampshire,87,81,1
2007-12-15,nc,Stony Brook,Fairleigh Dickinson,71,74,0
2007-12-15,nc,Texas Tech,New Mexico,63,80,0
2007-12-15,nc,East Tennessee St.,Syracuse,75,125,0
2007-12-15,nc,Presbyterian,Ohio St.,43,87,0
2007-12-15,nc,Arkansas,Oklahoma,72,83,0
2007-12-15,nc,UT Rio Grande Valley,Tulsa,61,90,0
2007-12-15,nc,Denver,Penn St.,39,60,0
2007-12-15,nc,Oklahoma St.,Pittsburgh,68,85,0
2007-12-15,nc,Memphis,Middle Tennessee,65,41,1
2007-12-15,conf,College of Charleston,Chattanooga,70,86,0
2007-12-15,nc,Texas St.,Texas,81,96,0
2007-12-15,nc,Pepperdine,BYU,67,86,0
2007-12-15,nc,Utah Valley,Southern Utah,91,88,1
2007-12-15,nc,Missouri St.,Utah,54,66,0
2007-12-15,nc,Portland,Washington,63,67,0
2007-12-15,nc,Sacramento St.,Marquette,51,82,0
2007-12-15,nc,Green Bay,Wisconsin,52,70,0
2007-12-15,nc,UMBC,West Virginia,62,86,0
2007-12-15,nc,Montana,Pacific,71,76,0
2007-12-15,nc,San Francisco,UC Irvine,59,72,0
2007-12-15,nc,Stephen F. Austin,San Diego,56,50,1
2007-12-15,nc,Illinois Chicago,DePaul,85,80,1
2007-12-15,nc,Mount St. Mary's,Maine,66,59,1
2007-12-15,nc,Prairie View A&M,Utah St.,51,77,0
2007-12-15,nc,St. Francis NY,Albany,53,66,0
2007-12-15,conf,FIU,Little Rock,67,75,0
2007-12-15,nc,Akron,Austin Peay,64,55,1
2007-12-15,nc,Florida St.,Butler,68,79,0
2007-12-15,nc,Liberty,Campbell,70,73,0
2007-12-15,nc,Coastal Carolina,Canisius,62,88,0
2007-12-15,nc,Gardner Webb,Charleston Southern,69,80,0
2007-12-15,nc,Coppin St.,Dayton,34,66,0
2007-12-15,nc,Temple,Drexel,64,51,1
2007-12-15,conf,Wofford,Elon,57,66,0
2007-12-15,nc,UTSA,Georgia St.,71,76,0
2007-12-15,nc,St. Bonaventure,Hampton,48,55,0
2007-12-15,nc,Charlotte,Hofstra,68,70,0
2007-12-15,nc,Ohio,Kansas,51,88,0
2007-12-15,nc,Northern Illinois,Loyola Chicago,72,76,0
2007-12-15,nc,Rider,Monmouth,76,55,1
2007-12-15,conf,Furman,UNC Greensboro,63,75,0
2007-12-15,nc,Savannah St.,New Orleans,56,71,0
2007-12-15,nc,Lipscomb,Nicholls St.,60,72,0
2007-12-15,nc,Colorado St.,North Dakota St.,69,83,0
2007-12-15,nc,Louisville,Purdue,59,67,0
2007-12-15,nc,Idaho,South Dakota St.,59,70,0
2007-12-15,nc,Alabama St.,Southern Miss,68,82,0
2007-12-15,nc,Niagara,St. John's,77,73,1
2007-12-15,nc,Tennessee,Western Kentucky,88,82,1
2007-12-15,nc,Sam Houston St.,Texas Southern,54,51,1
2007-12-15,nc,Texas A&M Corpus Chris,Troy,68,79,0
2007-12-15,nc,Longwood,VCU,45,78,0
2007-12-15,nc,Chicago St.,Valparaiso,61,90,0
2007-12-15,nc,Maryland Eastern Shore,Wagner,86,105,0
2007-12-15,nc,Miami OH,Wright St.,57,58,0
2007-12-15,nc,Montana St.,Wyoming,79,72,1
2007-12-16,nc,Fresno St.,Arizona,50,69,0
2007-12-16,nc,Quinnipiac,Connecticut,49,82,0
2007-12-16,nc,Vermont,Harvard,73,68,1
2007-12-16,nc,Bucknell,Wake Forest,56,72,0
2007-12-16,nc,Manhattan,Princeton,71,66,1
2007-12-16,nc,North Carolina,Rutgers,93,71,1
2007-12-16,nc,Illinois St.,Bowling Green,69,58,1
2007-12-16,nc,Tennessee Tech,Oregon St.,79,62,1
2007-12-16,nc,Arkansas Pine Bluff,Texas A&M,37,64,0
2007-12-16,nc,Virginia Tech,Old Dominion,69,72,0
2007-12-16,nc,North Carolina Central,UNC Wilmington,56,80,0
2007-12-16,nc,Ball St.,Arkansas St.,47,57,0
2007-12-16,nc,Delaware,Central Connecticut,48,81,0
2007-12-16,conf,Louisiana Lafayette,Louisiana Monroe,68,67,1
2007-12-16,nc,UCF,Nevada,74,86,0
2007-12-17,nc,Navy,San Diego St.,76,86,0
2007-12-17,nc,Delaware St.,USC,54,83,0
2007-12-17,nc,Bethune Cookman,Iowa St.,57,80,0
2007-12-17,nc,Florida Gulf Coast,IUPUI,62,84,0
2007-12-17,nc,North Carolina A&T,Missouri,66,94,0
2007-12-17,nc,Albany,Duke,70,111,0
2007-12-17,nc,Southern,North Texas,58,79,0
2007-12-17,nc,Radford,James Madison,74,85,0
2007-12-17,nc,Fort Wayne,Marquette,56,80,0
2007-12-17,nc,Presbyterian,UC Davis,63,76,0
2007-12-17,nc,Portland,Eastern Washington,75,84,0
2007-12-17,nc,Wofford,Alabama,73,80,0
2007-12-17,nc,Western Carolina,Illinois,35,58,0
2007-12-17,nc,Detroit,Texas A&M Corpus Chris,55,70,0
2007-12-17,nc,Tennessee St.,Belmont,71,82,0
2007-12-17,conf,Eastern Illinois,Eastern Kentucky,69,72,0
2007-12-17,nc,Southern Utah,Cal St. Fullerton,63,99,0
2007-12-17,nc,Northern Colorado,Gonzaga,57,77,0
2007-12-17,nc,Florida A&M,Kansas St.,60,87,0
2007-12-17,nc,Stetson,Miami FL,53,89,0
2007-12-17,conf,Tennessee Martin,Morehead St.,75,80,0
2007-12-17,nc,South Carolina St.,UNC Asheville,76,87,0
2007-12-17,nc,Texas Southern,Purdue,56,76,0
2007-12-17,nc,Montana,Santa Clara,49,60,0
2007-12-17,nc,Lipscomb,Southeastern Louisiana,61,66,0
2007-12-17,nc,UT Rio Grande Valley,Missouri St.,53,64,0
2007-12-17,nc,UT Arlington,TCU,74,77,0
2007-12-17,nc,Jacksonville,Troy,80,98,0
2007-12-17,nc,Indiana St.,Tulane,68,80,0
2007-12-17,nc,Alabama A&M,Winston Salem St.,76,78,0
2007-12-17,nc,Robert Morris,Youngstown St.,74,71,1
2007-12-18,nc,Montana St.,Arizona St.,62,66,0
2007-12-18,nc,Western Illinois,UCLA,52,77,0
2007-12-18,nc,College of Charleston,Florida St.,61,66,0
2007-12-18,conf,Murray St.,Jacksonville St.,79,65,1
2007-12-18,nc,Kansas,Georgia Tech,71,66,1
2007-12-18,nc,Central Arkansas,Idaho,58,80,0
2007-12-18,nc,Marshall,Louisville,75,85,0
2007-12-18,nc,North Carolina Central,Western Kentucky,53,84,0
2007-12-18,nc,Winthrop,Mount St. Mary's,59,64,0
2007-12-18,nc,Colgate,Syracuse,59,87,0
2007-12-18,nc,Chicago St.,Miami OH,68,74,0
2007-12-18,nc,Charlotte,Tulsa,63,75,0
2007-12-18,conf,Elon,Chattanooga,45,58,0
2007-12-18,nc,Kentucky,Houston,69,83,0
2007-12-18,nc,Oral Roberts,Texas,56,66,0
2007-12-18,nc,Portland St.,Washington,65,84,0
2007-12-18,nc,San Francisco,Long Beach St.,68,71,0
2007-12-18,nc,Ohio St.,Cleveland St.,80,63,1
2007-12-18,nc,Kennesaw St.,Texas St.,78,82,0
2007-12-18,nc,Louisiana Tech,Alcorn St.,78,69,1
2007-12-18,nc,Pepperdine,Little Rock,65,70,0
2007-12-18,nc,Norfolk St.,Campbell,64,69,0
2007-12-18,nc,North Florida,Florida Atlantic,64,70,0
2007-12-18,nc,Savannah St.,High Point,51,67,0
2007-12-18,conf,FIU,Middle Tennessee,63,72,0
2007-12-18,conf,Southeast Missouri St.,Samford,63,62,1
2007-12-18,nc,USC Upstate,SMU,58,56,1
2007-12-18,nc,Denver,South Dakota St.,52,56,0
2007-12-18,nc,New Orleans,Southern Miss,62,84,0
2007-12-18,nc,Cal St. Bakersfield,Weber St.,43,74,0
2007-12-18,nc,Southern Illinois,Western Michigan,41,57,0
2007-12-18,nc,St. Bonaventure,Wright St.,45,54,0
2007-12-19,nc,Mercer,Auburn,59,68,0
2007-12-19,nc,Northwestern St.,Arkansas,59,90,0
2007-12-19,nc,Santa Clara,Stanford,48,74,0
2007-12-19,nc,Charleston Southern,Florida,64,89,0
2007-12-19,nc,Louisiana Lafayette,Hawaii,61,59,1
2007-12-19,nc,Texas Southern,Iowa St.,55,79,0
2007-12-19,nc,Toledo,Illinois Chicago,56,66,0
2007-12-19,nc,Harvard,Northeastern,73,76,0
2007-12-19,nc,Lafayette,Towson,79,69,1
2007-12-19,nc,San Jose St.,Michigan St.,45,85,0
2007-12-19,nc,Loyola Chicago,Saint Louis,43,60,0
2007-12-19,nc,Northern Iowa,UMKC,64,60,1
2007-12-19,nc,Nicholls St.,North Carolina,78,88,0
2007-12-19,nc,South Florida,Wake Forest,61,74,0
2007-12-19,nc,New Mexico St.,New Mexico,69,83,0
2007-12-19,nc,Northern Colorado,Oregon St.,56,65,0
2007-12-19,nc,Detroit,Texas A&M,39,79,0
2007-12-19,nc,Old Dominion,Richmond,49,55,0
2007-12-19,nc,Hampton,Virginia,65,79,0
2007-12-19,nc,Liberty,Virginia Tech,46,58,0
2007-12-19,nc,Delaware,Vermont,71,60,1
2007-12-19,nc,Central Michigan,Milwaukee,71,74,0
2007-12-19,nc,UNC Wilmington,Coastal Carolina,86,90,0
2007-12-19,nc,UT Rio Grande Valley,Alabama,65,75,0
2007-12-19,nc,North Carolina A&T,Akron,70,88,0
2007-12-19,nc,Alcorn St.,New Orleans,74,103,0
2007-12-19,nc,UC Santa Barbara,Ball St.,79,52,1
2007-12-19,nc,Austin Peay,Belmont,93,84,1
2007-12-19,nc,Cornell,Bucknell,75,88,0
2007-12-19,nc,Bradley,Butler,64,83,0
2007-12-19,nc,Memphis,Cincinnati,79,69,1
2007-12-19,nc,American,Dayton,56,63,0
2007-12-19,conf,Tennessee Martin,Eastern Kentucky,51,70,0
2007-12-19,nc,Mississippi St.,Loyola Marymount,85,54,1
2007-12-19,nc,Lipscomb,McNeese St.,69,65,1
2007-12-19,conf,Eastern Illinois,Morehead St.,75,80,0
2007-12-19,nc,Arizona,UNLV,52,49,1
2007-12-19,nc,Colorado St.,Nevada,66,74,0
2007-12-19,nc,Sacred Heart,Providence,89,94,0
2007-12-19,nc,Wofford,Purdue,69,66,1
2007-12-19,nc,Dartmouth,Quinnipiac,63,85,0
2007-12-19,nc,West Virginia,Radford,90,60,1
2007-12-19,nc,Canisius,Robert Morris,73,91,0
2007-12-19,nc,Louisiana Tech,Southern Miss,56,80,0
2007-12-19,nc,Baylor,South Carolina,92,84,1
2007-12-19,nc,Iona,St. Francis PA,76,66,1
2007-12-19,nc,Ohio,St. John's,71,69,1
2007-12-19,nc,Bethune Cookman,Missouri St.,49,63,0
2007-12-19,nc,UNC Asheville,Tennessee,73,86,0
2007-12-19,nc,Southeastern Louisiana,UTEP,67,76,0
2007-12-19,nc,LSU,Wichita St.,47,67,0
2007-12-20,conf,Troy,South Alabama,73,84,0
2007-12-20,nc,Delaware St.,California,57,74,0
2007-12-20,conf,Southeast Missouri St.,Jacksonville St.,81,80,1
2007-12-20,nc,East Tennessee St.,Georgia,76,58,1
2007-12-20,nc,Howard,Northwestern,51,77,0
2007-12-20,nc,DePaul,Mississippi,63,69,0
2007-12-20,nc,Pittsburgh,Duke,65,64,1
2007-12-20,nc,North Carolina Central,Creighton,54,88,0
2007-12-20,nc,Oral Roberts,Oklahoma St.,74,59,1
2007-12-20,nc,Gonzaga,Oklahoma,68,72,0
2007-12-20,nc,Elon,Penn,64,67,0
2007-12-20,nc,Centenary,North Texas,54,76,0
2007-12-20,nc,The Citadel,Washington St.,45,67,0
2007-12-20,nc,Presbyterian,Fresno St.,39,65,0
2007-12-20,nc,Utah Valley,Utah St.,65,87,0
2007-12-20,nc,Miami OH,Illinois,61,58,1
2007-12-20,conf,Florida Atlantic,Arkansas St.,77,79,0
2007-12-20,nc,Montana,Cal St. Fullerton,76,79,0
2007-12-20,nc,Fort Wayne,Kent St.,70,72,0
2007-12-20,nc,Saint Peter's,LIU Brooklyn,62,67,0
2007-12-20,nc,New Orleans,Louisiana Tech,81,72,1
2007-12-20,nc,North Florida,Miami FL,63,85,0
2007-12-20,nc,Furman,Northern Arizona,56,68,0
2007-12-20,nc,UC Irvine,Sam Houston St.,54,61,0
2007-12-20,conf,Murray St.,Samford,64,65,0
2007-12-20,nc,Stetson,Savannah St.,70,62,1
2007-12-20,nc,Prairie View A&M,SMU,49,57,0
2007-12-20,nc,Alcorn St.,Southern Miss,61,86,0
2007-12-20,nc,Tulane,Saint Mary's,57,64,0
2007-12-20,nc,VMI,William & Mary,83,72,1
2007-12-21,nc,Tulane,Georgia,70,69,1
2007-12-21,nc,St. John's,Hawaii,68,62,1
2007-12-21,nc,Lafayette,Mount St. Mary's,76,72,1
2007-12-21,nc,Davidson,North Carolina St.,65,66,0
2007-12-21,nc,Rider,Rutgers,61,57,1
2007-12-21,nc,Ohio,Louisiana Lafayette,74,68,1
2007-12-21,nc,Clemson,DePaul,90,74,1
2007-12-21,nc,Southern Utah,BYU,55,70,0
2007-12-21,nc,Coppin St.,Marquette,42,89,0
2007-12-21,nc,Northern Arizona,Utah St.,62,78,0
2007-12-21,nc,Mississippi St.,Texas A&M Corpus Chris,95,70,1
2007-12-21,nc,Youngstown St.,Akron,59,79,0
2007-12-21,nc,St. Francis PA,Duquesne,80,99,0
2007-12-21,nc,Saint Mary's,East Tennessee St.,89,65,1
2007-12-21,nc,Saint Joseph's,Fairfield,78,70,1
2007-12-21,nc,George Mason,FIU,86,68,1
2007-12-21,nc,UC Davis,Jackson St.,57,81,0
2007-12-21,nc,Mississippi,La Salle,84,77,1
2007-12-21,nc,Pepperdine,Manhattan,79,80,0
2007-12-21,nc,Longwood,Morgan St.,51,76,0
2007-12-21,nc,Northern Colorado,Portland,63,70,0
2007-12-21,nc,Baylor,Southern,71,60,1
2007-12-21,nc,USC Upstate,UTEP,69,77,0
2007-12-21,nc,Old Dominion,Winthrop,59,62,0
2007-12-21,nc,Buffalo,Wyoming,63,66,0
2007-12-21,nc,Furman,Utah Valley,66,71,0
2007-12-22,nc,Alabama A&M,Auburn,56,67,0
2007-12-22,conf,Middle Tennessee,South Alabama,61,75,0
2007-12-22,nc,Appalachian St.,Arkansas,74,67,1
2007-12-22,nc,Idaho,Arizona St.,65,76,0
2007-12-22,nc,San Diego St.,Arizona,58,74,0
2007-12-22,nc,Presbyterian,San Jose St.,64,68,0
2007-12-22,nc,Utah,California,67,65,1
2007-12-22,nc,Cal St. Bakersfield,UC Riverside,71,53,1
2007-12-22,nc,Cal Poly,USC,55,78,0
2007-12-22,nc,Colorado,Colorado St.,73,70,1
2007-12-22,nc,Maine,Connecticut,60,105,0
2007-12-22,nc,Brown,Hartford,79,61,1
2007-12-22,nc,Boston University,Delaware,55,73,0
2007-12-22,nc,St. Francis NY,South Florida,66,86,0
2007-12-22,nc,Centenary,Georgia Tech,41,86,0
2007-12-22,nc,Georgia,Hawaii,67,59,1
2007-12-22,nc,Iowa St.,Purdue,83,80,1
2007-12-22,nc,VCU,Bradley,79,64,1
2007-12-22,nc,Western Kentucky,Southern Illinois,78,88,0
2007-12-22,nc,Howard,Illinois Chicago,58,97,0
2007-12-22,nc,Coppin St.,Indiana,46,73,0
2007-12-22,nc,San Francisco,Notre Dame,76,84,0
2007-12-22,nc,Tennessee Tech,Kentucky,47,69,0
2007-12-22,nc,New Mexico St.,Louisville,65,70,0
2007-12-22,nc,Oregon St.,LSU,61,67,0
2007-12-22,nc,Northeastern,Boston College,55,57,0
2007-12-22,nc,Central Connecticut,Massachusetts,55,79,0
2007-12-22,nc,American,Maryland,67,59,1
2007-12-22,nc,Texas,Michigan St.,72,78,0
2007-12-22,nc,UCLA,Michigan,69,54,1
2007-12-22,nc,Santa Clara,Minnesota,50,68,0
2007-12-22,nc,Loyola Chicago,UMKC,66,77,0
2007-12-22,nc,Illinois,Missouri,59,58,1
2007-12-22,nc,UNC Wilmington,East Carolina,71,67,1
2007-12-22,nc,UC Santa Barbara,North Carolina,70,105,0
2007-12-22,nc,Little Rock,Creighton,61,80,0
2007-12-22,nc,North Carolina Central,Nebraska,28,71,0
2007-12-22,nc,Saint Peter's,Fairleigh Dickinson,74,85,0
2007-12-22,nc,Cornell,Syracuse,64,80,0
2007-12-22,nc,Florida,Ohio St.,49,62,0
2007-12-22,nc,Saint Mary's,Ohio,70,63,1
2007-12-22,nc,UT Arlington,Oklahoma St.,64,69,0
2007-12-22,nc,Southeast Missouri St.,Tulsa,51,89,0
2007-12-22,nc,Eastern Michigan,Temple,55,58,0
2007-12-22,nc,Columbia,Villanova,56,72,0
2007-12-22,nc,Hofstra,Rhode Island,69,88,0
2007-12-22,nc,Mississippi,Clemson,85,82,1
2007-12-22,nc,Georgetown,Memphis,71,85,0
2007-12-22,nc,Tennessee St.,Vanderbilt,74,83,0
2007-12-22,nc,UC Irvine,Texas A&M,66,88,0
2007-12-22,nc,Elon,Virginia,61,91,0
2007-12-22,nc,Quinnipiac,Vermont,72,80,0
2007-12-22,nc,Cal St. Northridge,Washington,66,80,0
2007-12-22,nc,Valparaiso,Wisconsin,58,68,0
2007-12-22,nc,Princeton,Marshall,60,66,0
2007-12-22,nc,Pacific,Fresno St.,58,75,0
2007-12-22,nc,Bowling Green,Indiana St.,57,62,0
2007-12-22,nc,Bethune Cookman,UT Rio Grande Valley,56,54,1
2007-12-22,nc,UTSA,San Diego,54,69,0
2007-12-22,nc,La Salle,DePaul,88,93,0
2007-12-22,nc,East Tennessee St.,Louisiana Lafayette,80,82,0
2007-12-22,nc,Western Michigan,Iona,62,67,0
2007-12-22,conf,Marist,Niagara,67,76,0
2007-12-22,nc,Georgia St.,Coastal Carolina,68,79,0
2007-12-22,nc,Central Michigan,Cleveland St.,70,86,0
2007-12-22,conf,Portland St.,Eastern Washington,57,58,0
2007-12-22,nc,Missouri St.,Alabama,73,81,0
2007-12-22,nc,Norfolk St.,Evansville,71,80,0
2007-12-22,nc,Dartmouth,Army,56,59,0
2007-12-22,nc,Boise St.,Albany,74,68,1
2007-12-22,nc,Butler,Florida Gulf Coast,78,66,1
2007-12-22,conf,Eastern Kentucky,Austin Peay,67,75,0
2007-12-22,nc,Illinois St.,Ball St.,65,49,1
2007-12-22,nc,Chicago St.,Binghamton,55,75,0
2007-12-22,nc,USC Upstate,Buffalo,66,80,0
2007-12-22,nc,West Virginia,Canisius,77,54,1
2007-12-22,nc,Loyola MD,Dayton,74,91,0
2007-12-22,conf,North Texas,Denver,59,63,0
2007-12-22,nc,Bucknell,Drexel,53,65,0
2007-12-22,nc,UNC Greensboro,Fordham,58,54,1
2007-12-22,nc,Wright St.,Cal St. Fullerton,84,80,1
2007-12-22,nc,Miami OH,Kansas,54,78,0
2007-12-22,nc,Winston Salem St.,Kansas St.,48,90,0
2007-12-22,nc,Rice,Lamar,49,66,0
2007-12-22,nc,Wagner,Loyola Marymount,82,79,1
2007-12-22,nc,Hampton,UMBC,65,83,0
2007-12-22,nc,Navy,Maryland Eastern Shore,85,61,1
2007-12-22,nc,Gardner Webb,Charlotte,51,83,0
2007-12-22,nc,Tennessee Martin,UNLV,48,74,0
2007-12-22,conf,Arkansas St.,New Orleans,78,84,0
2007-12-22,nc,Nevada,Northern Iowa,55,52,1
2007-12-22,nc,Oregon,Oakland,62,68,0
2007-12-22,nc,Florida St.,Providence,95,101,0
2007-12-22,nc,Harvard,Sacred Heart,66,75,0
2007-12-22,nc,High Point,Savannah St.,59,62,0
2007-12-22,nc,James Madison,Seton Hall,110,112,0
2007-12-22,nc,Holy Cross,Siena,77,84,0
2007-12-22,nc,College of Charleston,South Carolina,82,85,0
2007-12-22,nc,Tulane,St. John's,79,71,1
2007-12-22,nc,Prairie View A&M,TCU,80,92,0
2007-12-22,nc,Wyoming,UTEP,73,79,0
2007-12-22,nc,Stanford,Texas Tech,62,61,1
2007-12-22,nc,Kennesaw St.,Western Illinois,54,66,0
2007-12-22,nc,UAB,Wichita St.,52,61,0
2007-12-22,nc,Northern Illinois,Green Bay,75,86,0
2007-12-22,nc,Texas Southern,Wofford,56,63,0
2007-12-22,nc,Tennessee,Xavier,82,75,1
