Date,Type,Team,Opp,Points_For,Points_Against,Win
2011-11-13,nc,Central Arkansas,Sacramento St.,54,75,0
2011-11-13,nc,UC Davis,San Diego St.,74,89,0
2011-11-13,nc,George Washington,California,54,81,0
2011-11-13,nc,Bowling Green,Georgia,54,63,0
2011-11-13,nc,UMKC,Bradley,58,68,0
2011-11-13,nc,UT Rio Grande Valley,Northwestern,36,60,0
2011-11-13,nc,Chattanooga,Indiana,53,78,0
2011-11-13,nc,Lamar,Louisville,48,68,0
2011-11-13,nc,UNC Wilmington,Maryland,62,71,0
2011-11-13,nc,Morehead St.,North Carolina St.,61,91,0
2011-11-13,nc,Chicago St.,Creighton,61,95,0
2011-11-13,nc,Tennessee Martin,Ohio,65,74,0
2011-11-13,nc,Southeastern Louisiana,Tulsa,52,67,0
2011-11-13,nc,Rider,Pittsburgh,78,86,0
2011-11-13,nc,Cleveland St.,Vanderbilt,71,58,1
2011-11-13,nc,Jackson St.,Baylor,59,92,0
2011-11-13,nc,Southern,Texas A&M,58,83,0
2011-11-13,nc,Boston University,Texas,46,82,0
2011-11-13,nc,Canisius,James Madison,73,82,0
2011-11-13,nc,South Carolina St.,Virginia,38,75,0
2011-11-13,nc,Florida Atlantic,Washington,71,77,0
2011-11-13,nc,Jacksonville St.,Marshall,44,58,0
2011-11-13,nc,Gardner Webb,Lipscomb,74,71,1
2011-11-13,nc,Northwestern St.,Arkansas Little Rock,66,72,0
2011-11-13,nc,Alabama St.,Cincinnati,40,65,0
2011-11-13,nc,Green Bay,Duquesne,66,84,0
2011-11-13,nc,Middle Tennessee,Loyola Marymount,58,51,1
2011-11-13,nc,North Carolina,UNC Asheville,91,75,1
2011-11-13,nc,North Dakota St.,Northern Arizona,70,58,1
2011-11-13,nc,Georgia St.,Portland,61,66,0
2011-11-13,nc,Louisiana Lafayette,San Francisco,70,71,0
2011-11-13,nc,UMBC,St. John's,59,82,0
2011-11-13,nc,UC Riverside,UTEP,41,52,0
2011-11-13,nc,Charleston Southern,Wichita St.,57,85,0
2011-11-13,nc,Southern Utah,Bryant,95,78,1
2011-11-14,nc,Kennesaw St.,Auburn,55,68,0
2011-11-14,nc,UC Irvine,San Jose St.,50,51,0
2011-11-14,nc,Fresno St.,Stanford,59,75,0
2011-11-14,nc,Nebraska,USC,64,61,1
2011-11-14,nc,SMU,Colorado St.,56,75,0
2011-11-14,nc,Wagner,Connecticut,66,78,0
2011-11-14,nc,UNC Greensboro,Georgetown,45,86,0
2011-11-14,nc,Stetson,Florida A&M,78,60,1
2011-11-14,nc,UCF,Florida St.,50,73,0
2011-11-14,nc,Marist,South Florida,67,81,0
2011-11-14,nc,Delaware St.,Georgia Tech,52,70,0
2011-11-15,nc,Cal St. Northridge,Hawaii,67,86,0
2011-11-14,nc,Detroit,Notre Dame,53,59,0
2011-11-14,nc,Tennessee St.,Western Kentucky,49,52,0
2011-11-14,nc,New Hampshire,Boston College,64,67,0
2011-11-14,nc,Northeastern,Massachusetts,67,83,0
2011-11-14,nc,Towson,Michigan,47,64,0
2011-11-14,nc,South Dakota St.,Minnesota,55,71,0
2011-11-14,nc,Mercer,Missouri,63,81,0
2011-11-14,nc,Grambling St.,Mississippi,39,69,0
2011-11-14,nc,Idaho St.,North Dakota,47,63,0
2011-11-14,nc,Furman,Columbia,62,58,1
2011-11-14,nc,Binghamton,Cornell,61,76,0
2011-11-14,nc,Manhattan,Syracuse,56,92,0
2011-11-14,nc,Radford,Penn St.,46,62,0
2011-11-14,nc,Temple,Penn,73,67,1
2011-11-14,nc,Utah Valley,Houston,71,84,0
2011-11-14,nc,Monmouth,Virginia Tech,46,91,0
2011-11-14,nc,Portland,Washington,63,93,0
2011-11-14,nc,Norfolk St.,Marquette,68,99,0
2011-11-14,nc,LIU Brooklyn,Old Dominion,69,77,0
2011-11-14,nc,Stephen F. Austin,San Diego,61,66,0
2011-11-14,nc,Mississippi Valley St.,DePaul,70,80,0
2011-11-14,nc,Central Connecticut,Niagara,93,102,0
2011-11-14,nc,Oakland,Alabama,57,74,0
2011-11-14,nc,SIU Edwardsville,Illinois,46,66,0
2011-11-14,nc,Denver,Texas A&M Corpus Chris,65,58,1
2011-11-14,nc,Brown,Albany,68,77,0
2011-11-14,nc,East Carolina,Campbell,74,76,0
2011-11-14,nc,Richmond,Davidson,61,74,0
2011-11-14,nc,Providence,Fairfield,80,72,1
2011-11-14,nc,FIU,George Mason,79,76,1
2011-11-14,nc,Florida Atlantic,Georgia St.,84,77,1
2011-11-14,nc,Washington St.,Gonzaga,81,89,0
2011-11-14,nc,Bethune Cookman,Houston Baptist,74,76,0
2011-11-14,nc,North Carolina A&T,Iowa,79,95,0
2011-11-14,nc,Loyola Chicago,Kansas St.,61,74,0
2011-11-14,nc,Coppin St.,Loyola MD,68,78,0
2011-11-14,nc,American,Maryland Eastern Shore,62,64,0
2011-11-14,nc,Murray St.,Morgan St.,80,69,1
2011-11-14,nc,Indiana St.,Louisiana Monroe,71,59,1
2011-11-14,nc,Nevada,UNLV,67,71,0
2011-11-14,nc,Savannah St.,North Florida,57,62,0
2011-11-14,nc,Milwaukee,Northern Illinois,59,57,1
2011-11-14,nc,Eastern Kentucky,Presbyterian,50,78,0
2011-11-14,nc,High Point,Purdue,65,67,0
2011-11-14,nc,Lafayette,St. Francis PA,84,81,1
2011-11-14,nc,Northern Iowa,Saint Mary's,41,57,0
2011-11-14,nc,Holy Cross,Valparaiso,38,88,0
2011-11-14,nc,Liberty,William & Mary,75,72,1
2011-11-15,nc,Pepperdine,Arizona St.,66,60,1
2011-11-15,nc,Colorado St.,Stanford,52,64,0
2011-11-15,nc,Austin Peay,California,55,72,0
2011-11-15,nc,Middle Tennessee,UCLA,86,66,1
2011-11-15,nc,Saint Louis,Southern Illinois,61,42,1
2011-11-15,nc,Harvard,Holy Cross,73,64,1
2011-11-15,nc,Duke,Michigan St.,74,69,1
2011-11-15,nc,Lehigh,Fairleigh Dickinson,72,61,1
2011-11-15,nc,Albany,Syracuse,74,98,0
2011-11-15,nc,Dayton,Miami OH,67,72,0
2011-11-15,nc,Florida,Ohio St.,74,81,0
2011-11-15,nc,Lamar,Ohio,78,85,0
2011-11-15,nc,Arkansas Pine Bluff,Oklahoma St.,46,73,0
2011-11-15,nc,UTSA,Oral Roberts,78,77,1
2011-11-15,nc,La Salle,Villanova,69,76,0
2011-11-15,nc,Manhattan,Brown,54,52,1
2011-11-15,nc,Morehead St.,College of Charleston,57,72,0
2011-11-15,nc,Belmont,Memphis,81,97,0
2011-11-15,nc,Bucknell,Vanderbilt,68,80,0
2011-11-15,nc,San Diego St.,Baylor,67,77,0
2011-11-15,nc,Rhode Island,Texas,90,100,0
2011-11-15,nc,Winthrop,Virginia,48,69,0
2011-11-15,nc,FIU,Virginia Tech,63,78,0
2011-11-15,nc,Kent St.,West Virginia,70,60,1
2011-11-15,nc,LSU,Coastal Carolina,63,71,0
2011-11-15,nc,South Dakota,Eastern Washington,61,70,0
2011-11-15,nc,IUPUI,Arkansas Little Rock,70,75,0
2011-11-15,nc,Missouri St.,Arkansas St.,77,46,1
2011-11-15,nc,Chattanooga,Butler,46,57,0
2011-11-15,nc,Charlotte,Central Michigan,77,75,1
2011-11-15,nc,Jacksonville St.,Cincinnati,59,73,0
2011-11-15,nc,Iowa St.,Drake,65,74,0
2011-11-15,nc,Appalachian St.,East Tennessee St.,68,81,0
2011-11-15,nc,South Carolina,Elon,53,58,0
2011-11-15,nc,Monmouth,George Mason,39,71,0
2011-11-15,nc,Kentucky,Kansas,75,65,1
2011-11-15,nc,Canisius,Longwood,87,83,1
2011-11-15,nc,Rutgers,Miami FL,57,72,0
2011-11-15,nc,Seattle,Portland St.,65,66,0
2011-11-15,nc,Yale,Quinnipiac,62,68,0
2011-11-15,nc,Drexel,Rider,80,62,1
2011-11-15,nc,Stony Brook,Sacred Heart,63,74,0
2011-11-15,nc,Santa Clara,UC Santa Barbara,56,89,0
2011-11-15,nc,Fresno St.,SMU,54,52,1
2011-11-15,nc,Robert Morris,Saint Peter's,69,52,1
2011-11-15,nc,Eastern Michigan,Texas Southern,49,66,0
2011-11-15,nc,Nicholls St.,Tulane,50,96,0
2011-11-15,nc,Utah St.,Weber St.,63,73,0
2011-11-15,nc,Northern Colorado,Wyoming,56,75,0
2011-11-15,nc,IPFW,Xavier,63,86,0
2011-11-16,nc,Creighton,UAB,70,60,1
2011-11-16,nc,Oakland,Arkansas,68,91,0
2011-11-16,nc,Cal St. Bakersfield,Cal Poly,60,58,1
2011-11-16,nc,Mount St. Mary's,Hartford,63,50,1
2011-11-16,nc,Florida Atlantic,American,56,62,0
2011-11-16,nc,Stetson,Florida St.,66,79,0
2011-11-16,nc,South Dakota St.,Georgia,61,72,0
2011-11-16,nc,Utah,Boise St.,59,80,0
2011-11-16,nc,Southeast Missouri St.,Bradley,65,66,0
2011-11-16,nc,Sam Houston St.,Notre Dame,41,74,0
2011-11-16,nc,Nebraska Omaha,UMKC,74,77,0
2011-11-16,nc,Princeton,North Carolina St.,58,60,0
2011-11-16,nc,Georgia Southern,Wake Forest,72,81,0
2011-11-16,nc,Vermont,Dartmouth,65,53,1
2011-11-16,nc,New Mexico St.,New Mexico,62,53,1
2011-11-16,nc,UTSA,Oklahoma St.,85,90,0
2011-11-16,nc,Arkansas Pine Bluff,Oral Roberts,44,80,0
2011-11-16,nc,Hofstra,Oregon St.,72,82,0
2011-11-16,nc,LIU Brooklyn,Penn St.,68,77,0
2011-11-16,nc,Long Beach St.,Pittsburgh,86,76,1
2011-11-16,nc,Colgate,Wisconsin,41,68,0
2011-11-16,nc,Howard,Old Dominion,43,53,0
2011-11-16,nc,St. Francis NY,Lafayette,73,79,0
2011-11-16,nc,Indiana,Evansville,94,73,1
2011-11-16,nc,Cornell,Buffalo,59,68,0
2011-11-16,nc,Loyola Chicago,Eastern Illinois,61,65,0
2011-11-16,nc,Green Bay,North Dakota St.,61,65,0
2011-11-16,nc,San Jose St.,San Francisco,81,83,0
2011-11-16,nc,Jacksonville,Savannah St.,70,73,0
2011-11-16,nc,Navy,Siena,56,65,0
2011-11-16,nc,Louisiana Monroe,Tennessee,62,85,0
2011-11-16,nc,North Texas,Texas Tech,64,69,0
2011-11-16,nc,Clemson,The Citadel,73,50,1
2011-11-16,nc,North Carolina Central,Wagner,83,87,0
2011-11-16,nc,Jackson St.,Wright St.,39,56,0
2011-11-16,nc,Grambling St.,Utah Valley,34,64,0
2011-11-17,nc,USC,San Diego St.,54,56,0
2011-11-17,nc,Wichita St.,Colorado,67,58,1
2011-11-17,nc,Maine,Connecticut,60,80,0
2011-11-17,nc,North Florida,Florida,55,91,0
2011-11-17,nc,LSU,Northwestern,82,88,0
2011-11-17,nc,Tulsa,Western Kentucky,65,49,1
2011-11-17,nc,NJIT,Massachusetts,58,79,0
2011-11-17,nc,Western Illinois,Michigan,55,59,0
2011-11-17,nc,Fairfield,Minnesota,57,67,0
2011-11-17,nc,Niagara,Missouri,52,83,0
2011-11-17,nc,Idaho,Montana,52,57,0
2011-11-17,nc,Sacred Heart,Rutgers,75,91,0
2011-11-17,nc,Mercer,Furman,66,46,1
2011-11-17,nc,Southern,Rice,65,80,0
2011-11-17,nc,Hampton,Richmond,51,72,0
2011-11-17,nc,Sacramento St.,Washington St.,68,79,0
2011-11-17,nc,Alcorn St.,West Virginia,62,97,0
2011-11-17,nc,Purdue,Iona,91,90,1
2011-11-17,nc,Maryland,Alabama,42,62,0
2011-11-17,nc,Texas A&M,Mississippi St.,60,69,0
2011-11-17,nc,Lipscomb,Illinois,64,79,0
2011-11-17,nc,Prairie View A&M,Florida Gulf Coast,59,68,0
2011-11-17,nc,Northwestern St.,Alabama St.,67,60,1
2011-11-17,nc,Tennessee Martin,Arkansas St.,45,63,0
2011-11-17,nc,North Carolina A&T,Campbell,66,94,0
2011-11-17,nc,Southern Miss,Denver,52,59,0
2011-11-17,nc,SIU Edwardsville,Illinois St.,38,68,0
2011-11-17,nc,Northern Illinois,Iowa,55,88,0
2011-11-17,nc,Loyola MD,UMBC,73,63,1
2011-11-17,nc,Canisius,UNLV,70,95,0
2011-11-17,nc,Pacific,Nevada,54,78,0
2011-11-17,nc,Eastern Washington,Oregon,65,73,0
2011-11-17,nc,Western Carolina,Presbyterian,80,73,1
2011-11-17,nc,Penn,Rider,78,72,1
2011-11-17,nc,VCU,Seton Hall,54,69,0
2011-11-17,nc,Arizona,St. John's,81,72,1
2011-11-17,nc,Georgia Tech,Saint Joseph's,53,66,0
2011-11-17,nc,Temple,Western Michigan,69,55,1
2011-11-18,nc,Houston,Arkansas,87,78,1
2011-11-18,nc,New Mexico,Arizona St.,76,71,1
2011-11-18,nc,Maryland,Colorado,78,71,1
2011-11-18,nc,VCU,Georgia Tech,60,73,0
2011-11-18,nc,Tulsa,Northwestern,65,69,0
2011-11-18,nc,Delaware St.,Notre Dame,69,93,0
2011-11-18,nc,Western Kentucky,LSU,57,76,0
2011-11-18,nc,Boston College,Holy Cross,64,86,0
2011-11-18,nc,Texas Southern,Michigan St.,41,76,0
2011-11-18,nc,Drake,Mississippi,59,63,0
2011-11-18,nc,Davidson,Duke,69,82,0
2011-11-18,nc,Saint Peter's,Fairleigh Dickinson,62,73,0
2011-11-18,nc,Jackson St.,Ohio St.,41,85,0
2011-11-18,nc,Coppin St.,Oklahoma,65,92,0
2011-11-18,nc,Delaware,Villanova,69,79,0
2011-11-18,nc,Kennesaw St.,Chattanooga,65,59,1
2011-11-18,nc,Longwood,BYU,60,92,0
2011-11-18,nc,TCU,Virginia,57,55,1
2011-11-18,nc,Winthrop,Marquette,73,95,0
2011-11-18,nc,IUPUI,Milwaukee,49,62,0
2011-11-18,nc,Ball St.,Indiana St.,50,57,0
2011-11-18,nc,USC Upstate,UT Rio Grande Valley,70,66,1
2011-11-18,nc,Samford,Jacksonville,57,70,0
2011-11-18,nc,Stanford,UC Davis,70,49,1
2011-11-18,nc,Houston Baptist,Louisiana Lafayette,64,73,0
2011-11-18,nc,Western Michigan,Iona,88,94,0
2011-11-18,nc,St. Bonaventure,Cleveland St.,64,67,0
2011-11-18,nc,Toledo,Texas St.,91,94,0
2011-11-18,nc,Arizona,Mississippi St.,57,67,0
2011-11-18,nc,High Point,UCF,72,84,0
2011-11-18,nc,Norfolk St.,Drexel,61,56,1
2011-11-18,nc,Arkansas Little Rock,Eastern Michigan,51,62,0
2011-11-18,nc,Binghamton,Fordham,49,64,0
2011-11-18,nc,McNeese St.,Georgia St.,50,69,0
2011-11-18,nc,Eastern Kentucky,Liberty,73,65,1
2011-11-18,nc,Cal St. Fullerton,Nicholls St.,73,63,1
2011-11-18,nc,Temple,Purdue,77,85,0
2011-11-18,nc,Texas A&M,St. John's,58,57,1
2011-11-18,nc,Seton Hall,Saint Joseph's,78,70,1
2011-11-18,nc,Maryland Eastern Shore,Tulane,52,73,0
2011-11-18,nc,Akron,Valparaiso,59,62,0
2011-11-18,nc,Alabama,Wichita St.,70,60,1
2011-11-18,nc,Lehigh,William & Mary,82,57,1
2011-11-18,nc,Miami OH,Xavier,60,66,0
2011-11-18,nc,UC Riverside,Youngstown St.,49,53,0
2011-11-19,nc,Long Beach St.,San Diego St.,73,77,0
2011-11-19,nc,Cal Poly,USC,42,36,1
2011-11-19,nc,Southern Miss,Colorado St.,79,58,1
2011-11-19,nc,Alabama St.,Jacksonville St.,65,78,0
2011-11-19,nc,Cal St. Northridge,Boise St.,61,103,0
2011-11-19,nc,North Dakota,Bradley,69,78,0
2011-11-19,nc,Savannah St.,Indiana,65,94,0
2011-11-19,nc,Penn St.,Kentucky,47,85,0
2011-11-19,nc,Southern Illinois,Northeastern,57,64,0
2011-11-19,nc,Siena,Mount St. Mary's,65,53,1
2011-11-19,nc,Bryant,Dartmouth,62,66,0
2011-11-19,nc,Buffalo,Princeton,53,61,0
2011-11-19,nc,UTEP,New Mexico St.,73,89,0
2011-11-19,nc,American,Columbia,66,58,1
2011-11-19,nc,Colgate,Syracuse,47,92,0
2011-11-19,nc,Austin Peay,Oral Roberts,59,71,0
2011-11-19,nc,Texas,Oregon St.,95,100,0
2011-11-19,nc,Robert Morris,Penn,60,66,0
2011-11-19,nc,Hartford,Brown,52,59,0
2011-11-19,nc,College of Charleston,Clemson,72,69,1
2011-11-19,nc,Vanderbilt,North Carolina St.,86,79,1
2011-11-19,nc,Louisiana Tech,UT Arlington,61,68,0
2011-11-19,nc,Montana St.,Utah,70,64,1
2011-11-19,nc,Sacred Heart,Richmond,58,83,0
2011-11-19,nc,Drexel,Virginia,35,49,0
2011-11-19,nc,Wofford,Wisconsin,33,69,0
2011-11-19,nc,Northwestern St.,Marshall,61,83,0
2011-11-19,nc,Texas St.,UT Rio Grande Valley,77,79,0
2011-11-19,nc,South Florida,Old Dominion,66,68,0
2011-11-19,nc,Weber St.,UC Irvine,80,72,1
2011-11-19,nc,Cal St. Fullerton,Louisiana Lafayette,69,63,1
2011-11-19,nc,Wagner,Lafayette,76,70,1
2011-11-19,nc,Southern Utah,Utah St.,62,65,0
2011-11-19,nc,Towson,Belmont,41,87,0
2011-11-19,nc,St. Francis PA,Bucknell,42,73,0
2011-11-19,nc,Louisville,Butler,69,53,1
2011-11-19,nc,Army,Central Connecticut,51,67,0
2011-11-19,nc,Presbyterian,Cincinnati,56,54,1
2011-11-19,nc,UNC Wilmington,Dayton,49,74,0
2011-11-19,nc,Akron,Duquesne,76,81,0
2011-11-19,nc,Troy,East Tennessee St.,71,81,0
2011-11-19,nc,William & Mary,Eastern Kentucky,44,63,0
2011-11-19,nc,George Mason,Florida Atlantic,75,80,0
2011-11-19,nc,Hawaii,Gonzaga,54,73,0
2011-11-19,nc,St. Francis NY,Hofstra,59,63,0
2011-11-19,nc,Nicholls St.,Houston Baptist,80,70,1
2011-11-19,nc,Lipscomb,Illinois St.,70,78,0
2011-11-19,nc,Alcorn St.,Kent St.,58,77,0
2011-11-19,nc,Charlotte,Lamar,54,72,0
2011-11-19,nc,James Madison,La Salle,83,92,0
2011-11-19,nc,Lehigh,Liberty,90,80,1
2011-11-19,nc,Radford,LIU Brooklyn,59,81,0
2011-11-19,nc,Harvard,Loyola Marymount,77,67,1
2011-11-19,nc,Vermont,Marist,84,75,1
2011-11-19,nc,North Florida,Miami FL,62,75,0
2011-11-19,nc,UNC Greensboro,Middle Tennessee,60,82,0
2011-11-19,nc,Chicago St.,North Carolina A&T,70,87,0
2011-11-19,nc,Florida A&M,Providence,65,87,0
2011-11-19,nc,Navy,Quinnipiac,54,78,0
2011-11-19,nc,San Jose St.,Santa Clara,58,84,0
2011-11-19,nc,Louisiana Monroe,Southeastern Louisiana,60,63,0
2011-11-19,nc,San Francisco,Seattle,69,63,1
2011-11-19,nc,Florida Gulf Coast,SMU,64,65,0
2011-11-19,nc,Gardner Webb,South Carolina St.,68,73,0
2011-11-19,nc,Appalachian St.,Tennessee Tech,68,63,1
2011-11-19,nc,UMBC,VMI,79,84,0
2011-11-19,nc,Drake,Winthrop,66,62,1
2011-11-19,nc,Wyoming,Green Bay,44,52,0
2011-11-19,nc,Oakland,Grambling St.,75,45,1
2011-11-19,nc,Toledo,USC Upstate,75,70,1
2011-11-19,nc,Pepperdine,Cal St. Bakersfield,70,79,0
2011-11-19,nc,UMKC,Utah Valley,54,58,0
2011-11-20,nc,Murray St.,UAB,62,55,1
2011-11-20,nc,Western Michigan,Colorado,76,81,0
2011-11-20,nc,Coppin St.,Connecticut,70,87,0
2011-11-20,nc,South Alabama,Florida St.,39,80,0
2011-11-20,nc,LSU,Georgia Tech,59,50,1
2011-11-20,nc,Western Carolina,Iowa St.,60,92,0
2011-11-20,nc,Eastern Michigan,IUPUI,66,64,1
2011-11-20,nc,Old Dominion,Kentucky,52,62,0
