Date,Type,Team,Conf.,Opp.,Venue,Adj. O,Adj. D,T,O.EFF,O.eFG%,O.TO%,O.Reb%,O.FTR,D.EFF,D.eFG%,D.TO%,D.Reb%,D.FTR,G-Sc,+/-,Win,Points_For,Points_Against,Point_Differential
2017-11-18,N,San Diego,WCC,Norfolk St.,Home,104.0,99.4,67.0,105.9,52.0,14.9,24.2,60.0,92.5,40.6,19.4,28.9,50.9,62.6,11,1,71,62,9
2017-11-18,N,Long Beach St.,BW,Oregon St.,Away,102.9,105.5,81.7,99.2,50.7,22.0,29.3,23.5,109.0,59.8,22.0,22.2,51.8,43.1,-7,0,89,81,8
2017-11-18,N,Grand Canyon,WAC,Little Rock,Home,102.7,81.8,71.8,105.8,59.6,25.1,21.4,59.6,71.0,30.0,22.3,26.7,47.3,93.2,13,1,76,51,25
2017-11-18,N,Houston,Amer,Liberty,Away,102.4,100.4,66.5,102.3,45.6,16.5,34.3,33.3,99.2,47.1,16.5,15.2,40.4,55.8,-1,1,68,66,2
2017-11-18,N,Pacific,WCC,Nevada,Home,102.4,110.2,72.2,102.5,44.7,13.8,34.1,34.8,123.2,53.0,13.8,34.1,29.9,30.1,-10,0,89,74,15
2017-11-18,N,Texas,B12,Lipscomb,Home,102.3,77.5,77.5,103.2,53.5,15.5,20.0,57.9,73.5,31.0,21.9,26.3,44.8,96.1,11,1,80,57,23
2017-11-18,N,Saint Francis,NEC,Longwood,Away,102.3,91.7,75.1,110.6,48.6,13.3,31.0,23.9,74.6,39.8,26.6,21.1,31.5,77.9,8,1,83,56,27
2017-11-18,N,Mercer,SC,Drexel,Neutral,102.2,87.5,70.7,110.3,50.9,7.1,8.8,51.8,83.5,46.4,18.4,16.7,28.6,85.7,8,1,78,59,19
2017-11-18,N,Milwaukee,Horz,FIU,Home,102.1,86.6,64.2,102.8,57.0,20.2,14.3,22.0,79.4,39.8,14.0,13.2,24.1,86.9,7,1,66,51,15
2017-11-18,N,James Madison,CAA,Weber St.,Neutral,101.9,116.5,62.4,104.2,41.8,22.4,44.7,43.6,117.0,65.0,24.0,27.3,65.0,17.7,-5,0,73,65,8
2017-11-18,N,Cal St. Northridge,BW,George Mason,Away,101.8,104.4,65.6,98.9,47.8,16.3,25.6,19.1,105.6,48.4,20.3,36.1,32.8,42.9,3,0,78,73,5
2017-11-18,N,St. Bonaventure,A10,Jackson St.,Home,101.7,98.4,68.7,104.9,52.0,17.5,23.5,52.9,84.5,39.3,18.9,30.4,32.8,59.3,11,1,72,58,14
2017-11-18,N,Wagner,NEC,American,Home,101.5,116.5,65.3,108.7,46.1,27.6,51.5,54.9,107.2,51.0,19.9,36.1,53.8,17.0,2,1,71,70,1
2017-11-18,N,SIU Edwardsville,OVC,Stetson,Away,101.3,104.2,75.9,105.4,54.2,15.8,17.1,42.4,100.1,36.9,5.3,22.7,68.9,41.8,4,1,80,76,4
2017-11-18,N,The Citadel,SC,High Point,Away,100.9,106.2,76.8,102.8,50.0,22.1,35.7,35.9,100.2,50.0,26.0,40.0,18.5,35.7,-2,1,79,77,2
2017-11-18,N,UTSA,CUSA,Bradley,Neutral,100.6,99.2,71.9,96.0,47.4,26.4,37.1,35.1,98.7,51.0,27.8,37.5,56.0,54.2,-1,0,71,69,2
2017-11-18,N,Tennessee St.,OVC,Middle Tennessee,Home,100.6,111.5,66.4,97.9,45.2,18.1,28.9,48.1,113.0,59.0,19.6,20.7,46.0,23.3,-11,0,75,65,10
2017-11-18,N,Bryant,NEC,Navy,Home,100.6,118.6,71.4,99.4,49.1,19.6,17.6,33.9,110.6,63.5,26.6,36.0,52.1,13.1,-3,0,79,71,8
2017-11-18,N,VMI,SC,Presbyterian,Home,100.3,94.4,68.5,113.9,61.3,23.4,29.6,28.3,84.7,45.6,21.9,19.4,14.0,66.9,10,1,78,58,20
2017-11-18,N,Northern Iowa,MVC,Chicago St.,Home,100.0,74.2,69.6,117.9,56.8,20.1,41.9,37.3,63.2,35.2,23.0,17.9,22.2,96.9,18,1,82,44,38
2017-11-18,N,Bradley,MVC,UTSA,Neutral,99.6,96.4,71.9,98.7,51.0,27.8,37.5,56.0,96.0,47.4,26.4,37.1,35.1,59.5,1,1,71,69,2
2017-11-18,N,George Washington,A10,Hampton,Home,99.1,94.5,63.2,102.8,46.7,9.5,22.9,16.4,90.1,40.7,12.6,25.0,16.9,63.6,6,1,65,57,8
2017-11-18,N,Detroit Mercy,Horz,Seattle,Neutral,99.0,125.8,77.1,92.1,41.1,16.9,22.0,37.1,132.3,73.1,25.9,38.5,51.9,6.0,-6,0,102,71,31
2017-11-18,N,USC Upstate,ASun,Charleston Southern,Home,98.9,121.5,71.3,101.0,51.7,19.6,23.7,29.3,115.1,54.2,22.5,42.9,36.7,8.6,-4,0,82,72,10
2017-11-18,N,Cal Poly,BW,Santa Clara,Away,98.2,102.1,61.3,102.8,55.6,24.5,25.0,35.6,96.2,39.7,11.4,33.3,32.8,38.9,0,1,63,59,4
2017-11-18,N,Charleston Southern,BSth,USC Upstate,Away,97.8,100.2,71.3,115.1,54.2,22.5,42.9,36.7,101.0,51.7,19.6,23.7,29.3,43.2,4,1,82,72,10
2017-11-18,N,Jacksonville,ASun,North Carolina A&T,Home,97.8,122.1,70.2,103.9,56.1,12.7,18.9,27.3,114.0,54.8,15.2,23.5,44.4,7.2,-1,0,90,82,8
2017-11-18,N,Binghamton,AE,Evansville,Away,97.6,107.4,66.9,91.2,52.0,26.9,22.6,34.0,98.7,50.0,20.9,34.4,25.5,24.9,-8,0,66,61,5
2017-11-18,N,Texas St.,SB,UT Rio Grande Valley,Home,97.2,87.2,72.9,102.9,48.2,24.7,42.4,54.5,79.6,43.5,23.3,21.1,37.0,77.6,9,1,75,58,17
2017-11-18,N,Evansville,MVC,Binghamton,Home,97.1,96.9,66.9,98.7,50.0,20.9,34.4,25.5,91.2,52.0,26.9,22.6,34.0,50.7,8,1,66,61,5
2017-11-18,N,Wright St.,Horz,Murray St.,Home,96.7,107.3,68.2,89.5,42.6,23.5,30.6,37.0,117.3,63.3,22.0,35.7,10.0,23.2,-4,0,80,61,19
2017-11-18,N,Navy,Pat,Bryant,Away,96.7,105.2,71.4,110.6,63.5,26.6,36.0,52.1,99.4,49.1,19.6,17.6,33.9,27.7,3,1,79,71,8
2017-11-18,N,Bowling Green,MAC,Florida Gulf Coast,Home,96.4,96.4,84.3,98.4,45.5,16.6,27.9,50.0,94.8,46.5,19.0,24.4,26.8,50.1,-2,1,83,80,3
2017-11-18,N,Tennessee Tech,OVC,Kennesaw St.,Home,96.4,96.4,77.1,106.3,54.7,19.5,29.7,32.8,88.2,42.9,20.7,25.6,53.6,50.0,6,1,82,68,14
2017-11-18,N,South Alabama,SB,Maine,Neutral,95.8,85.5,66.0,103.1,50.8,16.7,26.5,13.3,69.7,35.6,22.7,20.5,28.8,78.6,6,1,68,46,22
2017-11-18,N,Oakland,Horz,Toledo,Away,95.7,103.7,76.0,97.4,42.8,13.2,26.1,29.0,114.5,51.5,10.5,27.5,32.4,28.4,-7,0,87,74,13
2017-11-18,N,Florida Gulf Coast,ASun,Bowling Green,Away,95.0,98.2,84.3,94.8,46.5,19.0,24.4,26.8,98.4,45.5,16.6,27.9,50.0,40.7,2,0,83,80,3
2017-11-18,N,Marist,MAAC,Army,Home,94.8,123.3,77.7,94.0,51.7,20.6,16.7,28.3,121.1,63.2,21.9,39.4,16.2,4.6,-3,0,94,73,21
2017-11-18,N,Norfolk St.,MEAC,San Diego,Away,94.8,108.2,67.0,92.5,40.6,19.4,28.9,50.9,105.9,52.0,14.9,24.2,60.0,17.9,-11,0,71,62,9
2017-11-18,N,Tennessee Martin,OVC,Akron,Away,94.7,120.5,62.5,94.4,48.3,20.8,36.4,8.6,121.6,60.2,22.4,36.7,25.9,5.9,-8,0,76,59,17
2017-11-18,N,Louisiana Tech,CUSA,Montana St.,Home,94.6,90.6,68.4,103.8,41.8,16.1,31.7,61.8,84.8,40.2,19.0,31.0,23.0,62.3,4,1,71,58,13
2017-11-18,N,UCF,Amer,William & Mary,Home,94.2,87.1,69.9,107.3,50.9,15.7,24.2,39.3,91.6,41.5,10.0,23.4,9.9,71.2,3,1,75,64,11
2017-11-18,N,Howard,MEAC,Eastern Michigan,Away,93.8,109.3,72.6,90.9,45.6,16.5,15.8,38.6,104.7,48.2,24.8,42.9,52.7,14.8,-11,0,76,66,10
2017-11-18,N,George Mason,A10,Cal St. Northridge,Home,93.5,110.5,65.6,105.6,48.4,20.3,36.1,32.8,98.9,47.8,16.3,25.6,19.1,12.7,-3,1,78,73,5
2017-11-18,N,Harvard,Ivy,Manhattan,Away,93.2,104.6,74.1,93.1,45.8,17.5,13.5,25.0,98.5,58.8,24.3,16.7,37.3,20.9,-5,0,73,69,4
2017-11-18,N,Charlotte,CUSA,Charleston,Home,92.9,110.2,74.6,96.5,47.6,22.8,32.5,30.6,108.6,58.6,21.5,23.3,25.9,12.2,-10,0,81,72,9
2017-11-18,N,Eastern Michigan,MAC,Howard,Home,92.9,94.4,72.6,104.7,48.2,24.8,42.9,52.7,90.9,45.6,16.5,15.8,38.6,45.4,11,1,76,66,10
2017-11-18,N,Kennesaw St.,ASun,Tennessee Tech,Away,92.4,110.8,77.1,88.2,42.9,20.7,25.6,53.6,106.3,54.7,19.5,29.7,32.8,11.1,-6,0,82,68,14
2017-11-18,N,Stetson,ASun,SIU Edwardsville,Home,91.6,114.0,75.9,100.1,36.9,5.3,22.7,68.9,105.4,54.2,15.8,17.1,42.4,7.5,-4,0,80,76,4
2017-11-18,N,Idaho St.,BSky,Washington St.,Away,91.2,109.7,69.3,89.5,47.5,24.5,30.6,16.9,119.8,65.8,20.2,27.6,10.0,10.7,-5,0,83,62,21
2017-11-18,N,High Point,BSth,The Citadel,Home,91.2,106.6,76.8,100.2,50.0,26.0,40.0,18.5,102.8,50.0,22.1,35.7,35.9,14.4,2,0,79,77,2
2017-11-18,N,Hampton,MEAC,George Washington,Away,90.8,102.5,63.2,90.1,40.7,12.6,25.0,16.9,102.8,46.7,9.5,22.9,16.4,19.9,-6,0,65,57,8
2017-11-18,N,Fairfield,MAAC,Purdue,Away,90.7,110.9,79.1,80.9,49.2,27.8,23.1,21.7,134.0,64.2,11.4,32.4,23.0,9.0,-24,0,106,64,42
2017-11-18,N,NJIT,ASun,Seton Hall,Away,89.3,97.6,69.4,76.4,44.4,25.9,22.9,18.5,118.2,55.8,17.3,34.4,31.7,26.6,-8,0,82,53,29
2017-11-18,N,Santa Clara,WCC,Cal Poly,Home,89.0,110.8,61.3,96.2,39.7,11.4,33.3,32.8,102.8,55.6,24.5,25.0,35.6,7.4,0,0,63,59,4
2017-11-18,N,Idaho,BSky,Sam Houston St.,Home,88.6,83.2,68.6,91.9,48.8,29.2,20.8,67.5,78.8,44.5,23.3,16.7,16.4,67.5,5,1,63,54,9
2017-11-18,N,Quinnipiac,MAAC,Wake Forest,Neutral,88.5,111.3,62.3,88.3,36.5,20.9,30.0,38.5,115.6,50.0,12.8,37.8,28.3,6.6,-13,0,72,55,17
2017-11-18,N,Montana St.,BSky,Louisiana Tech,Away,88.4,98.3,68.4,84.8,40.2,19.0,31.0,23.0,103.8,41.8,16.1,31.7,61.8,22.8,-4,0,71,58,13
2017-11-18,N,Jackson St.,SWAC,St. Bonaventure,Away,87.9,100.1,68.7,84.5,39.3,18.9,30.4,32.8,104.9,52.0,17.5,23.5,52.9,18.4,-11,0,72,58,14
2017-11-18,N,UC Riverside,BW,Portland St.,Home,87.9,102.9,90.2,90.9,48.3,25.5,23.7,58.3,104.2,52.0,26.6,45.1,38.7,14.1,-6,0,94,82,12
2017-11-18,N,Mississippi St.,SEC,Florida A&M,Home,86.4,74.3,77.0,102.6,58.9,22.1,19.4,14.5,62.3,32.0,31.2,35.4,18.8,85.0,12,1,79,48,31
2017-11-18,N,Presbyterian,BSth,VMI,Away,85.5,129.5,68.5,84.7,45.6,21.9,19.4,14.0,113.9,61.3,23.4,29.6,28.3,0.8,-10,0,78,58,20
2017-11-18,N,Lipscomb,ASun,Texas,Away,85.3,95.3,77.5,73.5,31.0,21.9,26.3,44.8,103.2,53.5,15.5,20.0,57.9,21.8,-11,0,80,57,23
2017-11-18,N,Purdue Fort Wayne,Sum,Illinois Chicago,Away,85.2,73.3,76.9,87.1,38.5,20.8,34.1,40.0,66.3,28.6,23.4,23.1,39.3,85.0,1,1,67,51,16
2017-11-18,N,Maryland Eastern Sho,MEAC,Georgetown,Away,85.0,111.5,69.5,82.0,34.7,10.1,17.8,32.3,119.4,59.5,18.7,37.9,31.0,4.2,-18,0,83,57,26
2017-11-18,N,Grambling St.,SWAC,South Dakota,Away,84.3,108.0,72.4,76.0,36.4,26.2,30.0,38.2,116.0,58.8,22.1,28.0,52.9,5.5,-14,0,84,55,29
2017-11-18,N,FIU,CUSA,Milwaukee,Away,83.3,105.4,64.2,79.4,39.8,14.0,13.2,24.1,102.8,57.0,20.2,14.3,22.0,6.3,-7,0,66,51,15
2017-11-18,N,UT Rio Grande Valley,WAC,Texas St.,Away,81.5,105.4,72.9,79.6,43.5,23.3,21.1,37.0,102.9,48.2,24.7,42.4,54.5,4.9,-9,0,75,58,17
2017-11-18,N,Drexel,CAA,Mercer,Neutral,80.8,101.7,70.7,83.5,46.4,18.4,16.7,28.6,110.3,50.9,7.1,8.8,51.8,6.6,-8,0,78,59,19
2017-11-18,N,Little Rock,SB,Grand Canyon,Away,79.1,105.6,71.8,71.0,30.0,22.3,26.7,47.3,105.8,59.6,25.1,21.4,59.6,3.5,-13,0,76,51,25
2017-11-18,N,Sam Houston St.,Slnd,Idaho,Away,78.8,87.2,68.6,78.8,44.5,23.3,16.7,16.4,91.9,48.8,29.2,20.8,67.5,23.7,-5,0,63,54,9
2017-11-18,N,Maine,AE,South Alabama,Neutral,77.0,105.9,66.0,69.7,35.6,22.7,20.5,28.8,103.1,50.8,16.7,26.5,13.3,2.5,-6,0,68,46,22
2017-11-18,N,Longwood,BSth,Saint Francis,Home,74.3,107.1,75.1,74.6,39.8,26.6,21.1,31.5,110.6,48.6,13.3,31.0,23.9,1.5,-8,0,83,56,27
2017-11-18,N,Morgan St.,MEAC,West Virginia,Away,73.8,117.8,77.6,61.9,34.8,34.8,31.0,30.4,143.1,64.9,14.2,55.6,24.7,0.5,-30,0,111,48,63
2017-11-18,N,Florida A&M,MEAC,Mississippi St.,Away,72.6,91.4,77.0,62.3,32.0,31.2,35.4,18.8,102.6,58.9,22.1,19.4,14.5,6.6,-12,0,79,48,31
2017-11-18,N,Chicago St.,WAC,Northern Iowa,Away,72.4,113.8,69.6,63.2,35.2,23.0,17.9,22.2,117.9,56.8,20.1,41.9,37.3,0.6,-18,0,82,44,38
2017-11-18,N,Illinois Chicago,Horz,Purdue Fort Wayne,Home,67.9,81.3,76.9,66.3,28.6,23.4,23.1,39.3,87.1,38.5,20.8,34.1,40.0,11.1,-1,0,67,51,16
2017-11-18,N,Arkansas Pine Bluff,SWAC,SMU,Away,66.7,108.6,61.8,59.9,31.5,21.0,10.8,30.4,116.5,60.2,19.4,37.0,46.9,0.4,-17,0,72,37,35
2017-11-19,N,Arizona St.,P12,UC Irvine,Home,146.0,115.4,71.8,137.8,75.5,13.9,24.0,77.6,108.6,55.7,26.5,40.5,26.2,93.7,13,1,99,78,21
2017-11-19,N,Belmont,OVC,Seattle,Home,135.8,122.8,64.6,139.3,72.2,10.8,20.0,29.6,119.2,55.0,12.4,27.8,26.7,76.1,6,1,90,77,13
2017-11-19,N,Illinois St.,MVC,Tulsa,Neutral,128.7,91.6,68.9,121.9,69.4,23.2,30.8,49.0,98.7,42.4,20.3,35.0,37.3,98.0,15,1,84,68,16
2017-11-19,N,Saint Mary's,WCC,San Jose St.,Away,128.1,109.5,60.6,130.3,59.1,8.2,26.9,32.7,100.6,48.2,14.8,31.2,21.8,85.9,10,1,79,61,18
2017-11-19,N,Texas Tech,B12,Northwestern,Neutral,127.1,74.7,67.4,126.1,70.8,23.7,27.3,43.8,72.7,33.3,25.2,21.6,60.0,99.8,14,1,85,49,36
2017-11-19,N,Michigan St.,B10,Stony Brook,Home,126.5,114.3,72.0,129.2,62.3,19.5,39.3,47.4,98.6,51.7,18.1,21.1,25.4,76.4,5,1,93,71,22
2017-11-19,N,Colgate,Pat,UMBC,Home,124.4,126.6,73.7,126.2,69.2,13.6,13.3,26.7,119.4,65.6,19.0,20.0,16.4,45.1,-3,1,93,88,5
2017-11-19,N,Iowa St.,B12,Boise St.,Neutral,124.1,88.9,67.0,111.9,51.6,11.9,28.6,20.6,95.5,49.2,14.9,20.5,9.7,97.9,11,1,75,64,11
2017-11-19,N,Old Dominion,CUSA,Dayton,Neutral,123.6,105.6,60.2,124.6,56.2,10.0,37.9,30.4,111.3,57.4,15.0,16.7,13.0,85.9,7,1,75,67,8
2017-11-19,N,Vanderbilt,SEC,USC,Home,123.4,111.3,68.0,116.4,60.5,20.9,28.1,49.1,121.6,58.2,7.8,14.7,23.9,76.6,1,0,93,89,4
2017-11-19,N,Seattle,WAC,Belmont,Away,123.2,126.6,64.6,119.2,55.0,12.4,27.8,26.7,139.3,72.2,10.8,20.0,29.6,42.2,-6,0,90,77,13
2017-11-19,N,Massachusetts,A10,Niagara,Home,123.1,103.3,73.3,137.8,71.1,24.6,51.9,20.3,103.7,48.3,13.6,23.5,36.7,88.3,13,1,101,76,25
2017-11-19,N,UTSA,CUSA,James Madison,Neutral,123.0,112.4,71.3,126.1,62.5,16.8,25.0,59.6,107.9,50.8,16.8,33.3,34.4,73.9,7,1,90,77,13
2017-11-19,N,Cal St. Bakersfield,WAC,Lamar,Away,122.4,110.0,68.9,123.3,63.0,21.8,37.0,71.7,105.9,49.0,18.9,26.5,66.7,77.4,4,1,85,73,12
2017-11-19,N,Ohio St.,B10,Northeastern,Home,122.3,74.7,69.8,114.6,52.7,12.9,26.7,48.2,78.8,42.0,22.9,18.9,17.9,99.7,21,1,80,55,25
2017-11-19,N,Wake Forest,ACC,Houston,Neutral,122.1,104.2,67.2,108.7,49.0,22.3,32.4,56.0,116.1,53.9,14.9,39.5,26.6,86.1,-1,0,78,73,5
2017-11-19,N,Hofstra,CAA,Auburn,Neutral,121.9,115.6,69.8,111.8,61.6,18.6,24.2,32.1,127.6,67.6,22.9,38.5,38.9,64.7,-5,0,89,78,11
2017-11-19,N,Oregon,P12,Ball St.,Home,121.4,100.7,76.0,124.9,57.1,17.1,34.3,44.4,93.4,43.8,17.1,19.5,51.8,89.5,8,1,95,71,24
2017-11-19,N,Auburn,SEC,Hofstra,Neutral,120.4,107.4,69.8,127.6,67.6,22.9,38.5,38.9,111.8,61.6,18.6,24.2,32.1,78.8,5,1,89,78,11
2017-11-19,N,UMBC,AE,Colgate,Away,120.3,121.7,73.7,119.4,65.6,19.0,20.0,16.4,126.2,69.2,13.6,13.3,26.7,46.8,3,0,93,88,5
2017-11-19,N,USC,P12,Vanderbilt,Away,119.7,106.2,68.0,121.6,58.2,7.8,14.7,23.9,116.4,60.5,20.9,28.1,49.1,79.7,-1,1,93,89,4
2017-11-19,N,Dayton,A10,Old Dominion,Neutral,119.3,122.9,60.2,111.3,57.4,15.0,16.7,13.0,124.6,56.2,10.0,37.9,30.4,41.7,-7,0,75,67,8
2017-11-19,N,Samford,SC,Loyola Chicago,Away,119.2,125.6,64.0,104.7,45.8,14.1,31.6,26.7,137.6,73.4,14.1,23.8,55.3,35.3,-9,0,88,67,21
2017-11-19,N,Houston,Amer,Wake Forest,Neutral,117.8,104.0,67.2,116.1,53.9,14.9,39.5,26.6,108.7,49.0,22.3,32.4,56.0,80.7,1,1,78,73,5
2017-11-19,N,Rhode Island,A10,Holy Cross,Home,117.7,108.2,69.2,127.2,60.8,13.0,33.3,21.5,95.4,54.7,24.6,22.6,22.6,72.4,6,1,88,66,22
2017-11-19,N,Elon,CAA,Milwaukee,Away,117.6,112.2,64.4,110.3,61.0,18.6,19.4,34.0,111.8,47.1,7.8,35.6,17.1,63.2,9,0,72,71,1
2017-11-19,N,Stony Brook,AE,Michigan St.,Away,116.5,107.4,72.0,98.6,51.7,18.1,21.1,25.4,129.2,62.3,19.5,39.3,47.4,71.9,-5,0,93,71,22
2017-11-19,N,Central Arkansas,Slnd,Alcorn St.,Home,116.3,106.9,79.2,128.7,63.3,15.1,28.6,48.4,95.9,46.6,17.7,25.0,52.5,72.5,17,1,102,76,26
2017-11-19,N,Loyola Chicago,MVC,Samford,Home,116.2,106.7,64.0,137.6,73.4,14.1,23.8,55.3,104.7,45.8,14.1,31.6,26.7,72.7,9,1,88,67,21
2017-11-19,N,UMass Lowell,AE,Cornell,Home,115.6,105.8,76.2,128.5,57.6,14.4,41.7,23.6,102.3,64.4,28.9,32.1,46.2,73.6,8,1,98,78,20
2017-11-19,N,Boston College,ACC,La Salle,Neutral,115.0,91.1,70.4,116.5,54.7,21.3,40.5,25.0,86.7,41.0,14.2,19.5,21.3,93.6,6,1,82,61,21
2017-11-19,N,North Florida,ASun,Wofford,Away,114.9,116.1,70.7,117.4,61.9,21.2,34.5,22.0,121.6,62.5,19.8,35.5,14.1,47.2,-2,0,86,83,3
2017-11-19,N,Virginia,ACC,Monmouth,Home,114.3,88.6,62.5,116.9,56.0,12.8,25.0,42.0,84.9,39.6,22.4,27.0,47.9,95.0,11,1,73,53,20
2017-11-19,N,Minnesota,B10,Western Carolina,Home,114.0,102.8,73.6,125.0,56.0,16.3,36.8,65.5,87.0,46.6,27.2,33.3,25.4,76.7,8,1,92,64,28
2017-11-19,N,Illinois,B10,Marshall,Home,113.4,91.3,79.8,114.0,48.7,7.5,34.0,33.8,92.7,51.8,23.8,17.6,46.4,92.4,9,1,91,74,17
2017-11-19,N,Hartford,AE,Miami OH,Neutral,112.8,90.1,64.2,106.0,50.9,15.6,25.0,32.1,90.4,42.5,12.5,25.6,16.7,93.0,12,1,68,58,10
2017-11-19,N,UC Irvine,BW,Arizona St.,Away,112.3,122.8,71.8,108.6,55.7,26.5,40.5,26.2,137.8,75.5,13.9,24.0,77.6,26.3,-13,0,99,78,21
2017-11-19,N,Western Kentucky,CUSA,Nicholls St.,Home,111.8,92.7,92.2,108.5,60.7,21.7,22.9,73.8,93.3,43.6,21.7,36.7,26.9,89.6,17,1,100,86,14
2017-11-19,N,North Carolina Centr,MEAC,Southern,Home,111.6,115.0,66.6,120.1,59.2,16.5,25.9,59.2,100.5,49.1,19.5,26.5,37.7,41.5,6,1,80,67,13
2017-11-19,N,Coastal Carolina,SB,Iona,Neutral,111.3,104.1,77.5,114.9,63.4,21.9,28.6,48.2,108.4,63.3,18.1,11.8,25.0,68.4,3,1,89,84,5
2017-11-19,N,Liberty,BSth,Quinnipiac,Home,111.1,115.1,68.0,123.5,51.7,16.2,37.5,44.8,105.9,71.6,25.0,4.8,31.8,39.9,2,1,84,72,12
2017-11-19,N,Quinnipiac,MAAC,Liberty,Away,110.9,119.9,68.0,105.9,71.6,25.0,4.8,31.8,123.5,51.7,16.2,37.5,44.8,29.1,-2,0,84,72,12
2017-11-19,N,Connecticut,Amer,Boston University,Home,110.6,101.5,71.7,118.5,53.7,15.3,40.0,29.9,92.0,45.9,12.5,18.2,34.4,72.7,6,1,85,66,19
2017-11-19,N,Mercer,SC,Colorado,Neutral,110.3,115.1,67.7,103.4,51.8,20.7,32.3,26.8,116.7,56.0,22.2,36.7,60.0,37.9,-4,0,79,70,9
2017-11-19,N,Nebraska,B10,North Dakota,Home,110.3,93.0,78.3,117.5,58.8,16.6,34.3,26.5,89.4,48.3,23.0,19.4,32.2,87.6,13,1,92,70,22
2017-11-19,N,James Madison,CAA,UTSA,Neutral,109.6,125.9,71.3,107.9,50.8,16.8,33.3,34.4,126.1,62.5,16.8,25.0,59.6,16.9,-7,0,90,77,13
2017-11-19,N,Colorado,P12,Mercer,Neutral,109.1,98.3,67.7,116.7,56.0,22.2,36.7,60.0,103.4,51.8,20.7,32.3,26.8,76.8,4,1,79,70,9
2017-11-19,N,Valparaiso,MVC,Southeastern Louisia,Home,109.0,84.9,68.8,120.6,63.8,21.8,34.6,17.2,72.6,33.7,30.5,38.5,44.2,94.6,5,1,83,50,33
2017-11-19,N,Holy Cross,Pat,Rhode Island,Away,108.8,115.1,69.2,95.4,54.7,24.6,22.6,22.6,127.2,60.8,13.0,33.3,21.5,34.3,-6,0,88,66,22
2017-11-19,N,Temple,Amer,Clemson,Neutral,108.6,79.0,69.7,96.1,45.2,15.8,25.0,21.0,86.1,48.2,25.8,20.6,16.4,97.5,6,1,67,60,7
2017-11-19,N,Lamar,Slnd,Cal St. Bakersfield,Home,108.3,133.1,68.9,105.9,49.0,18.9,26.5,66.7,123.3,63.0,21.8,37.0,71.7,8.6,-4,0,85,73,12
2017-11-19,N,McNeese St.,Slnd,Loyola Marymount,Away,108.3,112.9,68.3,111.9,56.7,24.7,42.4,35.0,119.7,49.3,18.2,45.2,44.9,38.1,4,0,92,86,6
2017-11-19,N,Detroit Mercy,Horz,Houston Christian,Neutral,108.2,119.5,85.8,120.2,55.4,12.4,26.7,36.1,112.9,50.0,13.5,31.5,62.3,24.1,3,1,116,109,7
2017-11-19,N,Florida St.,ACC,Colorado St.,Neutral,108.0,97.2,79.2,113.6,58.9,17.7,25.7,43.5,92.2,50.8,27.8,30.6,26.7,77.2,5,1,90,73,17
2017-11-19,N,Iona,MAAC,Coastal Carolina,Neutral,107.7,118.4,77.5,108.4,63.3,18.1,11.8,25.0,114.9,63.4,21.9,28.6,48.2,25.1,-3,0,89,84,5
2017-11-19,N,Loyola Marymount,WCC,McNeese St.,Home,107.2,122.4,68.3,119.7,49.3,18.2,45.2,44.9,111.9,56.7,24.7,42.4,35.0,17.8,-4,1,92,86,6
2017-11-19,N,Wofford,SC,North Florida,Home,107.2,115.4,70.7,121.6,62.5,19.8,35.5,14.1,117.4,61.9,21.2,34.5,22.0,29.8,2,1,86,83,3
2017-11-19,N,Bradley,MVC,Weber St.,Neutral,106.2,97.7,64.9,107.9,49.1,23.1,43.8,43.4,98.7,56.5,20.0,18.8,14.8,72.2,4,1,70,64,6
2017-11-19,N,Western Michigan,MAC,South Carolina,Neutral,105.9,108.8,70.6,93.5,56.8,31.2,22.2,47.7,111.9,52.6,17.0,33.3,52.6,42.4,-4,0,79,66,13
2017-11-19,N,South Carolina,SEC,Western Michigan,Neutral,105.4,95.3,70.6,111.9,52.6,17.0,33.3,52.6,93.5,56.8,31.2,22.2,47.7,76.0,4,1,79,66,13
2017-11-19,N,Appalachian St.,SB,UTEP,Neutral,105.1,104.1,73.8,102.9,50.9,20.3,33.3,58.2,97.5,49.2,14.9,13.9,33.9,52.7,4,1,76,72,4
2017-11-19,N,Monmouth,MAAC,Virginia,Away,104.7,104.0,62.5,84.9,39.6,22.4,27.0,47.9,116.9,56.0,12.8,25.0,42.0,52.0,-11,0,73,53,20
2017-11-19,N,Indiana,B10,South Florida,Home,104.3,99.3,61.0,114.8,52.0,19.7,44.8,51.0,86.9,39.0,27.9,37.1,34.0,63.6,2,1,70,53,17
2017-11-19,N,New Hampshire,AE,Florida,Away,103.9,90.1,68.9,91.4,44.3,16.0,17.9,16.4,101.6,34.8,8.7,27.9,67.9,83.7,-3,0,70,63,7
2017-11-19,N,Weber St.,BSky,Bradley,Neutral,103.2,108.7,64.9,98.7,56.5,20.0,18.8,14.8,107.9,49.1,23.1,43.8,43.4,35.5,-4,0,70,64,6
2017-11-19,N,UNC Asheville,BSth,Austin Peay,Away,102.9,98.0,70.7,103.1,59.4,26.4,28.6,52.8,99.3,41.1,13.8,36.2,37.0,63.7,1,1,82,79,3
