Date,Type,Team,Opp,Points_For,Points_Against,Win
2009-12-15,nc,UNLV,Southern Utah,77,59,1
2009-12-15,nc,Coastal Carolina,Georgia Southern,69,58,1
2009-12-15,nc,Murray St.,Louisiana Tech,81,87,0
2009-12-15,nc,UC Irvine,Seattle,81,82,0
2009-12-15,nc,Cal Poly,South Dakota St.,73,66,1
2009-12-15,nc,Louisiana Lafayette,Southern Miss,53,71,0
2009-12-15,nc,Wyoming,Tennessee,58,77,0
2009-12-15,nc,Alabama A&M,Tennessee St.,77,80,0
2009-12-16,conf,Arkansas Little Rock,South Alabama,71,74,0
2009-12-16,nc,Alabama St.,Arkansas,51,76,0
2009-12-16,nc,Oklahoma St.,Stanford,71,70,1
2009-12-15,nc,New Mexico St.,UCLA,68,100,0
2009-12-16,nc,Miami FL,Stetson,69,49,1
2009-12-16,nc,UCF,South Florida,65,69,0
2009-12-16,nc,Arkansas Pine Bluff,Georgia Tech,53,65,0
2009-12-16,nc,Loyola Chicago,Bradley,68,65,1
2009-12-16,nc,North Florida,Northwestern,54,84,0
2009-12-16,nc,Oral Roberts,Louisville,57,94,0
2009-12-16,nc,Belmont,Saint Louis,67,75,0
2009-12-16,nc,Clemson,East Carolina,80,63,1
2009-12-16,nc,Savannah St.,Creighton,62,77,0
2009-12-16,nc,Monmouth,Princeton,42,46,0
2009-12-16,nc,Northern Arizona,New Mexico,57,96,0
2009-12-16,nc,Illinois St.,Ohio,57,75,0
2009-12-16,nc,Charleston Southern,College of Charleston,74,87,0
2009-12-16,nc,Santa Clara,Rice,57,70,0
2009-12-16,nc,American,DePaul,62,57,1
2009-12-15,nc,Robert Morris,Cleveland St.,78,70,1
2009-12-16,nc,Wright St.,Mississippi St.,69,80,0
2009-12-16,nc,Wake Forest,UNC Wilmington,80,69,1
2009-12-16,nc,Jacksonville,Bethune Cookman,56,48,1
2009-12-16,nc,Canisius,Duquesne,77,86,0
2009-12-16,nc,Louisiana Monroe,Northern Colorado,84,95,0
2009-12-16,nc,Grambling St.,Northwestern St.,63,62,1
2009-12-16,nc,Southern,Southeastern Louisiana,48,94,0
2009-12-16,nc,Richmond,South Carolina,58,76,0
2009-12-16,nc,Youngstown St.,St. Francis PA,74,65,1
2009-12-15,nc,Portland St.,Saint Mary's,80,101,0
2009-12-16,nc,UTEP,Mississippi,81,91,0
2009-12-16,nc,McNeese St.,Tulane,61,57,1
2009-12-16,nc,Winthrop,USC Upstate,62,53,1
2009-12-16,nc,Utah St.,Cal St. Bakersfield,68,51,1
2009-12-16,nc,Cincinnati,UAB,47,64,0
2009-12-17,nc,Auburn,Florida St.,72,76,0
2009-12-16,nc,Oregon St.,Illinois Chicago,61,63,0
2009-12-17,nc,Nicholls St.,LSU,60,63,0
2009-12-17,nc,Elon,North Carolina St.,76,79,0
2009-12-16,nc,Presbyterian,Ohio St.,48,78,0
2009-12-17,nc,Jackson St.,Tulsa,39,92,0
2009-12-17,nc,Wagner,BYU,61,77,0
2009-12-16,nc,Cal Poly,Wisconsin,42,90,0
2009-12-16,nc,Samford,Alabama,45,60,0
2009-12-17,nc,Georgia Southern,Evansville,58,75,0
2009-12-17,conf,FIU,Denver,53,59,0
2009-12-17,nc,James Madison,Gardner Webb,78,57,1
2009-12-16,nc,Florida Gulf Coast,North Carolina Central,76,67,1
2009-12-17,nc,Weber St.,UNLV,63,72,0
2009-12-16,nc,Mississippi Valley St.,Oregon,51,79,0
2009-12-17,nc,Oakland,Seattle,77,68,1
2009-12-17,conf,New Orleans,Troy,76,78,0
2009-12-18,nc,UC Santa Barbara,Montana St.,64,76,0
2009-12-18,nc,South Carolina St.,Furman,93,91,1
2009-12-17,nc,UC Davis,Fresno St.,57,68,0
2009-12-18,nc,UTSA,UT Rio Grande Valley,72,48,1
2009-12-18,nc,Utah St.,Long Beach St.,62,75,0
2009-12-18,nc,San Jose St.,UC Irvine,69,56,1
2009-12-17,nc,Albany,Iona,62,75,0
2009-12-17,nc,Dartmouth,Lehigh,58,66,0
2009-12-18,nc,East Tennessee St.,Morehead St.,58,60,0
2009-12-17,nc,Eastern Washington,Nevada,70,73,0
2009-12-18,nc,Drexel,Cal St. Northridge,75,63,1
2009-12-18,nc,New Mexico St.,Pepperdine,78,72,1
2009-12-19,nc,UAB,South Alabama,72,54,1
2009-12-19,nc,San Diego St.,Arizona St.,52,55,0
2009-12-19,nc,Old Dominion,Georgetown,61,57,1
2009-12-19,nc,Richmond,Florida,56,53,1
2009-12-19,nc,Illinois,Georgia,67,70,0
2009-12-19,nc,Houston Baptist,Boise St.,59,96,0
2009-12-19,nc,Stanford,Northwestern,62,70,0
2009-12-19,nc,San Diego,Southern Illinois,68,70,0
2009-12-19,nc,North Carolina Central,Indiana,58,81,0
2009-12-19,nc,Duquesne,IUPUI,64,73,0
2009-12-19,nc,UCLA,Notre Dame,73,84,0
2009-12-19,nc,Chattanooga,Murray St.,62,73,0
2009-12-19,nc,Austin Peay,Kentucky,69,90,0
2009-12-19,nc,Western Kentucky,Louisville,75,102,0
2009-12-19,nc,Rice,LSU,61,65,0
2009-12-19,nc,Memphis,Massachusetts,72,73,0
2009-12-19,nc,IPFW,Michigan St.,58,80,0
2009-12-19,nc,Missouri St.,Saint Louis,73,63,1
2009-12-19,nc,Arkansas Pine Bluff,Missouri,70,88,0
2009-12-19,nc,Centenary,Mississippi,64,108,0
2009-12-19,nc,UC Riverside,Montana,52,67,0
2009-12-19,nc,Gonzaga,Duke,41,76,0
2009-12-19,nc,Northern Iowa,North Dakota,64,41,1
2009-12-19,nc,Jackson St.,Nebraska,41,57,0
2009-12-19,nc,Saint Peter's,Fairleigh Dickinson,83,68,1
2009-12-19,nc,NJIT,Rutgers,62,71,0
2009-12-19,nc,Creighton,New Mexico,61,66,0
2009-12-19,nc,St. Bonaventure,Syracuse,72,85,0
2009-12-19,nc,Eastern Kentucky,Ohio,62,74,0
2009-12-19,nc,Northern Colorado,Oklahoma,79,80,0
2009-12-19,nc,Chicago St.,Tulsa,49,86,0
2009-12-19,nc,Mississippi Valley St.,Oregon St.,62,76,0
2009-12-19,nc,Gardner Webb,Penn St.,57,104,0
2009-12-19,nc,College of Charleston,Clemson,55,94,0
2009-12-19,nc,Tennessee St.,Vanderbilt,71,84,0
2009-12-19,nc,The Citadel,Texas A&M,50,71,0
2009-12-19,nc,Mississippi St.,Houston,70,64,1
2009-12-19,nc,North Carolina,Texas,90,103,0
2009-12-19,nc,Eastern Washington,BYU,34,91,0
2009-12-19,nc,Illinois St.,Utah,73,63,1
2009-12-19,nc,Charleston Southern,Virginia Tech,50,73,0
2009-12-19,nc,Portland St.,Washington St.,69,93,0
2009-12-19,nc,North Florida,Marquette,51,78,0
2009-12-19,nc,Texas St.,DePaul,69,86,0
2009-12-19,nc,Kansas St.,Alabama,87,74,1
2009-12-19,nc,Tennessee Martin,Evansville,63,84,0
2009-12-19,nc,Northern Arizona,Air Force,60,52,1
2009-12-18,nc,UNC Greensboro,Akron,59,83,0
2009-12-19,nc,Eastern Illinois,Belmont,63,60,1
2009-12-19,nc,Xavier,Butler,68,69,0
2009-12-19,conf,Jacksonville,Campbell,57,73,0
2009-12-19,nc,Presbyterian,Dayton,52,71,0
2009-12-19,conf,Louisiana Monroe,Denver,65,87,0
2009-12-19,nc,Florida Atlantic,Miami FL,69,87,0
2009-12-19,nc,Villanova,Fordham,96,58,1
2009-12-19,nc,Eastern Michigan,Georgia St.,65,66,0
2009-12-19,nc,Drake,Iowa,67,71,0
2009-12-19,nc,Michigan,Kansas,64,75,0
2009-12-19,nc,Louisiana Lafayette,Lamar,68,60,1
2009-12-19,nc,Bucknell,La Salle,70,83,0
2009-12-19,nc,Cal St. Bakersfield,Loyola Marymount,71,84,0
2009-12-19,nc,Rider,Monmouth,70,63,1
2009-12-19,nc,USC Upstate,UNLV,58,88,0
2009-12-19,nc,Wagner,Nevada,61,74,0
2009-12-19,nc,Ball St.,Purdue,49,69,0
2009-12-19,nc,San Francisco,South Florida,49,69,0
2009-12-19,nc,Temple,Seton Hall,71,65,1
2009-12-19,nc,Central Michigan,South Dakota St.,72,80,0
2009-12-18,nc,Pacific,Saint Mary's,65,80,0
2009-12-19,nc,Alcorn St.,UTEP,41,101,0
2009-12-19,nc,Indiana St.,Toledo,55,54,1
2009-12-19,nc,VCU,Tulane,78,77,1
2009-12-19,nc,Kennesaw St.,Western Michigan,64,72,0
2009-12-19,nc,Texas Tech,Wichita St.,83,85,0
2009-12-19,conf,Youngstown St.,Green Bay,67,75,0
2009-12-19,nc,South Carolina,Wofford,61,68,0
2009-12-19,nc,Maryland Eastern Shore,Wright St.,46,87,0
2009-12-20,nc,Sam Houston St.,Auburn,107,89,1
2009-12-19,nc,Stephen F. Austin,Arkansas,69,72,0
2009-12-19,conf,Idaho St.,Sacramento St.,63,64,0
2009-12-19,nc,Tennessee,USC,55,77,0
2009-12-20,nc,Northern Arizona,Colorado St.,56,64,0
2009-12-20,nc,UMBC,American,59,57,1
2009-12-20,conf,Florida St.,Georgia Tech,66,59,1
2009-12-20,nc,Bradley,Iowa St.,68,87,0
2009-12-19,nc,Northern Illinois,Illinois Chicago,49,69,0
2009-12-20,nc,Bryant,Boston College,46,72,0
2009-12-20,nc,Hampton,Towson,74,82,0
2009-12-19,nc,Central Arkansas,UMKC,67,78,0
2009-12-20,conf,North Carolina St.,Wake Forest,59,67,0
2009-12-20,nc,Dartmouth,New Hampshire,59,69,0
2009-12-19,nc,Delaware St.,Ohio St.,44,60,0
2009-12-19,nc,Mount St. Mary's,Pittsburgh,48,66,0
2009-12-20,nc,Fairfield,Rhode Island,84,89,0
2009-12-20,nc,UT Arlington,Baylor,63,94,0
2009-12-20,conf,FIU,North Texas,80,70,1
2009-12-20,nc,Delaware,Vermont,56,50,1
2009-12-19,nc,Portland,Washington,54,89,0
2009-12-19,nc,Miami OH,Milwaukee,61,68,0
2009-12-19,nc,North Dakota St.,Fresno St.,54,68,0
2009-12-20,nc,South Florida,San Diego,69,60,1
2009-12-19,nc,Savannah St.,Coastal Carolina,70,91,0
2009-12-19,nc,West Virginia,Cleveland St.,80,78,1
2009-12-20,conf,Arkansas Little Rock,Arkansas St.,61,69,0
2009-12-19,nc,Lipscomb,Cincinnati,52,80,0
2009-12-20,nc,Davidson,Cornell,88,91,0
2009-12-19,nc,Bowling Green,Detroit,69,73,0
2009-12-19,nc,Manhattan,LIU Brooklyn,71,61,1
2009-12-19,nc,McNeese St.,Louisiana Tech,58,79,0
2009-12-19,nc,Howard,Loyola MD,51,85,0
2009-12-19,nc,Oakland,Oregon,60,72,0
2009-12-19,nc,Appalachian St.,Robert Morris,65,52,1
2009-12-20,nc,Southern Illinois,San Francisco,67,66,1
2009-12-20,nc,Loyola Chicago,SIU Edwardsville,79,61,1
2009-12-20,nc,Hofstra,St. John's,60,72,0
2009-12-20,nc,Lehigh,Saint Joseph's,66,77,0
2009-12-19,nc,Southeastern Louisiana,Texas Southern,65,71,0
2009-12-20,nc,Charlotte,Winthrop,57,47,1
2009-12-20,nc,South Dakota,Wyoming,74,86,0
2009-12-20,nc,UCF,Connecticut,51,60,0
2009-12-21,nc,Nicholls St.,Jacksonville St.,60,55,1
2009-12-21,nc,Portland St.,Boise St.,62,69,0
2009-12-21,nc,Drexel,Kentucky,44,88,0
2009-12-21,nc,Fresno St.,Montana,56,59,0
2009-12-21,nc,La Salle,Oklahoma St.,62,77,0
2009-12-21,nc,American,Penn St.,57,76,0
2009-12-21,nc,UC Riverside,Southern Utah,65,76,0
2009-12-21,nc,NJIT,Virginia,37,68,0
2009-12-20,nc,High Point,Marshall,76,109,0
2009-12-21,nc,Pepperdine,UC Irvine,61,74,0
2009-12-21,nc,Tulane,Louisiana Lafayette,73,70,1
2009-12-21,nc,Morehead St.,Utah St.,72,79,0
2009-12-20,nc,St. Francis PA,Akron,51,80,0
2009-12-21,nc,North Carolina Central,Ball St.,45,59,0
2009-12-21,nc,Appalachian St.,Dayton,49,65,0
2009-12-21,conf,Jacksonville,East Tennessee St.,70,93,0
2009-12-21,nc,Weber St.,Cal St. Fullerton,82,71,1
2009-12-21,nc,Davidson,Hofstra,61,52,1
2009-12-21,nc,South Carolina St.,Iowa,69,82,0
2009-12-21,nc,Arkansas Pine Bluff,Kansas St.,76,90,0
2009-12-20,nc,Texas A&M Corpus Chris,Kent St.,76,85,0
2009-12-21,nc,Long Beach St.,Loyola Marymount,80,85,0
2009-12-20,nc,Binghamton,Marist,70,52,1
2009-12-21,nc,North Carolina A&T,Miami FL,59,80,0
2009-12-21,nc,Wofford,UNC Asheville,68,42,1
2009-12-21,nc,Canisius,North Florida,61,65,0
2009-12-21,nc,Yale,Providence,78,87,0
2009-12-21,nc,Stony Brook,Sacred Heart,70,78,0
2009-12-21,nc,Pacific,Santa Clara,53,54,0
2009-12-21,nc,New Orleans,Southern Miss,58,78,0
2009-12-21,nc,Furman,South Carolina,57,81,0
2009-12-21,nc,Cornell,St. John's,71,66,1
2009-12-21,nc,UTEP,Oklahoma,89,74,1
2009-12-21,nc,North Dakota St.,Wichita St.,57,69,0
2009-12-22,nc,Alabama St.,Auburn,78,94,0
2009-12-22,nc,Missouri St.,Arkansas,62,66,0
2009-12-21,nc,UC Santa Barbara,Arizona St.,42,69,0
2009-12-21,nc,Lipscomb,Arizona,82,83,0
2009-12-21,nc,Montana St.,Cal Poly,76,72,1
2009-12-22,nc,Colorado St.,UCLA,63,75,0
2009-12-22,nc,Western Michigan,USC,51,55,0
2009-12-22,nc,Cal St. Northridge,Colorado,58,92,0
2009-12-22,nc,Tennessee Martin,Florida St.,68,95,0
2009-12-22,nc,South Alabama,Florida,67,66,1
2009-12-22,nc,Kennesaw St.,Georgia Tech,55,80,0
2009-12-22,nc,College of Charleston,Hawaii,71,84,0
2009-12-22,nc,North Dakota,Iowa St.,52,83,0
2009-12-22,nc,Central Connecticut,Northwestern,54,74,0
2009-12-22,nc,Loyola MD,Indiana,72,67,1
2009-12-22,nc,Bucknell,Notre Dame,69,101,0
2009-12-22,nc,Murray St.,Western Kentucky,72,83,0
2009-12-22,nc,Sacred Heart,Holy Cross,82,79,1
2009-12-22,nc,Winston Salem St.,Maryland,55,98,0
2009-12-22,nc,UMKC,Saint Louis,54,61,0
2009-12-22,nc,George Washington,East Carolina,84,80,1
2009-12-22,nc,Marshall,North Carolina,61,98,0
2009-12-22,nc,Houston Baptist,Creighton,56,85,0
2009-12-22,nc,Tulsa,Nebraska,70,74,0
2009-12-22,nc,Saint Peter's,Rutgers,42,66,0
2009-12-21,nc,Alcorn St.,New Mexico St.,72,97,0
2009-12-22,nc,Western Carolina,Clemson,57,79,0
2009-12-22,nc,Southeast Missouri St.,Memphis,57,87,0
2009-12-21,nc,Mercer,Vanderbilt,59,99,0
2009-12-21,nc,The Citadel,Houston,58,81,0
2009-12-22,nc,Southeastern Louisiana,North Texas,61,71,0
2009-12-22,nc,Michigan St.,Texas,68,79,0
2009-12-22,nc,UNC Greensboro,Richmond,63,89,0
2009-12-22,nc,UMBC,Virginia Tech,34,71,0
2009-12-22,nc,Texas A&M,Washington,64,73,0
2009-12-22,nc,LSU,Washington St.,70,72,0
2009-12-22,nc,St. Bonaventure,Niagara,71,77,0
2009-12-22,nc,Cal St. Fullerton,Utah St.,60,83,0
2009-12-22,nc,Chicago St.,Eastern Washington,62,53,1
2009-12-22,nc,Centenary,Mississippi St.,51,88,0
2009-12-22,nc,DePaul,Florida Gulf Coast,61,64,0
2009-12-22,nc,UC Davis,Air Force,57,69,0
2009-12-22,nc,Evansville,Austin Peay,68,71,0
2009-12-22,nc,Seattle,Denver,83,84,0
2009-12-22,nc,San Diego St.,Drake,76,73,1
2009-12-22,nc,St. Francis PA,Duquesne,56,86,0
2009-12-22,nc,VMI,George Mason,86,89,0
2009-12-22,nc,Georgia Southern,Georgia St.,65,85,0
2009-12-22,nc,Grambling St.,Illinois St.,56,80,0
2009-12-22,nc,California,Kansas,69,84,0
2009-12-22,nc,Campbell,Longwood,80,88,0
2009-12-22,nc,UT Rio Grande Valley,Louisiana Tech,60,81,0
2009-12-22,nc,Howard,Middle Tennessee,51,69,0
2009-12-22,nc,Arkansas St.,Mississippi Valley St.,71,64,1
2009-12-22,nc,Morehead St.,Weber St.,64,66,0
2009-12-22,nc,Towson,Morgan St.,80,87,0
2009-12-22,nc,SMU,UNLV,53,67,0
2009-12-22,nc,BYU,Nevada,110,104,1
2009-12-22,nc,North Florida,New Orleans,64,49,1
2009-12-21,nc,San Jose St.,Northern Colorado,69,93,0
2009-12-22,nc,Maryland Eastern Shore,Northern Illinois,69,87,0
2009-12-22,nc,SIU Edwardsville,Purdue,63,90,0
2009-12-22,nc,William & Mary,Radford,70,68,1
2009-12-22,nc,FIU,Sam Houston St.,63,93,0
2009-12-21,nc,Stetson,Savannah St.,46,57,0
2009-12-22,nc,Navy,Seton Hall,56,94,0
2009-12-22,nc,Canisius,Southern Miss,59,56,1
2009-12-22,nc,Lafayette,St. Francis NY,74,69,1
2009-12-22,nc,Northeastern,Saint Mary's,67,78,0
2009-12-22,nc,Stanford,Texas Tech,87,100,0
2009-12-22,nc,Wagner,Jackson St.,71,62,1
2009-12-22,nc,Buffalo,Green Bay,71,65,1
2009-12-22,nc,Arkansas Little Rock,Wright St.,47,69,0
2009-12-22,nc,Valparaiso,IPFW,72,75,0
2009-12-22,nc,Butler,UAB,57,67,0
2009-12-23,nc,North Carolina St.,Arizona,74,76,0
2009-12-23,nc,Saint Mary's,USC,49,60,0
2009-12-22,nc,Maine,Connecticut,54,71,0
2009-12-23,nc,Florida Atlantic,Georgia,60,77,0
2009-12-23,nc,UNLV,Hawaii,77,53,1
2009-12-23,nc,Montana St.,Boise St.,56,58,0
2009-12-23,nc,Louisiana Lafayette,Louisville,69,84,0
2009-12-23,nc,Massachusetts,Boston College,67,79,0
2009-12-22,nc,Mount St. Mary's,Boston University,77,86,0
2009-12-22,nc,Coppin St.,Michigan,46,76,0
2009-12-23,nc,South Dakota St.,Minnesota,62,92,0
2009-12-23,nc,Illinois,Missouri,68,81,0
2009-12-22,nc,Colgate,Dartmouth,63,44,1
2009-12-22,nc,Oakland,Syracuse,60,92,0
2009-12-22,nc,Cleveland St.,Ohio St.,59,72,0
2009-12-23,nc,New Mexico,Oral Roberts,66,75,0
2009-12-22,nc,Ohio,Pittsburgh,49,74,0
2009-12-23,nc,Delaware,Villanova,63,97,0
2009-12-23,nc,SMU,College of Charleston,71,72,0
2009-12-23,nc,TCU,Houston,81,105,0
2009-12-23,nc,Nebraska,BYU,66,88,0
2009-12-23,nc,Fordham,James Madison,73,85,0
2009-12-23,nc,Hampton,Virginia,54,80,0
2009-12-23,nc,Mississippi,West Virginia,66,76,0
2009-12-23,nc,IUPUI,Indiana St.,59,72,0
2009-12-23,nc,Charlotte,Old Dominion,48,81,0
2009-12-23,nc,Weber St.,Utah St.,73,85,0
2009-12-22,nc,New Hampshire,Army,46,54,0
2009-12-22,nc,Illinois Chicago,Akron,65,77,0
2009-12-22,nc,Winthrop,Cincinnati,57,74,0
2009-12-22,nc,Central Michigan,Detroit,58,76,0
2009-12-22,nc,Samford,Eastern Michigan,58,56,1
2009-12-23,nc,Cal St. Fullerton,Morehead St.,62,69,0
2009-12-23,nc,Eastern Washington,Jackson St.,67,72,0
2009-12-23,nc,Rice,Lamar,61,77,0
2009-12-22,nc,Marist,Lehigh,55,66,0
2009-12-22,nc,Albany,Loyola Chicago,56,68,0
2009-12-23,nc,Texas A&M Corpus Chris,Monmouth,51,65,0
2009-12-23,nc,Tulsa,Nevada,68,99,0
2009-12-23,nc,New Orleans,Canisius,48,63,0
2009-12-23,nc,Wyoming,Northern Iowa,54,72,0
2009-12-22,nc,Idaho St.,Oregon,71,77,0
2009-12-23,nc,Utah,Pepperdine,64,76,0
2009-12-22,nc,Idaho,Portland,52,82,0
2009-12-23,nc,Columbia,Quinnipiac,51,63,0
2009-12-22,nc,Kent St.,Robert Morris,71,57,1
2009-12-23,nc,Cal St. Bakersfield,San Francisco,73,82,0
2009-12-23,nc,San Jose St.,Santa Clara,74,68,1
2009-12-23,nc,North Florida,Southern Miss,53,46,1
2009-12-23,nc,North Carolina A&T,Tennessee,78,99,0
2009-12-23,nc,Chicago St.,Wagner,78,63,1
2009-12-22,nc,Central Arkansas,Western Illinois,44,55,0
2009-12-23,nc,Northeastern,Western Michigan,60,75,0
2009-12-23,nc,Miami OH,Xavier,67,70,0
2009-12-22,nc,High Point,Youngstown St.,69,82,0
2009-12-23,nc,USC Upstate,Arizona St.,52,61,0
2009-12-23,nc,Harvard,Georgetown,70,86,0
2009-12-23,nc,Long Beach St.,Kentucky,73,86,0
2009-12-23,nc,Iona,Fairleigh Dickinson,82,60,1
2009-12-23,nc,Texas Southern,New Mexico St.,75,79,0
2009-12-23,nc,Fresno St.,Oregon St.,65,73,0
2009-12-23,nc,Milwaukee,Wisconsin,58,68,0
2009-12-23,nc,Mercer,Alabama,71,90,0
2009-12-23,conf,Rider,Siena,62,84,0
2009-12-23,nc,Bryant,St. John's,44,80,0
2009-12-25,nc,USC,UNLV,67,56,1
2009-12-25,nc,Saint Mary's,Hawaii,84,75,1
2009-12-25,nc,Northeastern,SMU,73,62,1
2009-12-25,nc,Western Michigan,College of Charleston,66,63,1
2009-12-26,conf,West Virginia,Seton Hall,90,84,1
2009-12-27,nc,Radford,Louisville,53,79,0
2009-12-27,nc,Florida Atlantic,Maryland,59,72,0
2009-12-27,nc,Austin Peay,Missouri,79,94,0
2009-12-27,nc,San Francisco,Washington,71,86,0
2009-12-27,nc,Presbyterian,Marquette,62,102,0
2009-12-28,nc,BYU,Arizona,99,69,1
2009-12-27,nc,Loyola Marymount,Sacramento St.,82,78,1
2009-12-28,nc,UC Irvine,San Jose St.,68,78,0
2009-12-28,nc,Utah Valley,California,51,85,0
2009-12-27,nc,Delaware St.,UCLA,49,66,0
2009-12-27,nc,Iona,Connecticut,74,93,0
2009-12-28,nc,Northwestern St.,Hawaii,62,81,0
2009-12-28,nc,Bryant,Indiana,42,90,0
2009-12-28,nc,George Washington,Holy Cross,70,68,1
2009-12-28,nc,Rutgers,North Carolina,67,81,0
2009-12-28,nc,Bowling Green,Temple,39,63,0
2009-12-28,nc,Morehead St.,South Dakota,66,64,1
2009-12-28,nc,Texas Southern,North Texas,69,71,0
2009-12-28,nc,UNC Wilmington,Richmond,64,66,0
2009-12-27,nc,Illinois Chicago,Wisconsin,43,79,0
2009-12-28,nc,Colorado St.,Fresno St.,50,73,0
2009-12-28,nc,Northern Arizona,UT Rio Grande Valley,64,59,1
2009-12-28,nc,Centenary,Louisiana Lafayette,73,68,1
2009-12-28,nc,Niagara,Air Force,71,77,0
2009-12-28,nc,Mississippi Valley St.,Mississippi St.,45,73,0
2009-12-27,nc,Valparaiso,Akron,57,77,0
2009-12-28,nc,Maryland Eastern Shore,Ball St.,47,56,0
2009-12-28,nc,Loyola MD,Bucknell,55,49,1
2009-12-28,nc,Penn,Davidson,50,79,0
2009-12-28,nc,Cal St. Bakersfield,Cal St. Fullerton,70,77,0
2009-12-28,nc,Lehigh,Longwood,89,78,1
2009-12-28,nc,Wake Forest,UNC Greensboro,75,60,1
2009-12-28,nc,Denver,Northern Colorado,57,72,0
2009-12-28,nc,Chicago St.,Samford,46,63,0
2009-12-28,nc,Furman,UC Santa Barbara,60,72,0
2009-12-28,nc,UMKC,SIU Edwardsville,63,54,1
2009-12-28,nc,Saint Peter's,Stony Brook,67,46,1
2009-12-28,nc,Norfolk St.,UTEP,56,93,0
2009-12-28,nc,Marshall,Troy,78,75,1
2009-12-28,nc,Sam Houston St.,Wright St.,48,88,0
2009-12-29,nc,Charleston Southern,Auburn,62,77,0
2009-12-29,nc,UC Riverside,San Diego St.,53,58,0
2009-12-29,nc,James Madison,Stanford,76,80,0
2009-12-29,nc,UC Santa Barbara,California,66,87,0
2009-12-29,nc,Yale,Colorado,59,70,0
2009-12-29,nc,Lafayette,Delaware,72,82,0
2009-12-29,conf,Florida Gulf Coast,Stetson,64,72,0
2009-12-28,nc,American,Florida,60,76,0
2009-12-29,nc,Winston Salem St.,Georgia Tech,43,78,0
2009-12-29,conf,Indiana St.,Southern Illinois,52,70,0
2009-12-29,nc,Hartford,Kentucky,61,104,0
2009-12-29,conf,Penn St.,Minnesota,70,75,0
2009-12-29,nc,Eastern Illinois,Saint Louis,42,60,0
2009-12-29,nc,Jacksonville St.,Mississippi,75,90,0
2009-12-29,nc,Long Beach St.,Duke,63,84,0
2009-12-29,nc,Winthrop,North Carolina St.,52,68,0
2009-12-29,conf,Northern Iowa,Creighton,60,52,1
2009-12-29,nc,Southern Utah,Nebraska,61,94,0
2009-12-28,nc,Prairie View A&M,New Mexico St.,76,95,0
2009-12-29,nc,Texas Tech,New Mexico,75,90,0
2009-12-29,nc,Pacific,Oklahoma St.,50,66,0
2009-12-28,conf,DePaul,Pittsburgh,52,65,0
2009-12-29,nc,South Carolina St.,Clemson,67,70,0
2009-12-29,nc,Utah Valley,Furman,69,77,0
2009-12-28,nc,IUPUI,Memphis,67,87,0
2009-12-29,nc,LIU Brooklyn,Chattanooga,59,76,0
2009-12-29,nc,McNeese St.,Rice,62,75,0
2009-12-29,nc,Gardner Webb,Texas,63,95,0
2009-12-29,nc,UTSA,Utah,47,69,0
2009-12-29,nc,Buffalo,Jacksonville,73,83,0
2009-12-29,nc,Savannah St.,San Diego,56,63,0
2009-12-29,nc,Norfolk St.,Niagara,69,80,0
2009-12-29,nc,Georgia Southern,Coastal Carolina,64,76,0
2009-12-29,nc,Fordham,Kennesaw St.,66,79,0
2009-12-29,conf,Missouri St.,Evansville,74,60,1
2009-12-29,nc,Liberty,UCF,58,82,0
2009-12-29,nc,Boston University,Dayton,60,74,0
2009-12-29,conf,Bradley,Drake,67,59,1
2009-12-29,nc,Rhode Island,Drexel,80,79,1
2009-12-29,nc,Morgan St.,Eastern Kentucky,62,76,0
2009-12-29,nc,Hofstra,Florida Atlantic,67,63,1
2009-12-28,nc,Eastern Washington,Gonzaga,52,94,0
2009-12-29,nc,North Carolina Central,High Point,58,70,0
2009-12-29,conf,Wichita St.,Illinois St.,57,72,0
2009-12-29,conf,Purdue,Iowa,67,56,1
2009-12-29,nc,Belmont,Kansas,51,81,0
2009-12-29,nc,Cleveland St.,Kansas St.,56,85,0
2009-12-29,nc,Cornell,La Salle,78,75,1
2009-12-28,nc,Vermont,Marist,72,62,1
2009-12-29,nc,Mercer,Charlotte,80,91,0
2009-12-28,nc,Portland,Nevada,69,78,0
2009-12-28,nc,Arkansas Pine Bluff,Oregon,53,73,0
2009-12-29,nc,Northeastern,Santa Clara,62,50,1
2009-12-29,nc,Saint Joseph's,Siena,75,92,0
2009-12-29,nc,Binghamton,Saint Mary's,57,85,0
2009-12-29,nc,Howard,Stephen F. Austin,50,73,0
2009-12-29,nc,Air Force,UTEP,47,58,0
2009-12-29,nc,East Carolina,VCU,74,82,0
2009-12-28,nc,NJIT,Wagner,65,56,1
2009-12-29,nc,Wofford,Kent St.,66,73,0
2009-12-29,nc,LSU,Xavier,65,89,0
2009-12-30,nc,Baylor,Arkansas,70,47,1
2009-12-30,nc,Pepperdine,Georgia,47,64,0
2009-12-29,nc,Toledo,Illinois Chicago,52,66,0
2009-12-30,nc,South Carolina,Boston College,76,85,0
2009-12-30,nc,George Washington,Harvard,53,66,0
2009-12-30,nc,Kent St.,Northeastern,58,61,0
2009-12-30,nc,Bowling Green,Towson,70,69,1
2009-12-30,nc,William & Mary,Maryland,83,77,1
2009-12-30,nc,UT Arlington,Michigan St.,68,87,0
2009-12-30,nc,UMKC,Missouri,57,91,0
2009-12-30,nc,Albany,North Carolina,70,87,0
2009-12-30,nc,Wagner,Princeton,42,45,0
