Date,Type,Team,Opp,Points_For,Points_Against,Win
2012-12-05,conf,Iona,Saint Peter's,62,64,0
2012-12-05,nc,IPFW,Valparaiso,52,63,0
2012-12-05,nc,Utah Valley,Weber St.,56,89,0
2012-12-05,nc,Gardner Webb,Wofford,42,54,0
2012-12-05,nc,Yale,Bryant,64,62,1
2012-12-06,nc,UC Santa Barbara,San Diego St.,70,84,0
2012-12-06,nc,Florida Atlantic,Stetson,88,78,1
2012-12-06,nc,Creighton,Nebraska,64,42,1
2012-12-06,nc,Long Beach St.,Syracuse,53,84,0
2012-12-06,nc,Boston University,Coastal Carolina,69,63,1
2012-12-06,nc,Idaho,Eastern Washington,81,79,1
2012-12-06,nc,Arkansas Little Rock,Cincinnati,53,87,0
2012-12-06,nc,Cal St. Bakersfield,Cal St. Fullerton,72,70,1
2012-12-06,nc,American,UMBC,73,70,1
2012-12-06,nc,Rhode Island,Providence,57,72,0
2012-12-06,nc,Green Bay,Tennessee Tech,68,74,0
2012-12-06,nc,Howard,William & Mary,69,78,0
2012-12-06,nc,Vanderbilt,Xavier,66,64,1
2012-12-07,nc,Harvard,Connecticut,49,57,0
2012-12-07,nc,Navy,Mount St. Mary's,65,72,0
2012-12-07,nc,Lafayette,Fairleigh Dickinson,80,82,0
2012-12-07,nc,Northern Illinois,Milwaukee,73,80,0
2012-12-07,nc,VCU,Old Dominion,83,70,1
2012-12-07,conf,Canisius,Fairfield,67,55,1
2012-12-07,nc,Iowa St.,Iowa,71,80,0
2012-12-07,conf,Manhattan,Marist,58,62,0
2012-12-07,conf,Rider,Siena,62,56,1
2012-12-07,nc,Jacksonville,South Carolina,74,91,0
2012-12-08,nc,South Alabama,UAB,78,92,0
2012-12-08,nc,Cal St. Northridge,Arizona St.,76,87,0
2012-12-08,nc,Sacramento St.,San Jose St.,57,62,0
2012-12-08,nc,Minnesota,USC,71,57,1
2012-12-08,nc,Kansas St.,George Washington,65,62,1
2012-12-08,nc,Towson,Georgetown,40,46,0
2012-12-08,nc,Delaware St.,Delaware,73,67,1
2012-12-08,nc,UNC Wilmington,Georgia Tech,66,73,0
2012-12-08,nc,Butler,Northwestern,74,65,1
2012-12-08,nc,Colorado St.,Illinois Chicago,55,64,0
2012-12-08,nc,Central Connecticut,Indiana,69,100,0
2012-12-08,nc,Brown,Notre Dame,57,84,0
2012-12-08,nc,Portland,Kentucky,46,74,0
2012-12-08,nc,UMKC,Louisville,47,99,0
2012-12-08,nc,IUPUI,Western Kentucky,57,77,0
2012-12-08,nc,St. Francis NY,Boston College,64,72,0
2012-12-08,nc,Dartmouth,Holy Cross,56,67,0
2012-12-08,nc,La Salle,Northeastern,66,64,1
2012-12-08,nc,South Carolina St.,Maryland,46,61,0
2012-12-08,nc,Loyola Chicago,Michigan St.,61,73,0
2012-12-08,nc,Arkansas,Michigan,67,80,0
2012-12-08,nc,Tennessee St.,Missouri,38,68,0
2012-12-08,nc,Temple,Duke,67,90,0
2012-12-08,nc,Cleveland St.,North Carolina St.,63,80,0
2012-12-08,nc,East Tennessee St.,North Carolina,55,78,0
2012-12-08,nc,Seton Hall,Wake Forest,71,67,1
2012-12-08,nc,Yale,New Hampshire,56,64,0
2012-12-08,nc,Drexel,Princeton,64,57,1
2012-12-08,nc,Iona,Rutgers,73,81,0
2012-12-08,nc,Valparaiso,New Mexico,52,65,0
2012-12-08,nc,Monmouth,Syracuse,56,108,0
2012-12-08,nc,Samford,Bowling Green,42,57,0
2012-12-08,nc,Long Beach St.,Ohio St.,55,89,0
2012-12-08,nc,Oakland,Ohio,61,78,0
2012-12-08,nc,Missouri St.,Oklahoma St.,42,62,0
2012-12-08,nc,TCU,Tulsa,49,50,0
2012-12-08,nc,Grambling St.,Oregon St.,54,85,0
2012-12-08,nc,Army,Penn St.,70,78,0
2012-12-08,nc,Villanova,Penn,68,55,1
2012-12-08,nc,North Florida,Pittsburgh,47,89,0
2012-12-08,nc,Arizona,Clemson,66,54,1
2012-12-08,nc,Austin Peay,Memphis,65,83,0
2012-12-08,nc,Texas Southern,Houston,75,78,0
2012-12-08,nc,Jackson St.,North Texas,65,83,0
2012-12-08,nc,UCLA,Texas,65,63,1
2012-12-08,nc,Utah,BYU,58,61,0
2012-12-08,nc,Richmond,James Madison,83,82,1
2012-12-08,nc,Mississippi Valley St.,Virginia,39,67,0
2012-12-08,nc,Nevada,Washington,76,73,1
2012-12-08,nc,Wisconsin,Marquette,50,60,0
2012-12-08,nc,Coppin St.,Marshall,63,69,0
2012-12-08,nc,Virginia Tech,West Virginia,67,68,0
2012-12-08,nc,San Francisco,Pacific,59,67,0
2012-12-08,nc,Tennessee Martin,Lipscomb,62,86,0
2012-12-08,nc,Tulane,San Diego,72,78,0
2012-12-08,nc,UT Rio Grande Valley,Texas St.,58,73,0
2012-12-08,nc,Murray St.,Evansville,82,70,1
2012-12-08,nc,Arkansas Pine Bluff,Air Force,49,65,0
2012-12-08,nc,St. Bonaventure,Arkansas St.,70,73,0
2012-12-08,nc,South Dakota,Ball St.,51,62,0
2012-12-08,nc,Niagara,Buffalo,67,77,0
2012-12-08,nc,Alabama St.,Chicago St.,54,67,0
2012-12-08,nc,Maryland Eastern Shore,Cincinnati,60,92,0
2012-12-08,nc,Albany,Colgate,67,61,1
2012-12-08,conf,Wofford,Davidson,56,63,0
2012-12-08,nc,Miami OH,Dayton,61,83,0
2012-12-08,nc,IPFW,Drake,64,74,0
2012-12-08,nc,New Orleans,Duquesne,70,88,0
2012-12-08,nc,Toledo,Eastern Illinois,67,59,1
2012-12-08,nc,Eastern Kentucky,Chattanooga,63,52,1
2012-12-08,nc,Purdue,Eastern Michigan,44,47,0
2012-12-08,nc,Tennessee Tech,Gardner Webb,41,61,0
2012-12-08,nc,Northern Iowa,George Mason,82,77,1
2012-12-08,nc,Illinois,Gonzaga,85,74,1
2012-12-08,nc,Robert Morris,Hampton,66,54,1
2012-12-08,nc,Sam Houston St.,Houston Baptist,69,57,1
2012-12-08,nc,Western Michigan,Illinois St.,63,85,0
2012-12-08,nc,Colorado,Kansas,54,90,0
2012-12-08,nc,Hofstra,LIU Brooklyn,84,88,0
2012-12-08,nc,Southern Miss,Louisiana Tech,55,65,0
2012-12-08,conf,Loyola MD,Saint Peter's,61,55,1
2012-12-08,nc,Louisiana Lafayette,McNeese St.,72,77,0
2012-12-08,nc,Alabama A&M,Mercer,46,65,0
2012-12-08,nc,Mississippi,Middle Tennessee,62,65,0
2012-12-08,nc,Indiana St.,Morehead St.,63,71,0
2012-12-08,nc,Central Michigan,Charlotte,66,78,0
2012-12-08,nc,Idaho St.,Oregon,35,87,0
2012-12-08,nc,Vermont,Quinnipiac,53,46,1
2012-12-08,nc,William & Mary,Radford,60,55,1
2012-12-08,nc,Central Arkansas,Southeast Missouri St.,88,85,1
2012-12-08,nc,Lehigh,St. Francis PA,83,67,1
2012-12-08,nc,Fordham,St. John's,47,58,0
2012-12-08,nc,Idaho,UTEP,60,64,0
2012-12-08,nc,Utah Valley,Troy,86,82,1
2012-12-08,nc,UC Irvine,Weber St.,51,65,0
2012-12-08,nc,SIU Edwardsville,Western Illinois,38,55,0
2012-12-08,conf,Appalachian St.,Western Carolina,64,70,0
2012-12-08,nc,Northern Colorado,Wichita St.,54,80,0
2012-12-08,nc,VMI,Wright St.,59,92,0
2012-12-08,nc,Binghamton,Bryant,56,78,0
2012-12-08,nc,UTSA,USC Upstate,77,88,0
2012-12-09,nc,UNLV,California,76,75,1
2012-12-09,nc,Columbia,American,54,42,1
2012-12-09,nc,Maine,Florida St.,59,91,0
2012-12-09,nc,FIU,Stetson,82,79,1
2012-12-09,nc,Nebraska Omaha,Iowa St.,65,93,0
2012-12-09,nc,Akron,Creighton,61,77,0
2012-12-09,nc,Hartford,Fairleigh Dickinson,69,59,1
2012-12-09,nc,Presbyterian,Furman,57,81,0
2012-12-09,nc,Fresno St.,Washington St.,50,59,0
2012-12-09,nc,Milwaukee,DePaul,50,84,0
2012-12-09,nc,Sacred Heart,Lafayette,70,72,0
2012-12-09,conf,Siena,Manhattan,55,75,0
2012-12-09,conf,Canisius,Marist,94,82,1
2012-12-09,nc,North Dakota,North Dakota St.,52,72,0
2012-12-09,nc,UMBC,Norfolk St.,66,83,0
2012-12-09,conf,Fairfield,Rider,65,52,1
2012-12-09,nc,Cal St. Bakersfield,South Dakota St.,63,69,0
2012-12-09,nc,Kent St.,Xavier,55,62,0
2012-12-10,nc,Longwood,Georgetown,53,89,0
2012-12-10,nc,Mississippi Valley St.,Virginia Tech,49,70,0
2012-12-10,nc,Seattle,Eastern Washington,75,69,1
2012-12-10,nc,Alabama St.,Detroit,68,81,0
2012-12-10,nc,Bryant,Navy,59,69,0
2012-12-10,nc,Southeastern Louisiana,Louisiana Monroe,61,68,0
2012-12-11,nc,Grambling St.,Auburn,42,92,0
2012-12-11,nc,Santa Clara,San Jose St.,75,54,1
2012-12-11,nc,Chattanooga,LSU,67,80,0
2012-12-11,nc,Boston University,Harvard,64,65,0
2012-12-11,nc,Binghamton,Michigan,39,67,0
2012-12-11,nc,North Dakota St.,Minnesota,57,70,0
2012-12-11,nc,George Washington,Rutgers,65,68,0
2012-12-11,nc,Saint Joseph's,Villanova,61,65,0
2012-12-11,nc,Lamar,Louisiana Lafayette,60,77,0
2012-12-11,nc,Norfolk St.,Illinois,54,64,0
2012-12-11,nc,West Virginia,Duquesne,56,60,0
2012-12-11,nc,Cal Poly,Nevada,56,69,0
2012-12-11,nc,Stony Brook,St. Francis NY,77,61,1
2012-12-11,nc,Jackson St.,Saint Mary's,67,120,0
2012-12-11,nc,Army,NJIT,67,69,0
2012-12-12,nc,DePaul,Arizona St.,78,61,1
2012-12-12,nc,Monmouth,Maryland,38,71,0
2012-12-12,nc,Savannah St.,Ohio St.,45,85,0
2012-12-12,nc,Oregon St.,Portland St.,79,74,1
2012-12-12,nc,Towson,Temple,61,72,0
2012-12-12,nc,Lamar,Baylor,68,85,0
2012-12-12,nc,LIU Brooklyn,Rice,97,70,1
2012-12-12,nc,Dartmouth,Vermont,50,52,0
2012-12-12,nc,Green Bay,Wisconsin,54,65,0
2012-12-12,nc,Colorado,Fresno St.,50,43,1
2012-12-12,nc,Hartford,Niagara,59,75,0
2012-12-12,nc,South Carolina St.,Albany,61,70,0
2012-12-12,nc,Bethune Cookman,UCF,62,72,0
2012-12-12,nc,Milwaukee,Fairfield,46,62,0
2012-12-12,nc,Louisiana Tech,McNeese St.,72,80,0
2012-12-12,nc,Coppin St.,UMBC,80,61,1
2012-12-12,nc,Nicholls St.,New Orleans,76,79,0
2012-12-13,nc,Houston Baptist,UT Arlington,47,81,0
2012-12-13,nc,Jackson St.,Washington St.,41,52,0
2012-12-13,nc,FIU,Florida Gulf Coast,73,76,0
2012-12-13,nc,Troy,Alabama St.,68,74,0
2012-12-13,nc,Middle Tennessee,Belmont,49,64,0
2012-12-13,nc,Idaho St.,Cal St. Fullerton,53,66,0
2012-12-13,nc,Southern,Louisiana Monroe,68,39,1
2012-12-13,nc,Washington,Seattle,87,74,1
2012-12-13,nc,Wichita St.,Tennessee,60,69,0
2012-12-13,nc,North Carolina A&T,NJIT,76,71,1
2012-12-14,nc,LSU,Boise St.,70,89,0
2012-12-14,nc,East Tennessee St.,Mississippi,55,77,0
2012-12-14,nc,UCF,Old Dominion,75,71,1
2012-12-14,nc,Maine,Army,67,96,0
2012-12-14,nc,Charlotte,Miami FL,46,77,0
2012-12-15,nc,Furman,Auburn,50,64,0
2012-12-15,nc,Alcorn St.,Arkansas,59,97,0
2012-12-15,nc,Dartmouth,Arizona St.,42,61,0
2012-12-15,nc,Florida,Arizona,64,65,0
2012-12-15,nc,San Diego,San Diego St.,56,72,0
2012-12-15,nc,UC Davis,Stanford,52,75,0
2012-12-15,nc,Creighton,California,74,64,1
2012-12-15,nc,Prairie View A&M,UCLA,53,95,0
2012-12-15,nc,UC Riverside,USC,26,70,0
2012-12-15,nc,Western Carolina,Georgetown,68,81,0
2012-12-15,nc,Liberty,Howard,53,60,0
2012-12-15,nc,Iona,Georgia,81,78,1
2012-12-15,nc,Drake,Iowa St.,77,86,0
2012-12-15,nc,Eastern Michigan,Illinois Chicago,48,74,0
2012-12-15,nc,Indiana,Butler,86,88,0
2012-12-15,nc,Indiana St.,IUPUI,75,61,1
2012-12-15,nc,Purdue,Notre Dame,68,81,0
2012-12-15,nc,Lipscomb,Kentucky,50,88,0
2012-12-15,nc,Elon,Massachusetts,73,78,0
2012-12-15,nc,North Dakota St.,Towson,65,48,1
2012-12-15,nc,Tennessee Martin,Saint Louis,51,73,0
2012-12-15,nc,South Dakota St.,Montana,68,67,1
2012-12-15,nc,Norfolk St.,North Carolina St.,62,84,0
2012-12-15,nc,East Carolina,North Carolina,87,93,0
2012-12-15,nc,New Mexico St.,New Mexico,58,73,0
2012-12-15,nc,Cleveland St.,St. Bonaventure,53,87,0
2012-12-15,nc,Canisius,Syracuse,61,85,0
2012-12-15,nc,UNC Asheville,Ohio St.,72,90,0
2012-12-15,nc,Winthrop,Ohio,50,49,1
2012-12-15,nc,Texas A&M,Oklahoma,54,64,0
2012-12-15,nc,Delaware St.,Penn St.,76,80,0
2012-12-15,nc,Bethune Cookman,Pittsburgh,40,89,0
2012-12-15,nc,SMU,Rhode Island,50,72,0
2012-12-15,nc,Florida A&M,Clemson,57,80,0
2012-12-15,nc,Ball St.,South Dakota,80,73,1
2012-12-15,nc,Louisville,Memphis,87,78,1
2012-12-15,nc,Alabama A&M,Vanderbilt,46,71,0
2012-12-15,nc,Hartford,Rice,58,51,1
2012-12-15,nc,Louisiana Lafayette,Houston,63,85,0
2012-12-15,nc,Texas St.,Texas,63,75,0
2012-12-15,nc,Stetson,Richmond,57,76,0
2012-12-15,nc,Georgia Southern,Virginia Tech,78,73,1
2012-12-15,nc,Jackson St.,Washington,67,75,0
2012-12-15,nc,Savannah St.,Marquette,51,71,0
2012-12-15,nc,Tennessee Tech,Milwaukee,69,58,1
2012-12-15,nc,Cincinnati,Marshall,72,56,1
2012-12-15,nc,West Virginia,Michigan,66,81,0
2012-12-15,nc,UC Irvine,Fresno St.,58,51,1
2012-12-15,nc,Santa Clara,Pacific,75,71,1
2012-12-15,nc,Lamar,UT Rio Grande Valley,70,75,0
2012-12-15,nc,Alabama St.,Evansville,67,80,0
2012-12-15,nc,Tulsa,Arkansas Little Rock,65,72,0
2012-12-15,nc,La Salle,Bucknell,66,74,0
2012-12-15,nc,UNC Wilmington,Davidson,61,77,0
2012-12-15,nc,Florida Atlantic,Dayton,56,81,0
2012-12-15,nc,Nebraska Omaha,Denver,47,82,0
2012-12-15,nc,Akron,Detroit,73,80,0
2012-12-15,nc,The Citadel,Gardner Webb,58,71,0
2012-12-15,nc,Kansas St.,Gonzaga,52,68,0
2012-12-15,nc,Wright St.,Hofstra,63,57,1
2012-12-15,nc,Belmont,Kansas,60,89,0
2012-12-15,nc,Mississippi St.,Loyola Chicago,51,59,0
2012-12-15,nc,Mount St. Mary's,Loyola MD,57,79,0
2012-12-15,nc,San Francisco,Nevada,51,59,0
2012-12-15,nc,Nebraska,Oregon,38,60,0
2012-12-15,nc,Jacksonville St.,Presbyterian,66,59,1
2012-12-15,nc,Duquesne,Robert Morris,69,91,0
2012-12-15,nc,Sam Houston St.,Samford,73,57,1
2012-12-15,nc,Grambling St.,Southern Miss,45,93,0
2012-12-15,nc,St. Francis NY,St. John's,60,77,0
2012-12-15,nc,Valparaiso,Missouri St.,62,54,1
2012-12-15,nc,Georgia St.,Troy,56,57,0
2012-12-15,nc,Alabama,VCU,54,73,0
2012-12-15,nc,Coppin St.,Wagner,65,77,0
2012-12-15,nc,BYU,Weber St.,78,68,1
2012-12-15,nc,Southern Illinois,Green Bay,72,70,1
2012-12-15,nc,Utah St.,Utah Valley,69,63,1
2012-12-16,nc,Texas A&M Corpus Chris,South Alabama,69,74,0
2012-12-16,nc,Western Kentucky,Murray St.,70,75,0
2012-12-16,nc,New Hampshire,Boston College,59,61,0
2012-12-16,nc,Quinnipiac,Boston University,62,69,0
2012-12-16,nc,Appalachian St.,UMKC,81,71,1
2012-12-16,nc,UAB,Rutgers,79,88,0
2012-12-16,nc,Central Arkansas,Oklahoma St.,63,91,0
2012-12-16,nc,Chicago St.,Oregon St.,77,87,0
2012-12-16,nc,Delaware,Villanova,65,75,0
2012-12-16,nc,Mercer,Chattanooga,63,53,1
2012-12-16,nc,Southeastern Louisiana,North Texas,40,45,0
2012-12-16,nc,UNC Greensboro,James Madison,73,85,0
2012-12-16,nc,Northern Illinois,DePaul,64,69,0
2012-12-16,nc,Vermont,Niagara,58,68,0
2012-12-16,nc,Charlotte,Kennesaw St.,66,52,1
2012-12-16,nc,Eastern Kentucky,Illinois,53,66,0
2012-12-16,nc,Austin Peay,Arkansas St.,57,69,0
2012-12-16,nc,Drexel,Fairfield,58,69,0
2012-12-16,nc,Western Michigan,High Point,70,64,1
2012-12-16,nc,Morgan St.,Illinois St.,68,87,0
2012-12-16,nc,Manhattan,LIU Brooklyn,48,75,0
2012-12-16,nc,Maine,Marist,69,94,0
2012-12-16,nc,Central Michigan,Pepperdine,80,77,1
2012-12-16,nc,North Carolina A&T,Seton Hall,66,77,0
2012-12-16,nc,Cal St. Fullerton,Texas Southern,93,86,1
2012-12-16,nc,McNeese St.,Texas Tech,80,75,1
2012-12-17,nc,North Florida,Colorado St.,55,83,0
2012-12-17,nc,Maryland Eastern Shore,Connecticut,50,84,0
2012-12-17,nc,Louisiana Monroe,Florida St.,48,63,0
2012-12-17,nc,Alabama St.,Georgia Tech,41,75,0
2012-12-17,nc,Georgia Southern,Bradley,43,62,0
2012-12-17,nc,Texas St.,Northwestern,68,74,0
2012-12-17,nc,New Orleans,Southern Illinois,61,74,0
2012-12-17,nc,IPFW,Notre Dame,62,74,0
2012-12-17,nc,South Carolina St.,Missouri,51,102,0
2012-12-17,nc,Detroit,Syracuse,68,72,0
2012-12-17,nc,Alcorn St.,Temple,46,63,0
2012-12-17,nc,Cornell,Vanderbilt,55,66,0
2012-12-17,nc,USC Upstate,Baylor,57,73,0
2012-12-17,conf,North Dakota,Southern Utah,67,79,0
2012-12-17,nc,Eastern Washington,UC Davis,65,87,0
2012-12-17,nc,Louisiana Tech,Arkansas Little Rock,75,73,1
2012-12-17,nc,Longwood,Canisius,54,82,0
2012-12-17,conf,Montana St.,Northern Arizona,80,87,0
2012-12-17,nc,Valparaiso,Oakland,68,70,0
2012-12-17,nc,Cal St. Bakersfield,Portland,51,69,0
2012-12-17,nc,Cal Poly,Santa Clara,64,72,0
2012-12-17,nc,Jackson St.,Seattle,91,82,1
2012-12-17,nc,Bucknell,St. Francis PA,76,49,1
2012-12-17,nc,UNLV,UTEP,62,60,1
2012-12-18,nc,Tennessee Tech,Auburn,62,81,0
2012-12-18,nc,Oral Roberts,Arizona,64,89,0
2012-12-18,nc,UC Santa Barbara,California,59,68,0
2012-12-18,nc,Long Beach St.,UCLA,70,89,0
2012-12-18,nc,Youngstown St.,South Florida,54,72,0
2012-12-18,nc,Mercer,Georgia,49,58,0
2012-12-18,nc,UNC Asheville,Northeastern,79,73,1
2012-12-18,nc,Gardner Webb,East Carolina,60,62,0
2012-12-18,nc,Stanford,North Carolina St.,79,88,0
2012-12-18,nc,Furman,Wake Forest,55,79,0
2012-12-18,nc,Jacksonville St.,Nebraska,55,59,0
2012-12-18,nc,Michigan St.,Bowling Green,64,53,1
2012-12-18,nc,Winthrop,Ohio St.,55,65,0
2012-12-18,nc,Stephen F. Austin,Oklahoma,56,55,1
2012-12-18,nc,Old Dominion,College of Charleston,65,76,0
2012-12-18,nc,Texas A&M Corpus Chris,Texas A&M,54,66,0
2012-12-18,nc,SMU,Utah,53,62,0
2012-12-18,nc,Wofford,Jacksonville,94,52,1
2012-12-18,nc,LSU,UC Irvine,66,60,1
2012-12-18,nc,Robert Morris,Louisiana Lafayette,66,61,1
2012-12-18,nc,Liberty,Iona,69,87,0
2012-12-18,nc,Arkansas Pine Bluff,Akron,46,76,0
2012-12-18,nc,Missouri St.,Alabama A&M,47,59,0
2012-12-18,nc,Lipscomb,Austin Peay,87,84,1
2012-12-18,nc,Miami FL,UCF,72,50,1
2012-12-18,nc,Charleston Southern,East Tennessee St.,72,51,1
2012-12-18,nc,Stetson,Florida Atlantic,69,68,1
2012-12-18,nc,Southern Miss,Georgia St.,69,67,1
2012-12-18,nc,American,Hampton,65,72,0
2012-12-18,nc,Richmond,Kansas,59,87,0
2012-12-18,nc,Texas Southern,Kansas St.,69,78,0
2012-12-18,nc,Tennessee St.,Middle Tennessee,48,77,0
2012-12-18,nc,Colgate,Providence,45,79,0
2012-12-18,nc,Ball St.,Purdue,56,66,0
2012-12-18,nc,Stony Brook,Sacred Heart,64,59,1
2012-12-18,nc,Holy Cross,San Francisco,73,63,1
2012-12-18,nc,Southern,TCU,57,68,0
2012-12-18,nc,Presbyterian,Tennessee,62,78,0
2012-12-18,nc,Western Kentucky,VCU,44,76,0
2012-12-18,nc,Illinois Chicago,Western Illinois,54,70,0
2012-12-18,nc,Denver,Wyoming,61,71,0
2012-12-19,conf,Montana St.,Sacramento St.,57,62,0
2012-12-19,nc,Cal St. Bakersfield,Colorado St.,58,78,0
2012-12-19,nc,Southeastern Louisiana,Florida,43,82,0
2012-12-19,nc,Mississippi Valley St.,Bradley,42,77,0
2012-12-19,nc,Mount St. Mary's,Indiana,54,93,0
2012-12-19,nc,Kennesaw St.,Notre Dame,57,85,0
2012-12-19,nc,FIU,Louisville,55,79,0
2012-12-19,nc,Ohio,Massachusetts,76,85,0
2012-12-19,nc,Coppin St.,Towson,64,61,1
2012-12-19,nc,Eastern Illinois,Saint Louis,45,72,0
2012-12-19,nc,Iowa St.,UMKC,76,61,1
2012-12-19,nc,Cornell,Duke,47,88,0
2012-12-19,nc,Tulsa,Creighton,54,71,0
2012-12-19,nc,New Mexico,New Mexico St.,68,63,1
2012-12-19,nc,The Citadel,St. Bonaventure,57,97,0
2012-12-19,nc,UT Arlington,Oklahoma St.,44,69,0
2012-12-19,nc,Howard,Oregon St.,53,69,0
2012-12-19,nc,Canisius,Temple,72,62,1
2012-12-19,nc,Delaware St.,Pittsburgh,43,71,0
2012-12-19,nc,Morehead St.,South Dakota,75,85,0
2012-12-19,nc,Chicago St.,Rice,60,63,0
2012-12-19,nc,North Carolina,Texas,67,85,0
2012-12-19,nc,Morgan St.,Virginia,57,75,0
2012-12-19,nc,Savannah St.,Marshall,48,64,0
2012-12-19,nc,Oakland,West Virginia,71,76,0
2012-12-19,nc,Clemson,Coastal Carolina,46,69,0
2012-12-19,nc,UNC Greensboro,UNC Wilmington,73,87,0
2012-12-19,nc,Pepperdine,Alabama St.,66,58,1
2012-12-19,nc,Detroit,Alcorn St.,74,58,1
2012-12-19,nc,Murray St.,Arkansas St.,61,54,1
2012-12-19,nc,South Dakota St.,Belmont,49,76,0
2012-12-19,nc,Marist,Bucknell,65,71,0
2012-12-19,nc,Xavier,Cincinnati,45,60,0
2012-12-19,nc,Illinois St.,Dayton,74,73,1
2012-12-19,nc,North Carolina Central,Drake,69,72,0
2012-12-19,nc,Western Michigan,Duquesne,66,71,0
2012-12-19,nc,Campbell,Gonzaga,52,74,0
2012-12-19,nc,South Carolina St.,Iowa,46,90,0
2012-12-19,nc,Mississippi,Loyola Marymount,73,70,1
2012-12-19,nc,Radford,Charlotte,52,68,0
2012-12-19,nc,Northern Iowa,UNLV,59,73,0
2012-12-19,nc,Eastern Kentucky,North Carolina A&T,67,78,0
2012-12-19,conf,Montana,Northern Arizona,62,56,1
2012-12-19,nc,North Florida,Portland,64,74,0
2012-12-19,nc,New Orleans,Southeast Missouri St.,71,94,0
2012-12-19,nc,Northern Illinois,Seattle,48,75,0
2012-12-19,nc,Longwood,Seton Hall,61,79,0
2012-12-19,nc,Appalachian St.,South Carolina,69,74,0
2012-12-19,nc,Pacific,Saint Mary's,46,74,0
2012-12-19,nc,LIU Brooklyn,Saint Peter's,67,80,0
2012-12-19,nc,Samford,Tennessee Martin,75,62,1
2012-12-19,nc,Oregon,UTEP,84,91,0
2012-12-19,nc,Alabama,Texas Tech,66,62,1
2012-12-19,nc,UT Rio Grande Valley,Tulane,49,76,0
2012-12-19,nc,Marquette,Green Bay,47,49,0
2012-12-19,nc,Miami OH,Wright St.,59,67,0
2012-12-19,nc,Troy,Utah Valley,64,67,0
2012-12-20,nc,Louisiana Monroe,UAB,69,76,0
2012-12-20,nc,Robert Morris,Arkansas,74,79,0
2012-12-20,nc,UC Irvine,USC,61,54,1
2012-12-20,nc,Boise St.,Idaho,78,68,1
2012-12-20,nc,UC Davis,Southern Illinois,78,70,1
2012-12-20,nc,Eastern Michigan,Michigan,54,93,0
2012-12-20,nc,Elon,Duke,54,76,0
2012-12-20,nc,Rider,Princeton,45,62,0
2012-12-20,nc,Lipscomb,Memphis,56,62,0
2012-12-20,nc,Lehigh,North Texas,90,75,1
2012-12-20,nc,Cal Poly,Washington,62,75,0
2012-12-20,nc,Alabama St.,UT Rio Grande Valley,70,76,0
2012-12-20,nc,Nicholls St.,Utah St.,72,79,0
2012-12-20,conf,Weber St.,Eastern Washington,74,53,1
2012-12-20,nc,Stetson,UCF,66,83,0
2012-12-20,nc,Texas St.,Central Michigan,80,92,0
2012-12-20,nc,Northern Kentucky,Hampton,54,52,1
2012-12-20,nc,St. Francis PA,Kent St.,48,77,0
2012-12-20,nc,Iona,La Salle,74,88,0
2012-12-20,conf,Idaho St.,Portland St.,49,63,0
2012-12-20,nc,Grambling St.,Stephen F. Austin,38,60,0
2012-12-20,nc,Pepperdine,Tulane,54,69,0
2012-12-20,nc,IUPUI,Valparaiso,69,89,0
2012-12-20,nc,Charleston Southern,Wichita St.,53,65,0
2012-12-21,conf,Montana,Sacramento St.,61,60,1
2012-12-21,nc,Northern Arizona,Colorado,51,98,0
2012-12-21,nc,Fordham,Connecticut,73,88,0
2012-12-21,nc,Penn,Delaware,60,83,0
2012-12-21,nc,Bowling Green,South Florida,84,87,0
2012-12-21,nc,Stanford,Northwestern,70,68,1
2012-12-21,nc,Florida Atlantic,Indiana,52,88,0
2012-12-21,nc,Niagara,Notre Dame,67,89,0
2012-12-21,nc,Stony Brook,Maryland,69,76,0
2012-12-21,conf,Northern Colorado,North Dakota,75,66,1
2012-12-21,nc,Howard,Rutgers,55,79,0
2012-12-21,nc,BYU,Baylor,64,79,0
2012-12-21,nc,Cal St. Northridge,Utah,76,71,1
2012-12-21,nc,Buffalo,Washington St.,54,65,0
2012-12-21,nc,UC Davis,Utah St.,61,73,0
2012-12-21,nc,UTSA,Texas A&M Corpus Chris,75,45,1
2012-12-21,nc,Quinnipiac,Albany,59,57,1
2012-12-21,nc,Youngstown St.,Bethune Cookman,67,51,1
2012-12-21,nc,Northeastern,Central Connecticut,82,63,1
2012-12-21,nc,Southern Utah,Denver,47,72,0
2012-12-21,nc,Eastern Kentucky,High Point,73,70,1
2012-12-21,nc,Vanderbilt,Middle Tennessee,52,56,0
2012-12-21,nc,Southern Illinois,Nicholls St.,65,53,1
2012-12-21,nc,Morehead St.,North Dakota St.,49,69,0
2012-12-21,nc,Alcorn St.,Santa Clara,58,70,0
2012-12-21,nc,SMU,Wagner,53,63,0
2012-12-21,nc,UNC Asheville,St. John's,72,65,1
2012-12-21,nc,Western Carolina,Tennessee,52,66,0
2012-12-21,nc,USC Upstate,Tennessee St.,64,67,0
2012-12-21,nc,Longwood,VCU,56,93,0
2012-12-21,nc,UC Santa Barbara,Wyoming,40,56,0
2012-12-21,nc,Kennesaw St.,IPFW,47,70,0
2012-12-22,nc,Winthrop,Auburn,74,67,1
2012-12-22,conf,Arkansas Little Rock,South Alabama,62,77,0
2012-12-22,nc,Alabama A&M,Arkansas,68,95,0
